# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:a                      3:proper time [Gyr]      4:conf. time [Mpc]       5:H [1/Mpc]              6:comov. dist.           7:ang.diam.dist.         8:lum. dist.             9:comov.snd.hrz.        10:(.)rho_g              11:(.)rho_b              12:(.)rho_cdm            13:(.)number_ncdm[0]     14:(.)rho_ncdm[0]        15:(.)p_ncdm[0]          16:(.)number_ncdm[1]     17:(.)rho_ncdm[1]        18:(.)p_ncdm[1]          19:(.)rho_lambda         20:(.)rho_ur             21:(.)rho_crit           22:(.)rho_tot            23:(.)p_tot              24:(.)p_tot_prime        25:gr.fac. D             26:gr.fac. f          
       1.865184287835e+10       5.361400513978e-11       2.172439788311e-18       2.484698052285e-05       7.506684170086e+14       1.413985692127e+04       7.580943616525e-07       2.637343896320e+14       1.434541091083e-05       3.330167402202e+29       1.612176410730e+22       8.649293954565e+22       2.604092928264e+18       1.533342918046e+29       5.111143060152e+28       1.302046464132e+18       7.666714590229e+28       2.555571530076e+28       3.453080871730e-08       4.847917524733e+26       5.635030722943e+29       5.635030722943e+29       1.878343232265e+29      -3.023857642130e+34       9.716802409437e-05       1.164555784491e-01 
       1.852218756535e+10       5.398930317588e-11       2.202960393970e-18       2.502091047063e-05       7.402683869160e+14       1.413985692109e+04       7.634010221763e-07       2.619010820538e+14       1.444582878172e-05       3.238531928740e+29       1.578789213692e+22       8.470172315287e+22       2.550163740911e+18       1.491150263051e+29       4.970500876836e+28       1.275081870456e+18       7.455751315255e+28       2.485250438418e+28       3.453080871730e-08       4.714518459751e+26       5.479972846672e+29       5.479972846672e+29       1.826657280592e+29      -2.920209362330e+34       9.724695845511e-05       1.163610544853e-01 
       1.839343353058e+10       5.436722829823e-11       2.233909783599e-18       2.519605550333e-05       7.300124425820e+14       1.413985692092e+04       7.687448293238e-07       2.600805184210e+14       1.454694957763e-05       3.149417968156e+29       1.546093445284e+22       8.294760176671e+22       2.497351394366e+18       1.450118613931e+29       4.833728713102e+28       1.248675697183e+18       7.250593069653e+28       2.416864356551e+28       3.453080871730e-08       4.584790107079e+26       5.329181663245e+29       5.329181663245e+29       1.776393559720e+29      -2.820113817882e+34       9.732589281711e-05       1.162666838581e-01 
       1.826557450897e+10       5.474779889644e-11       2.265293981183e-18       2.537242835388e-05       7.198985877906e+14       1.413985692074e+04       7.741260431211e-07       2.582726101461e+14       1.464877821903e-05       3.062756136546e+29       1.514074786438e+22       8.122980717206e+22       2.445632759532e+18       1.410216023545e+29       4.700720078484e+28       1.222816379766e+18       7.051080117725e+28       2.350360039242e+28       3.453080871730e-08       4.458631460545e+26       5.182539767029e+29       5.182539767029e+29       1.727512934441e+29      -2.723449232249e+34       9.740482718037e-05       1.161724661951e-01 
       1.813860427897e+10       5.513103348884e-11       2.297119095339e-18       2.555003447924e-05       7.099248539823e+14       1.413985692056e+04       7.795449254149e-07       2.564772692575e+14       1.475131966083e-05       2.978478959221e+29       1.482719214623e+22       7.954758706307e+22       2.394985186300e+18       1.371411423837e+29       4.571371412790e+28       1.197492593150e+18       6.857057119185e+28       2.285685706395e+28       3.453080871730e-08       4.335944293343e+26       5.039932983018e+29       5.039932983018e+29       1.679977346423e+29      -2.630098003009e+34       9.748376154490e-05       1.160784011246e-01 
       1.801251666229e+10       5.551695072339e-11       2.329391320502e-18       2.572888479335e-05       7.000892998705e+14       1.413985692038e+04       7.850017398847e-07       2.546944083949e+14       1.485457889266e-05       2.896520818183e+29       1.452012997710e+22       7.790020471367e+22       2.345386493635e+18       1.333674601642e+29       4.445582005473e+28       1.172693246818e+18       6.668373008210e+28       2.222791002737e+28       3.453080871730e-08       4.216633081549e+26       4.901250277931e+29       4.901250277931e+29       1.633749784576e+29      -2.539946558780e+34       9.756269591072e-05       1.159844882765e-01 
       1.788730552357e+10       5.590556937858e-11       2.362116938135e-18       2.590898839117e-05       6.903900110639e+14       1.413985692020e+04       7.904967520556e-07       2.529239408054e+14       1.495856093902e-05       2.816817901028e+29       1.421942687951e+22       7.628693865498e+22       2.296814959856e+18       1.296976175164e+29       4.323253917214e+28       1.148407479928e+18       6.484880875821e+28       2.161626958607e+28       3.453080871730e-08       4.100604929753e+26       4.766383673768e+29       4.766383673768e+29       1.588794256235e+29      -2.452885221048e+34       9.764163027782e-05       1.158907272816e-01 
       1.776296477014e+10       5.629690836436e-11       2.395302317949e-18       2.609035072965e-05       6.808250996939e+14       1.413985692002e+04       7.960302293117e-07       2.511657803392e+14       1.506327085962e-05       2.739308151262e+29       1.392495116096e+22       7.470708235927e+22       2.249249313123e+18       1.261287571101e+29       4.204291903669e+28       1.124624656561e+18       6.306437855503e+28       2.102145951834e+28       3.453080871730e-08       3.987769498724e+26       4.635228163732e+29       4.635228163732e+29       1.545075759137e+29      -2.368808070731e+34       9.772056464622e-05       1.157971177720e-01 
       1.763948835163e+10       5.669098672305e-11       2.428953919141e-18       2.627298272273e-05       6.713927040472e+14       1.413985691984e+04       8.016024409084e-07       2.494198414453e+14       1.516871374959e-05       2.663931219988e+29       1.363657385618e+22       7.315994393059e+22       2.202668722125e+18       1.226581002393e+29       4.088603341310e+28       1.101334361062e+18       6.132905011965e+28       2.044301670655e+28       3.453080871730e-08       3.878038935077e+26       4.507681630478e+29       4.507681630478e+29       1.502560254171e+29      -2.287612819318e+34       9.779949901594e-05       1.157036593812e-01 
       1.751687025976e+10       5.708782363024e-11       2.463078291656e-18       2.645689346537e-05       6.620909882033e+14       1.413985691966e+04       8.072136579861e-07       2.476860391673e+14       1.527489473970e-05       2.590628418916e+29       1.335416867072e+22       7.164484580172e+22       2.157052786955e+18       1.192829446594e+29       3.976098155312e+28       1.078526393477e+18       5.964147232968e+28       1.988049077656e+28       3.453080871730e-08       3.771327802870e+26       4.383644766600e+29       4.383644766600e+29       1.461214638870e+29      -2.209200684425e+34       9.787843338698e-05       1.156103517436e-01 
       1.739510452801e+10       5.748743839579e-11       2.497682077457e-18       2.664209205250e-05       6.529181416771e+14       1.413985691947e+04       8.128641535833e-07       2.459642891395e+14       1.538181899665e-05       2.519342674668e+29       1.307761192562e+22       7.016112443747e+22       2.112381530174e+18       1.160006624825e+29       3.866688749418e+28       1.056190765087e+18       5.800033124127e+28       1.933344374709e+28       3.453080871730e-08       3.667553017080e+26       4.263020997310e+29       4.263020997310e+29       1.421006721641e+29      -2.133476269618e+34       9.795736775935e-05       1.155171944948e-01 
       1.727418523135e+10       5.788985046470e-11       2.532772011822e-18       2.682858757908e-05       6.438723790667e+14       1.413985691928e+04       8.185542026495e-07       2.442545075826e+14       1.548949172332e-05       2.450018484340e+29       1.280678250320e+22       6.870813004404e+22       2.068635388065e+18       1.128086981321e+29       3.760289937737e+28       1.034317694033e+18       5.640434906605e+28       1.880144968868e+28       3.453080871730e-08       3.566633778920e+26       4.145716405250e+29       4.145716405250e+29       1.381905196700e+29      -2.060347448348e+34       9.803630213306e-05       1.154241872717e-01 
       1.715410648590e+10       5.829507941809e-11       2.568354924650e-18       2.701638732105e-05       6.349519397058e+14       1.413985691910e+04       8.242840820591e-07       2.425566112997e+14       1.559791815898e-05       2.382601872292e+29       1.254156179409e+22       6.728522628448e+22       2.025795202065e+18       1.097045663526e+29       3.656818878419e+28       1.012897601032e+18       5.485228317629e+28       1.828409439210e+28       3.453080871730e-08       3.468491512921e+26       4.031639657361e+29       4.031639657361e+29       1.343879619698e+29      -1.989725251875e+34       9.811523650812e-05       1.153313297124e-01 
       1.703486244871e+10       5.870314497416e-11       2.604437741795e-18       2.720550219237e-05       6.261550873210e+14       1.413985691891e+04       8.300540706244e-07       2.408705176721e+14       1.570710357960e-05       2.317040348117e+29       1.228183364524e+22       6.589178999998e+22       1.983842210370e+18       1.066858502747e+29       3.556195009157e+28       9.919211051848e+17       5.334292513735e+28       1.778097504578e+28       3.453080871730e-08       3.373049805760e+26       3.920701933779e+29       3.920701933779e+29       1.306900384014e+29      -1.921523761024e+34       9.819417088455e-05       1.152386214560e-01 
       1.691644731744e+10       5.911406698912e-11       2.641027486414e-18       2.739593946899e-05       6.174801096938e+14       1.413985691872e+04       8.358644491095e-07       2.391961446557e+14       1.581705329808e-05       2.253282865776e+29       1.202748430904e+22       6.452721093698e+22       1.942758039723e+18       1.037501995337e+29       3.458339984456e+28       9.713790198615e+17       5.187509976684e+28       1.729169992228e+28       3.453080871730e-08       3.280234346763e+26       3.812816858675e+29       3.812816858675e+29       1.270938697709e+29      -1.855660001661e+34       9.827310526236e-05       1.151460621429e-01 
       1.679885533008e+10       5.952786545819e-11       2.678131280329e-18       2.758771188383e-05       6.089253183275e+14       1.413985691852e+04       8.417155002439e-07       2.375334107764e+14       1.592777266449e-05       2.191279783852e+29       1.177840239354e+22       6.319089147991e+22       1.902524697368e+18       1.008953284392e+29       3.363177614639e+28       9.512623486838e+17       5.044766421959e+28       1.681588807320e+28       3.453080871730e-08       3.189972870044e+26       3.707900433003e+29       3.707900433003e+29       1.235966561103e+29      -1.792053843739e+34       9.835203964154e-05       1.150536514145e-01 
       1.668208076468e+10       5.994456051654e-11       2.715756345418e-18       2.778082489385e-05       6.004890481184e+14       1.413985691833e+04       8.476075087362e-07       2.358822351267e+14       1.603926706638e-05       2.130982826901e+29       1.153447881366e+22       6.188224638943e+22       1.863124563165e+18       9.811901419566e+28       3.270633806522e+28       9.315622815823e+17       4.905950709783e+28       1.635316903261e+28       3.453080871730e-08       3.102195098243e+26       3.605870969102e+29       3.605870969102e+29       1.201956744978e+29      -1.730627903820e+34       9.843097402213e-05       1.149613889136e-01 
       1.656611793906e+10       6.036417244031e-11       2.753910005021e-18       2.797529123200e-05       5.921696570317e+14       1.413985691814e+04       8.535407612877e-07       2.342425373614e+14       1.615154192898e-05       2.072345047863e+29       1.129560674338e+22       6.060070254619e+22       1.824540381878e+18       9.541909517179e+28       3.180636505726e+28       9.122701909389e+17       4.770954758590e+28       1.590318252863e+28       3.453080871730e-08       3.016832687805e+26       3.506649027091e+29       3.506649027091e+29       1.168882769376e+29      -1.671307450922e+34       9.850990840412e-05       1.148692742839e-01 
       1.645096121053e+10       6.078672164754e-11       2.792599685359e-18       2.817111817421e-05       5.839655257820e+14       1.413985691794e+04       8.595155466069e-07       2.326142376937e+14       1.626460271552e-05       2.015320791508e+29       1.106168156899e+22       5.934569869976e+22       1.786755255617e+18       9.279346921737e+28       3.093115640579e+28       8.933776278083e+17       4.639673460868e+28       1.546557820289e+28       3.453080871730e-08       2.933819175772e+26       3.410157353018e+29       3.410157353018e+29       1.136718882982e+29      -1.614020315606e+34       9.858884278753e-05       1.147773071703e-01 
       1.633660497566e+10       6.121222869923e-11       2.831832916989e-18       2.836831663444e-05       5.758750575180e+14       1.413985691774e+04       8.655321554233e-07       2.309972568916e+14       1.637845492747e-05       1.959865658894e+29       1.083260084330e+22       5.811668522288e+22       1.749752636435e+18       9.024009202656e+28       3.008003067552e+28       8.748763182177e+17       4.512004601328e+28       1.504001533776e+28       3.453080871730e-08       2.853089928029e+26       3.316320818713e+29       3.316320818713e+29       1.105440043073e+29      -1.558696802175e+34       9.866777717237e-05       1.146854872190e-01 
       1.622304366992e+10       6.164071430028e-11       2.871617336261e-18       2.856689388864e-05       5.678966775118e+14       1.413985691755e+04       8.715908805012e-07       2.293915162739e+14       1.649310410481e-05       1.905936472792e+29       1.060826424068e+22       5.691312387074e+22       1.713516319086e+18       8.775697554627e+28       2.925232518209e+28       8.567581595431e+17       4.387848777314e+28       1.462616259105e+28       3.453080871730e-08       2.774582088986e+26       3.225066363289e+29       3.225066363289e+29       1.075021896025e+29      -1.505269603877e+34       9.874671155864e-05       1.145938140771e-01 
       1.611027176750e+10       6.207219930054e-11       2.911960686810e-18       2.876686266973e-05       5.600288328523e+14       1.413985691735e+04       8.776920166545e-07       2.277969377061e+14       1.660855582629e-05       1.853491244073e+29       1.038857351324e+22       5.573448754526e+22       1.678030433923e+18       8.534218642819e+28       2.844739547606e+28       8.390152169613e+17       4.267109321410e+28       1.422369773803e+28       3.453080871730e-08       2.698234532635e+26       3.136322936259e+29       3.136322936259e+29       1.045440758343e+29      -1.453673721025e+34       9.882564594637e-05       1.145022873930e-01 
       1.599828378098e+10       6.250670469580e-11       2.952870821062e-18       2.896823025367e-05       5.522699921430e+14       1.413985691714e+04       8.838358607608e-07       2.262134435971e+14       1.672481570971e-05       1.802489139011e+29       1.017343244770e+22       5.458026006422e+22       1.643279439948e+18       8.299384452354e+28       2.766461484118e+28       8.216397199741e+17       4.149692226177e+28       1.383230742059e+28       3.453080871730e-08       2.623987814959e+26       3.050021442217e+29       3.050021442217e+29       1.016673598227e+29      -1.403846381915e+34       9.890458033557e-05       1.144109068161e-01 
       1.588707426111e+10       6.294425162884e-11       2.994355701759e-18       2.917100937339e-05       5.446186452041e+14       1.413985691694e+04       8.900227117757e-07       2.246409568950e+14       1.684188941222e-05       1.752890447497e+29       9.962746823323e+21       5.344993593525e+22       1.609248118012e+18       8.071012141918e+28       2.690337380639e+28       8.046240590059e+17       4.035506070959e+28       1.345168690320e+28       3.453080871730e-08       2.551784127650e+26       2.966094687039e+29       2.966094687039e+29       9.886980176375e+28      -1.355726966459e+34       9.898351472623e-05       1.143196719970e-01 
       1.577663779648e+10       6.338486139040e-11       3.036423403514e-18       2.937520548585e-05       5.370733027780e+14       1.413985691674e+04       8.962528707475e-07       2.230794010836e+14       1.695978263054e-05       1.704656552112e+29       9.756424370626e+21       5.234302013439e+22       1.575921564141e+18       7.848923901399e+28       2.616307967133e+28       7.879607820706e+17       3.924461950699e+28       1.308153983566e+28       3.453080871730e-08       2.481567253096e+26       2.884477325569e+29       2.884477325569e+29       9.614922348582e+28      -1.309256932432e+34       9.906244911839e-05       1.142285825875e-01 
       1.566696901334e+10       6.382855542030e-11       3.079082114379e-18       2.958083132398e-05       5.296324962402e+14       1.413985691653e+04       9.025266408320e-07       2.215287001785e+14       1.707850110128e-05       1.657749898065e+29       9.554374730963e+21       5.125902788936e+22       1.543285183017e+18       7.632946813447e+28       2.544315604482e+28       7.716425915084e+17       3.816473406724e+28       1.272157802241e+28       3.453080871730e-08       2.413282520614e+26       2.805105810737e+29       2.805105810737e+29       9.350350675342e+28      -1.264379744256e+34       9.914138351204e-05       1.141376382402e-01 
       1.555806257527e+10       6.427535530841e-11       3.122340137441e-18       2.978789780173e-05       5.222947773128e+14       1.413985691632e+04       9.088443273069e-07       2.199887787236e+14       1.719805060121e-05       1.612133963953e+29       9.356509416964e+21       5.019748446719e+22       1.511324681579e+18       7.422912718841e+28       2.474304239614e+28       7.556623407894e+17       3.711456359421e+28       1.237152119807e+28       3.453080871730e-08       2.346876763881e+26       2.727918344083e+29       2.727918344083e+29       9.093059161809e+28      -1.221040804208e+34       9.922031790720e-05       1.140468386092e-01 
       1.544991318294e+10       6.472528279574e-11       3.166205892436e-18       2.999641219503e-05       5.150587177830e+14       1.413985691612e+04       9.152062375870e-07       2.184595617873e+14       1.731843694753e-05       1.567773233323e+29       9.162741773779e+21       4.915792496636e+22       1.480026062769e+18       7.218658085559e+28       2.406219361853e+28       7.400130313843e+17       3.609329042779e+28       1.203109680926e+28       3.453080871730e-08       2.282298279542e+26       2.652854827643e+29       2.652854827643e+29       8.842847481454e+28      -1.179187386007e+34       9.929925230388e-05       1.139561833494e-01 
       1.534251557387e+10       6.517835977549e-11       3.210687917389e-18       3.020638723683e-05       5.079229092249e+14       1.413985691591e+04       9.216126812388e-07       2.169409749587e+14       1.743966599816e-05       1.524633167021e+29       8.972986941127e+21       4.813989411317e+22       1.449375619397e+18       7.020023881452e+28       2.340007960484e+28       7.246878096987e+17       3.510011940726e+28       1.170003980242e+28       3.453080871730e-08       2.219496786949e+26       2.579856817155e+29       2.579856817155e+29       8.599520820086e+28      -1.138768570659e+34       9.937818670209e-05       1.138656721170e-01 
       1.523586452217e+10       6.563460829409e-11       3.255794870276e-18       3.041783202207e-05       5.008859627254e+14       1.413985691569e+04       9.280639699961e-07       2.154329443445e+14       1.756174365204e-05       1.482680176299e+29       8.787161816132e+21       4.714294606237e+22       1.419359928145e+18       6.826855450425e+28       2.275618483475e+28       7.096799640724e+17       3.413427725212e+28       1.137809241737e+28       3.453080871730e-08       2.158423389017e+26       2.508867476553e+29       2.508867476553e+29       8.362889724174e+28      -1.099735184515e+34       9.945712110185e-05       1.137753045691e-01 
       1.512995483825e+10       6.609405055233e-11       3.301535530709e-18       3.063075746468e-05       4.939465086139e+14       1.413985691548e+04       9.345604177746e-07       2.139353965647e+14       1.768467584937e-05       1.441881596664e+29       8.605185016929e+21       4.616664420189e+22       1.389965843679e+18       6.639002392020e+28       2.213000797340e+28       6.949829218393e+17       3.319501196010e+28       1.106500398670e+28       3.453080871730e-08       2.099030534151e+26       2.439831533719e+29       2.439831533719e+29       8.132769953336e+28      -1.062039739442e+34       9.953605550317e-05       1.136850803640e-01 
       1.502478136862e+10       6.655670890638e-11       3.347918801645e-18       3.084517265961e-05       4.871031961960e+14       1.413985691527e+04       9.411023406873e-07       2.124482587496e+14       1.780846857198e-05       1.402205662442e+29       8.426976847022e+21       4.521056096163e+22       1.361180492899e+18       6.456318444313e+28       2.152106148104e+28       6.805902464495e+17       3.228159222157e+28       1.076053074052e+28       3.453080871730e-08       2.041271979221e+26       2.372695237444e+29       2.372695237444e+29       7.908982336894e+28      -1.025636375048e+34       9.961498990605e-05       1.135949991612e-01 
       1.492033899561e+10       6.702260586891e-11       3.394953711117e-18       3.106108852080e-05       4.803546934899e+14       1.413985691505e+04       9.476900570602e-07       2.109714585361e+14       1.793312784352e-05       1.363621482051e+29       8.252459260379e+21       4.427427762622e+22       1.332991269300e+18       6.278661370040e+28       2.092887123347e+28       6.664956346499e+17       3.139330685020e+28       1.046443561673e+28       3.453080871730e-08       1.985102753562e+26       2.307406315578e+29       2.307406315578e+29       7.691352634367e+28      -9.904808028945e+33       9.969392431052e-05       1.135050606210e-01 
       1.481662263710e+10       6.749176411018e-11       3.442649413995e-18       3.127851596219e-05       4.736996869677e+14       1.413985691483e+04       9.543238874476e-07       2.095049240638e+14       1.805865972985e-05       1.326099013943e+29       8.081555827258e+21       4.335738415161e+22       1.305385827448e+18       6.105892845845e+28       2.035297615282e+28       6.526929137242e+17       3.052946422922e+28       1.017648807641e+28       3.453080871730e-08       1.930479123955e+26       2.243913934333e+29       2.243913934333e+29       7.479711399813e+28      -9.565302526070e+33       9.977285871658e-05       1.134152644050e-01 
       1.471362724632e+10       6.796420645914e-11       3.491015193765e-18       3.149746589770e-05       4.671368812998e+14       1.413985691461e+04       9.610041546476e-07       2.080485839721e+14       1.818507033926e-05       1.289609043220e+29       7.914191700727e+21       4.245947898554e+22       1.278352077578e+18       5.937878354586e+28       1.979292784862e+28       6.391760387891e+17       2.968939177293e+28       9.896463924310e+27       3.453080871730e-08       1.877358560577e+26       2.182168658705e+29       2.182168658705e+29       7.273893849894e+28      -9.237434198458e+33       9.985179312425e-05       1.133256101758e-01 
       1.461134781160e+10       6.843995590455e-11       3.540060464335e-18       3.171794924128e-05       4.606649991022e+14       1.413985691439e+04       9.677311837177e-07       2.066023673965e+14       1.831236582281e-05       1.254123158880e+29       7.750293583892e+21       4.158016889164e+22       1.251878180295e+18       5.774487080600e+28       1.924829026867e+28       6.259390901473e+17       2.887243540300e+28       9.624145134333e+27       3.453080871730e-08       1.825699703890e+26       2.122122413978e+29       2.122122413978e+29       7.073739735579e+28      -8.920804160532e+33       9.993072753354e-05       1.132360975971e-01 
       1.450977935605e+10       6.891903559607e-11       3.589794771871e-18       3.193997326889e-05       4.542827806885e+14       1.413985691417e+04       9.745053019912e-07       2.051662039650e+14       1.844055237462e-05       1.219613731702e+29       7.589789697789e+21       4.071906877721e+22       1.225952541389e+18       5.615591807848e+28       1.871863935949e+28       6.129762706947e+17       2.807795903924e+28       9.359319679747e+27       3.453080871730e-08       1.775462332438e+26       2.063728448301e+29       2.063728448301e+29       6.879093217374e+28      -8.615027199251e+33       1.000096619445e-04       1.131467263335e-01 
       1.440891693744e+10       6.940146884544e-11       3.640227796654e-18       3.216355435143e-05       4.479889838243e+14       1.413985691395e+04       9.813268390924e-07       2.037400237946e+14       1.856963623218e-05       1.186053892734e+29       7.432609749957e+21       3.987580152462e+22       1.200563806764e+18       5.461068820868e+28       1.820356273623e+28       6.002819033820e+17       2.730534410434e+28       9.101781368114e+27       3.453080871730e-08       1.726607331529e+26       2.006941296280e+29       2.006941296280e+29       6.689802743985e+28      -8.319731305459e+33       1.000885963570e-04       1.130574960509e-01 
       1.430875564786e+10       6.988727912756e-11       3.691369354960e-18       3.238869794586e-05       4.417823834858e+14       1.413985691372e+04       9.881961269532e-07       2.023237574883e+14       1.869962367660e-05       1.153417512367e+29       7.278684903646e+21       3.904999782610e+22       1.175700857456e+18       5.310797808448e+28       1.770265936149e+28       5.878504287278e+17       2.655398904224e+28       8.851329680746e+27       3.453080871730e-08       1.679096662780e+26       1.951716743584e+29       1.951716743584e+29       6.505720934323e+28      -8.034557221299e+33       1.001675307712e-04       1.129684064161e-01 
       1.420929061352e+10       7.037649008166e-11       3.743229400976e-18       3.261542042310e-05       4.356617716208e+14       1.413985691350e+04       9.951134998287e-07       2.009173361316e+14       1.883052103301e-05       1.121679179998e+29       7.127947747677e+21       3.824129602202e+22       1.151352804769e+18       5.164661769951e+28       1.721553923317e+28       5.756764023845e+17       2.582330884975e+28       8.607769616585e+27       3.453080871730e-08       1.632893334504e+26       1.898011792518e+29       1.898011792518e+29       6.326704462750e+28      -7.759158003136e+33       1.002464651871e-04       1.128794570971e-01 
       1.411051699451e+10       7.086912551243e-11       3.795818028735e-18       3.284372724011e-05       4.296259569140e+14       1.413985691327e+04       1.002079294314e-06       1.995206912887e+14       1.896233467078e-05       1.090814184240e+29       6.980332266912e+21       3.744934194250e+22       1.127508985507e+18       5.022546924223e+28       1.674182308074e+28       5.637544927534e+17       2.511273462112e+28       8.370911540372e+27       3.453080871730e-08       1.587961372905e+26       1.845784628543e+29       1.845784628543e+29       6.152613947488e+28      -7.493198599466e+33       1.003253996047e-04       1.127906477627e-01 
       1.401242998457e+10       7.136520939123e-11       3.849145474082e-18       3.307363294880e-05       4.236737645552e+14       1.413985691304e+04       1.009093849361e-06       1.981337549999e+14       1.909507100389e-05       1.060798493684e+29       6.835773813350e+21       3.667378875232e+22       1.104158957300e+18       4.884342621001e+28       1.628114207000e+28       5.520794786502e+17       2.442171310500e+28       8.140571035001e+27       3.453080871730e-08       1.544265794068e+26       1.794994587724e+29       1.794994587724e+29       5.983313842095e+28      -7.236355443294e+33       1.004043340240e-04       1.127019780829e-01 
       1.391502481084e+10       7.186476585718e-11       3.903222116663e-18       3.330514846311e-05       4.178040360103e+14       1.413985691281e+04       1.016157506293e-06       1.967564597776e+14       1.922873649119e-05       1.031608738189e+29       6.694209077807e+21       3.591429679898e+22       1.081292494036e+18       4.749941254757e+28       1.583313751586e+28       5.406462470179e+17       2.374970627378e+28       7.916568757928e+27       3.453080871730e-08       1.501772576726e+26       1.745602125065e+29       1.745602125065e+29       5.818672329932e+28      -6.988316058475e+33       1.004832684450e-04       1.126134477287e-01 
       1.381829673366e+10       7.236781921840e-11       3.958058481949e-18       3.353828469699e-05       4.120156287958e+14       1.413985691257e+04       1.023270608823e-06       1.953887386036e+14       1.936333763676e-05       1.003222190684e+29       6.555576062198e+21       3.517053346401e+22       1.058899581376e+18       4.619238180924e+28       1.539746060308e+28       5.294497906882e+17       2.309619090462e+28       7.698730301540e+27       3.453080871730e-08       1.460448635766e+26       1.697568783720e+29       1.697568783720e+29       5.658561221529e+28      -6.748778679560e+33       1.005622028677e-04       1.125250563723e-01 
       1.372224104629e+10       7.287439395314e-11       4.013665243284e-18       3.377305256436e-05       4.063074162568e+14       1.413985691234e+04       1.030433503071e-06       1.940305249253e+14       1.949888099022e-05       9.756167494741e+28       6.419814052377e+21       3.444217301723e+22       1.036970412375e+18       4.492131634414e+28       1.497377211471e+28       5.184852061877e+17       2.246065817207e+28       7.486886057357e+27       3.453080871730e-08       1.420261796470e+26       1.650857165053e+29       1.650857165053e+29       5.502855854776e+28      -6.517451884667e+33       1.006411372921e-04       1.124368036866e-01 
       1.362685307472e+10       7.338451471104e-11       4.070053223960e-18       3.400946479815e-05       4.006782873474e+14       1.413985691210e+04       1.037646537578e-06       1.926817526529e+14       1.963537314701e-05       9.487709210310e+28       6.286863591554e+21       3.372889647417e+22       1.015495383183e+18       4.368522650388e+28       1.456174216796e+28       5.077476915915e+17       2.184261325194e+28       7.280871083980e+27       3.453080871730e-08       1.381180769466e+26       1.605430899516e+29       1.605430899516e+29       5.351434997862e+28      -6.294054240932e+33       1.007200717183e-04       1.123486893459e-01 
       1.353212817743e+10       7.389820631424e-11       4.127233399329e-18       3.424753049330e-05       3.951271464145e+14       1.413985691186e+04       1.044910063327e-06       1.913423561559e+14       1.977282074875e-05       9.226638032600e+28       6.156666454252e+21       3.303039145631e+22       9.944650888386e+17       4.248314987199e+28       1.416104995733e+28       4.972325444193e+17       2.124157493600e+28       7.080524978665e+27       3.453080871730e-08       1.343175126362e+26       1.561254618337e+29       1.561254618337e+29       5.204180754887e+28      -6.078313962123e+33       1.007990061462e-04       1.122607130252e-01 
       1.343806174516e+10       7.441549375866e-11       4.185216898930e-18       3.448726238275e-05       3.896529129847e+14       1.413985691162e+04       1.052224433755e-06       1.900122702603e+14       1.991123048357e-05       8.972750692243e+28       6.029165620809e+21       3.234635205432e+22       9.738703191528e+17       4.131415051460e+28       1.377138350487e+28       4.869351595764e+17       2.065707525730e+28       6.885691752434e+27       3.453080871730e-08       1.306215276061e+26       1.518293925975e+29       1.518293925975e+29       5.060978474065e+28      -5.869968577977e+33       1.008779405760e-04       1.121728744006e-01 
       1.334464920071e+10       7.493640221521e-11       4.244015008666e-18       3.472867319942e-05       3.842545215537e+14       1.413985691138e+04       1.059590004777e-06       1.886914302448e+14       2.005060908638e-05       8.725849513190e+28       5.904305252404e+21       3.167647869404e+22       9.537020546739e+17       4.017731825173e+28       1.339243941724e+28       4.768510273369e+17       2.008865912587e+28       6.696219708622e+27       3.453080871730e-08       1.270272441716e+26       1.476515373345e+29       1.476515373345e+29       4.921716658456e+28      -5.668764614886e+33       1.009568750075e-04       1.120851731494e-01 
       1.325188599867e+10       7.546095703095e-11       4.303639172994e-18       3.497177567624e-05       3.789309213792e+14       1.413985691114e+04       1.067007134795e-06       1.873797718381e+14       2.019096333926e-05       8.485742258799e+28       5.782030666606e+21       3.102047800535e+22       9.339514627371e+17       3.907176794862e+28       1.302392264954e+28       4.669757313686e+17       1.953588397431e+28       6.511961324770e+27       3.453080871730e-08       1.235318638324e+26       1.435886431773e+29       1.435886431773e+29       4.786286879158e+28      -5.474457287513e+33       1.010358094408e-04       1.119976089497e-01 
       1.315976762524e+10       7.598918373040e-11       4.364100997153e-18       3.521657708916e-05       3.736810762761e+14       1.413985691090e+04       1.074476184724e-06       1.860772312157e+14       2.033230007176e-05       8.252241982161e+28       5.662288313423e+21       3.037806269360e+22       9.146098935973e+17       3.799663882656e+28       1.266554627552e+28       4.573049467987e+17       1.899831941328e+28       6.332773137759e+27       3.453080871730e-08       1.201326650942e+26       1.396375467669e+29       1.396375467669e+29       4.654583690884e+28      -5.286810200990e+33       1.011147438760e-04       1.119101814807e-01 
