# Matter power spectrum P(k) at redshift z=0
# for k=1.04952e-05 to 1.70195 h/Mpc,
# number of wavenumbers equal to 680
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       2.449161347781e-03       8.480663365165e+03 
       2.495212221150e-03       8.615026502552e+03 
       2.606779716848e-03       8.936991517567e+03 
       2.686655781505e-03       9.164432284364e+03 
       2.719619316257e-03       9.257552641667e+03 
       2.833617822638e-03       9.576283678212e+03 
       2.938993617337e-03       9.866382442050e+03 
       2.948672666394e-03       9.892812114089e+03 
       3.064691100329e-03       1.020681179771e+04 
       3.181589376515e-03       1.051800045124e+04 
       3.235861659492e-03       1.066072284534e+04 
       3.299291936827e-03       1.082613186008e+04 
       3.417730638203e-03       1.113099604332e+04 
       3.536844025400e-03       1.143241212058e+04 
       3.547573103755e-03       1.145930881104e+04 
       3.656576658019e-03       1.173022519209e+04 
       3.776878494394e-03       1.202430638831e+04 
       3.888971352234e-03       1.229373803660e+04 
       3.897704332082e-03       1.231454474993e+04 
       4.019013302835e-03       1.260084937668e+04 
       4.140768418872e-03       1.288314757159e+04 
       4.262936166603e-03       1.316137750797e+04 
       4.274899807036e-03       1.318835548352e+04 
       4.385486143776e-03       1.343549361394e+04 
       4.508390735962e-03       1.370545903196e+04 
       4.631624828456e-03       1.397124833822e+04 
       4.690515066053e-03       1.409654975643e+04 
       4.755165549882e-03       1.423284452740e+04 
       4.878992044097e-03       1.449023688632e+04 
       5.003085267255e-03       1.474342535679e+04 
       5.127427807202e-03       1.499240765561e+04 
       5.150660531394e-03       1.503840607583e+04 
       5.252003722682e-03       1.523719435799e+04 
       5.376798400071e-03       1.547779671768e+04 
       5.501798425630e-03       1.571422845528e+04 
       5.626991471504e-03       1.594651523897e+04 
       5.655336203058e-03       1.599848554920e+04 
       5.752366193870e-03       1.617467335512e+04 
       5.877912141848e-03       1.639872920935e+04 
       6.003619675959e-03       1.661871503003e+04 
       6.129479895018e-03       1.683465410810e+04 
       6.204542081045e-03       1.696140816292e+04 
       6.255484570536e-03       1.704658067699e+04 
       6.381626087777e-03       1.725452623911e+04 
       6.507897392727e-03       1.745852512237e+04 
       6.634291944329e-03       1.765861043668e+04 
       6.760803671406e-03       1.785482603008e+04 
       6.813121567463e-03       1.793479464780e+04 
       6.887426933758e-03       1.804719997153e+04 
       7.014156486997e-03       1.823577112418e+04 
       7.140987450705e-03       1.842058183849e+04 
       7.267915279588e-03       1.860165724927e+04 
       7.394935737289e-03       1.877904691856e+04 
       7.481074662313e-03       1.889719877686e+04 
       7.522044872605e-03       1.895279356307e+04 
       7.649238997852e-03       1.912291933410e+04 
       7.776514669169e-03       1.928947739162e+04 
       7.903868668558e-03       1.945249842090e+04 
       8.031297987494e-03       1.961202276288e+04 
       8.158799811959e-03       1.976808185137e+04 
       8.223244767701e-03       1.984562902280e+04 
       8.286371508744e-03       1.992072747479e+04 
       8.414010612916e-03       2.006999723479e+04 
       8.541714816330e-03       2.021591914936e+04 
       8.669481957088e-03       2.035853481184e+04 
       8.797310009868e-03       2.049787823116e+04 
       8.925197077028e-03       2.063399603735e+04 
       9.024788481520e-03       2.073773387216e+04 
       9.053141380426e-03       2.076691368774e+04 
       9.181141253890e-03       2.089667859612e+04 
       9.309195136276e-03       2.102332265930e+04 
       9.437301565070e-03       2.114687929924e+04 
       9.565459170483e-03       2.126738527681e+04 
       9.693666669988e-03       2.138488009352e+04 
       9.821922863287e-03       2.149939479983e+04 
       9.900549205878e-03       2.156811453428e+04 
       9.950226627638e-03       2.161096110054e+04 
       1.007857691354e-02       2.171961711659e+04 
       1.020697274075e-02       2.182539907654e+04 
       1.033541319454e-02       2.192833423960e+04 
       1.046389742230e-02       2.202847022469e+04 
       1.059242463034e-02       2.212581803194e+04 
       1.072099408092e-02       2.222041658455e+04 
       1.084960508951e-02       2.231231993555e+04 
       1.088021374499e-02       2.233378810825e+04 
       1.097825702226e-02       2.240153953368e+04 
       1.110694929358e-02       2.248812113353e+04 
       1.123568136398e-02       2.257208408803e+04 
       1.136445273801e-02       2.265346895780e+04 
       1.149326296234e-02       2.273226386473e+04 
       1.162211162402e-02       2.280854956866e+04 
       1.175099834878e-02       2.288235717656e+04 
       1.187992279955e-02       2.295369010483e+04 
       1.193409529464e-02       2.298291601658e+04 
       1.200888467501e-02       2.302259655354e+04 
       1.213788370826e-02       2.308910934535e+04 
       1.226691966560e-02       2.315322461914e+04 
       1.239599234535e-02       2.321500039054e+04 
       1.252510157685e-02       2.327444126617e+04 
       1.265424721940e-02       2.333157959969e+04 
       1.278342916141e-02       2.338646981078e+04 
       1.291264731949e-02       2.343915053397e+04 
       1.304190163770e-02       2.348960964910e+04 
       1.310672406115e-02       2.351408778848e+04 
       1.317119208680e-02       2.353787028534e+04 
       1.330051866359e-02       2.358398926983e+04 
       1.342988139030e-02       2.362798112222e+04 
       1.355928031397e-02       2.366984645457e+04 
       1.368871550598e-02       2.370964024310e+04 
       1.381818706154e-02       2.374739583902e+04 
       1.394769509925e-02       2.378313033688e+04 
       1.407723976072e-02       2.381685474845e+04 
       1.420682121017e-02       2.384861886108e+04 
       1.433643963414e-02       2.387842888338e+04 
       1.438325664242e-02       2.388871499372e+04 
       1.446609524115e-02       2.390632379530e+04 
       1.459578826150e-02       2.393230503646e+04 
       1.472551894699e-02       2.395642004272e+04 
       1.485528757072e-02       2.397868262307e+04 
       1.498509442693e-02       2.399911651237e+04 
       1.511493983088e-02       2.401775022668e+04 
       1.524482411866e-02       2.403460378155e+04 
       1.537474764716e-02       2.404969839920e+04 
       1.550471079395e-02       2.406306470217e+04 
       1.563471395727e-02       2.407470842784e+04 
       1.573400623423e-02       2.408246346371e+04 
       1.576475755596e-02       2.408466472058e+04 
       1.589484202950e-02       2.409295686765e+04 
       1.602496783798e-02       2.409960697642e+04 
       1.615513546218e-02       2.410463906235e+04 
       1.628534540358e-02       2.410807803257e+04 
       1.641559818447e-02       2.410992261766e+04 
       1.654589434804e-02       2.411021447946e+04 
       1.667623445848e-02       2.410896773473e+04 
       1.680661910110e-02       2.410620063725e+04 
       1.693704888251e-02       2.410195698755e+04 
       1.706752443076e-02       2.409623569650e+04 
       1.719804639553e-02       2.408907464829e+04 
       1.732861544835e-02       2.408048748804e+04 
       1.736678046608e-02       2.407771006920e+04 
       1.745923228278e-02       2.407047815439e+04 
       1.758989761468e-02       2.405909613520e+04 
       1.772061218242e-02       2.404631366003e+04 
       1.785137674721e-02       2.403220222541e+04 
       1.798219209332e-02       2.401673485533e+04 
       1.811305902843e-02       2.400000420968e+04 
       1.824397838390e-02       2.398194496709e+04 
       1.837495101515e-02       2.396262856934e+04 
       1.850597780199e-02       2.394206070675e+04 
       1.863705964899e-02       2.392027208777e+04 
       1.876819748585e-02       2.389725691487e+04 
       1.889939226785e-02       2.387304267540e+04 
       1.899955469794e-02       2.385378521809e+04 
       1.903064497620e-02       2.384767257506e+04 
       1.916195661853e-02       2.382115252793e+04 
       1.929332822932e-02       2.379348183961e+04 
       1.942476087040e-02       2.376468133324e+04 
       1.955625563137e-02       2.373475562168e+04 
       1.968781363022e-02       2.370378670930e+04 
       1.981943601374e-02       2.367169158460e+04 
       1.995112395814e-02       2.363858944898e+04 
       2.008287866961e-02       2.360445333879e+04 
       2.021470138488e-02       2.356929724894e+04 
       2.034659337183e-02       2.353314275739e+04 
       2.047855593012e-02       2.349602959527e+04 
       2.061059039186e-02       2.345793748169e+04 
       2.074269812224e-02       2.341890014057e+04 
       2.087488052023e-02       2.337893137474e+04 
       2.092919697195e-02       2.336224305628e+04 
       2.100713901934e-02       2.333803667942e+04 
       2.113947508827e-02       2.329627449192e+04 
       2.127189023174e-02       2.325362236857e+04 
       2.140438599126e-02       2.321009964928e+04 
       2.153696394592e-02       2.316572647901e+04 
       2.166962571321e-02       2.312052398921e+04 
       2.180237294996e-02       2.307449100599e+04 
       2.193520735312e-02       2.302766903089e+04 
       2.206813066076e-02       2.298006618244e+04 
       2.220114465298e-02       2.293168975133e+04 
       2.233425115288e-02       2.288254437765e+04 
       2.246745202757e-02       2.283267188166e+04 
       2.260074918923e-02       2.278205550654e+04 
       2.273414459612e-02       2.273074195639e+04 
       2.286764025377e-02       2.267872760772e+04 
       2.300123821601e-02       2.262604664521e+04 
       2.300727326703e-02       2.262365644208e+04 
       2.313494058623e-02       2.257270430305e+04 
       2.326874951856e-02       2.251868674569e+04 
       2.340266721909e-02       2.246402738456e+04 
       2.353669594720e-02       2.240873233672e+04 
       2.367083801683e-02       2.235284119328e+04 
       2.380509579793e-02       2.229632764470e+04 
       2.393947171778e-02       2.223933848016e+04 
       2.407396826253e-02       2.218161895559e+04 
       2.420858797863e-02       2.212339377541e+04 
       2.434333347445e-02       2.206461766781e+04 
       2.447820742181e-02       2.200534811385e+04 
       2.461321255772e-02       2.194551169344e+04 
       2.474835168599e-02       2.188520847486e+04 
       2.488362767907e-02       2.182442041160e+04 
       2.501904347984e-02       2.176321574243e+04 
       2.515460210349e-02       2.170138219938e+04 
       2.523378358320e-02       2.166509313840e+04 
       2.529030663947e-02       2.163913231547e+04 
       2.542616025348e-02       2.157648375085e+04 
       2.556216618957e-02       2.151343516132e+04 
       2.569832777227e-02       2.144989928679e+04 
       2.583464840881e-02       2.138594376434e+04 
       2.597113159140e-02       2.132159597363e+04 
       2.610778089964e-02       2.125690722777e+04 
       2.624460000291e-02       2.119180933813e+04 
       2.638159266297e-02       2.112637803527e+04 
       2.651876273653e-02       2.106053618900e+04 
       2.665611417802e-02       2.099434037851e+04 
       2.679365104237e-02       2.092787455075e+04 
       2.693137748790e-02       2.086113127538e+04 
       2.706929777942e-02       2.079396282095e+04 
       2.720741629125e-02       2.072652448218e+04 
       2.734573751055e-02       2.065882252233e+04 
       2.748426604063e-02       2.059076201368e+04 
       2.760872792044e-02       2.052955006796e+04 
       2.762300660441e-02       2.052250526110e+04 
       2.776196404809e-02       2.045397115568e+04 
       2.790114334484e-02       2.038514572159e+04 
       2.804054959871e-02       2.031614916225e+04 
       2.818018804865e-02       2.024682042422e+04 
       2.832006407269e-02       2.017729005816e+04 
       2.846018319229e-02       2.010760784116e+04 
       2.860055107687e-02       2.003760579584e+04 
       2.874117354843e-02       1.996750915772e+04 
       2.888205658651e-02       1.989719614563e+04 
       2.902320633319e-02       1.982663030279e+04 
       2.916462909837e-02       1.975598441540e+04 
       2.930633136526e-02       1.968509515620e+04 
       2.944831979605e-02       1.961409903247e+04 
       2.959060123788e-02       1.954290846954e+04 
       2.973318272897e-02       1.947163445043e+04 
       2.987607150508e-02       1.940012847453e+04 
       3.001927500619e-02       1.932855635670e+04 
       3.016280088348e-02       1.925685531283e+04 
       3.030665700664e-02       1.918504280855e+04 
       3.042897432091e-02       1.912397366147e+04 
       3.045085147142e-02       1.911306716432e+04 
       3.059539260756e-02       1.904101495257e+04 
       3.074028898707e-02       1.896889094735e+04 
       3.088554943282e-02       1.889666796537e+04 
       3.103118302760e-02       1.882432916187e+04 
       3.117719912349e-02       1.875196555688e+04 
       3.132360735172e-02       1.867950726603e+04 
       3.147041763296e-02       1.860696459417e+04 
       3.161764018805e-02       1.853438239292e+04 
       3.176528554933e-02       1.846172855128e+04 
       3.191336457235e-02       1.838900824572e+04 
       3.206188844826e-02       1.831632402000e+04 
       3.221086871677e-02       1.824356683459e+04 
       3.236031727964e-02       1.817076125582e+04 
       3.251024641498e-02       1.809794256163e+04 
       3.266066879214e-02       1.802507494393e+04 
       3.281159748734e-02       1.795217181780e+04 
       3.296304600019e-02       1.787930877258e+04 
       3.311502827092e-02       1.780639377337e+04 
       3.326755869856e-02       1.773347100504e+04 
       3.339765474247e-02       1.767152824955e+04 
       3.342065216005e-02       1.766057247968e+04 
       3.357432403036e-02       1.758760768937e+04 
       3.372859020364e-02       1.751473511619e+04 
       3.388346711552e-02       1.744181107286e+04 
       3.403897176661e-02       1.736891533729e+04 
       3.419512174727e-02       1.729610718626e+04 
       3.435193526380e-02       1.722322754387e+04 
       3.450943116597e-02       1.715034499283e+04 
       3.466762897623e-02       1.707751802279e+04 
       3.482654892051e-02       1.700479595031e+04 
       3.498621196080e-02       1.693197442218e+04 
       3.514663982965e-02       1.685920217188e+04 
       3.530785506669e-02       1.678652781004e+04 
       3.546988105733e-02       1.671384266276e+04 
       3.563274207376e-02       1.664123409818e+04 
       3.579646331852e-02       1.656862908604e+04 
       3.596107097072e-02       1.649606020018e+04 
       3.612659223512e-02       1.642352331614e+04 
       3.629305539438e-02       1.635104508729e+04 
       3.646048986461e-02       1.627855135516e+04 
       3.662892625454e-02       1.620616440074e+04 
       3.666320320617e-02       1.619149364844e+04 
       3.679839642856e-02       1.613379892603e+04 
       3.696893357402e-02       1.606152735216e+04 
       3.714057227293e-02       1.598922395391e+04 
       3.731334857873e-02       1.591694396300e+04 
       3.748730009822e-02       1.584474052056e+04 
       3.766246607935e-02       1.577256181379e+04 
       3.783888750516e-02       1.570047938365e+04 
       3.801660719457e-02       1.562836636956e+04 
       3.819566991049e-02       1.555629807547e+04 
       3.837612247594e-02       1.548430264004e+04 
       3.855801389894e-02       1.541225498427e+04 
       3.874139550693e-02       1.534033684584e+04 
       3.892632109151e-02       1.526844103897e+04 
       3.911284706469e-02       1.519651292617e+04 
       3.930103262751e-02       1.512460797511e+04 
       3.949093995234e-02       1.505277981284e+04 
       3.968263438020e-02       1.498093753264e+04 
       3.987618463454e-02       1.490909124303e+04 
       4.007166305324e-02       1.483727136364e+04 
       4.022561971204e-02       1.478121383621e+04 
       4.026914584055e-02       1.476543528408e+04 
       4.046871334118e-02       1.469358414318e+04 
       4.067045033887e-02       1.462183621481e+04 
       4.087444638198e-02       1.454996322446e+04 
       4.108079613924e-02       1.447812589152e+04 
       4.128959978881e-02       1.440619130838e+04 
       4.150096344462e-02       1.433426806071e+04 
       4.171499962421e-02       1.426230014922e+04 
       4.193182776291e-02       1.419028289507e+04 
       4.215157478008e-02       1.411822347747e+04 
       4.237437570348e-02       1.404608934490e+04 
       4.260037435939e-02       1.397387112114e+04 
       4.282972413638e-02       1.390158127771e+04 
       4.306258883264e-02       1.382919480489e+04 
       4.329914359766e-02       1.375672452745e+04 
       4.353957598100e-02       1.368410773134e+04 
       4.378408710296e-02       1.361131685863e+04 
       4.403289296410e-02       1.353839659111e+04 
       4.408490426006e-02       1.352333553122e+04 
       4.428622591364e-02       1.346530804608e+04 
       4.454433629989e-02       1.339208814261e+04 
       4.480749433006e-02       1.331861532586e+04 
       4.507599217136e-02       1.324491720872e+04 
       4.535014633133e-02       1.317099901364e+04 
       4.563030036191e-02       1.309682768823e+04 
       4.591682794057e-02       1.302233340334e+04 
       4.621013639169e-02       1.294753287831e+04 
       4.651067072387e-02       1.287239331681e+04 
       4.681891827431e-02       1.279691160539e+04 
       4.713541406987e-02       1.272095372055e+04 
       4.746074703768e-02       1.264456542294e+04 
       4.779556722675e-02       1.256768431079e+04 
       4.814059423797e-02       1.249030347816e+04 
       4.838949087131e-02       1.243558102532e+04 
       4.849662710427e-02       1.241229889901e+04 
       4.886455591886e-02       1.233367430179e+04 
       4.924537558019e-02       1.225434216794e+04 
       4.964020211153e-02       1.217422308391e+04 
       5.005029212629e-02       1.209328827399e+04 
       5.047706615483e-02       1.201135436596e+04 
       5.092213673177e-02       1.192841093400e+04 
       5.138734237750e-02       1.184427271423e+04 
       5.187478890556e-02       1.175885656358e+04 
       5.238689986531e-02       1.167197522237e+04 
       5.292647840343e-02       1.158345372146e+04 
       5.313937954579e-02       1.154930698188e+04 
       5.349678341252e-02       1.149303466226e+04 
       5.410162353575e-02       1.140047322972e+04 
       5.474547338949e-02       1.130546038031e+04 
       5.543361716776e-02       1.120754376358e+04 
       5.617232538497e-02       1.110621882935e+04 
       5.696907041135e-02       1.100081437975e+04 
       5.783278464969e-02       1.089055897583e+04 
       5.833457028351e-02       1.082812511984e+04 
       5.877415970452e-02       1.077428033469e+04 
       5.980597200107e-02       1.065056908561e+04 
       6.094339359724e-02       1.051745353942e+04 
       6.220419655641e-02       1.037242417658e+04 
       6.360867381218e-02       1.021197074857e+04 
       6.412349710554e-02       1.015306981014e+04 
       6.517897659918e-02       1.003161707797e+04 
       6.693744598653e-02       9.825640470911e+03 
       6.890352971631e-02       9.587346798869e+03 
       7.035772599080e-02       9.404312406167e+03 
       7.108929465638e-02       9.309839239284e+03 
       7.349459316353e-02       8.987598705596e+03 
       7.610420900713e-02       8.618879213552e+03 
       7.718569096037e-02       8.461047169616e+03 
       7.888935071226e-02       8.207755143788e+03 
       8.181357106256e-02       7.764779107592e+03 
       8.475582603533e-02       7.318349973531e+03 
       8.484020594689e-02       7.305648599272e+03 
       8.793786555400e-02       6.848400990512e+03 
       9.108261210517e-02       6.410385234188e+03 
       9.306813121567e-02       6.152456582411e+03 
       9.425760622911e-02       6.005950782431e+03 
       9.745162729522e-02       5.645112752837e+03 
       1.006574576526e-01       5.333117658862e+03 
       1.021226065014e-01       5.207368689064e+03 
       1.038705572331e-01       5.070750172939e+03 
       1.070881097298e-01       4.855016584899e+03 
       1.103083829935e-01       4.679966319607e+03 
       1.122161199347e-01       4.592287900824e+03 
       1.135303171622e-01       4.537605284118e+03 
       1.167532656912e-01       4.418795382654e+03 
       1.199768348242e-01       4.314099909368e+03 
       1.232002374944e-01       4.214606689204e+03 
       1.232007849322e-01       4.214589089562e+03 
       1.264249701873e-01       4.112656696716e+03 
       1.296493017914e-01       4.002608611901e+03 
       1.328737256028e-01       3.881044804140e+03 
       1.352233932017e-01       3.784573438177e+03 
       1.360982085384e-01       3.747015849531e+03 
       1.393227303145e-01       3.601820344599e+03 
       1.425472784316e-01       3.448550060511e+03 
       1.457718451291e-01       3.291490259557e+03 
       1.484340210776e-01       3.162361509464e+03 
       1.489964255358e-01       3.135423735089e+03 
       1.522210165469e-01       2.985020218962e+03 
       1.554456161408e-01       2.844314399082e+03 
       1.586702229639e-01       2.716357582445e+03 
       1.618948360778e-01       2.603018207098e+03 
       1.651194548046e-01       2.504952868633e+03 
       1.683440786326e-01       2.421676158637e+03 
       1.715687071584e-01       2.351742984054e+03 
       1.747933400506e-01       2.292966957173e+03 
       1.780179770279e-01       2.242682033563e+03 
       1.812426178449e-01       2.198009299017e+03 
       1.844672622829e-01       2.156417217185e+03 
       1.876919101443e-01       2.115335202150e+03 
       1.909165612485e-01       2.072221189853e+03 
       1.941412154290e-01       2.025648386046e+03 
       1.973658725317e-01       1.974922282867e+03 
       2.005905324133e-01       1.920089502961e+03 
       2.038151949401e-01       1.861826349444e+03 
       2.070398599870e-01       1.801267853426e+03 
       2.102645274369e-01       1.739836223217e+03 
       2.134891971800e-01       1.679049493207e+03 
       2.167138691129e-01       1.620312772348e+03 
       2.199385431387e-01       1.564840197842e+03 
       2.231632191659e-01       1.513537490483e+03 
       2.263878971084e-01       1.466946008994e+03 
       2.296125768848e-01       1.425267775106e+03 
       2.328372584185e-01       1.388359632299e+03 
       2.360619416370e-01       1.355792177025e+03 
       2.392866264716e-01       1.326916397992e+03 
       2.425113128576e-01       1.300925282226e+03 
       2.457360007333e-01       1.276937170754e+03 
       2.489606900406e-01       1.254078548728e+03 
       2.521853807241e-01       1.231544577756e+03 
       2.554100727315e-01       1.208679289308e+03 
       2.586347660129e-01       1.185002302209e+03 
       2.618594605210e-01       1.160249500828e+03 
       2.650841562107e-01       1.134371415270e+03 
       2.683088530391e-01       1.107513859512e+03 
       2.715335509654e-01       1.079984154791e+03 
       2.747582499509e-01       1.052187990883e+03 
       2.779829499583e-01       1.024602159042e+03 
       2.812076509524e-01       9.976773430582e+02 
       2.844323528993e-01       9.718364708648e+02 
       2.876570557670e-01       9.473928322284e+02 
       2.908817595244e-01       9.245707667682e+02 
       2.941064641424e-01       9.034620924859e+02 
       2.973311695926e-01       8.840459722382e+02 
       3.005558758482e-01       8.662033957046e+02 
       3.037805828834e-01       8.497324829611e+02 
       3.070052906735e-01       8.343775716225e+02 
       3.102299991948e-01       8.198576173220e+02 
       3.134547084247e-01       8.058890237074e+02 
       3.166794183414e-01       7.922130013694e+02 
       3.199041289239e-01       7.786145898224e+02 
       3.231288401524e-01       7.649329230631e+02 
       3.263535520075e-01       7.510703915535e+02 
       3.295782644707e-01       7.369948737305e+02 
       3.328029775244e-01       7.227314239747e+02 
       3.360276911513e-01       7.083555148326e+02 
       3.392524053352e-01       6.939769752300e+02 
       3.424771200601e-01       6.797269358539e+02 
       3.457018353110e-01       6.657408692360e+02 
       3.489265510730e-01       6.521493174702e+02 
       3.521512673322e-01       6.390537466761e+02 
       3.553759840749e-01       6.265331806845e+02 
       3.586007012880e-01       6.146324683973e+02 
       3.618254189589e-01       6.033579615478e+02 
       3.650501370754e-01       5.926839372234e+02 
       3.682748556258e-01       5.825568855869e+02 
       3.714995745986e-01       5.729035335919e+02 
       3.747242939830e-01       5.636367768674e+02 
       3.779490137684e-01       5.546681362998e+02 
       3.811737339445e-01       5.459117728802e+02 
       3.843984545015e-01       5.372944988662e+02 
       3.876231754298e-01       5.287609344098e+02 
       3.908478967203e-01       5.202723770093e+02 
       3.940726183639e-01       5.118102728123e+02 
       3.972973403520e-01       5.033755406582e+02 
       4.005220626763e-01       4.949825822600e+02 
       4.037467853287e-01       4.866576448712e+02 
       4.069715083014e-01       4.784338434960e+02 
       4.101962315868e-01       4.703467978805e+02 
       4.134209551775e-01       4.624306289108e+02 
       4.166456790665e-01       4.547127640434e+02 
       4.198704032467e-01       4.472184515366e+02 
       4.230951277116e-01       4.399607229252e+02 
       4.263198524547e-01       4.329461603222e+02 
       4.295445774696e-01       4.261719900064e+02 
       4.327693027503e-01       4.196283760750e+02 
       4.359940282908e-01       4.133000397923e+02 
       4.392187540855e-01       4.071656610645e+02 
       4.424434801286e-01       4.012026567831e+02 
       4.456682064149e-01       3.953863895602e+02 
       4.488929329390e-01       3.896942206289e+02 
       4.521176596959e-01       3.841036967042e+02 
       4.553423866806e-01       3.785974836090e+02 
       4.585671138882e-01       3.731616842220e+02 
       4.617918413141e-01       3.677880695347e+02 
       4.650165689538e-01       3.624730583700e+02 
       4.682412968027e-01       3.572159823220e+02 
       4.714660248566e-01       3.520257380358e+02 
       4.746907531112e-01       3.469089345701e+02 
       4.779154815626e-01       3.418752502745e+02 
       4.811402102068e-01       3.369353193697e+02 
       4.843649390398e-01       3.320988999924e+02 
       4.875896680579e-01       3.273737010318e+02 
       4.908143972575e-01       3.227661869312e+02 
       4.940391266350e-01       3.182762159296e+02 
       4.972638561869e-01       3.139039064732e+02 
       5.004885859098e-01       3.096442143673e+02 
       5.037133158005e-01       3.054906738660e+02 
       5.069380458557e-01       3.014343968626e+02 
       5.101627760724e-01       2.974660655875e+02 
       5.133875064473e-01       2.935753645749e+02 
       5.166122369777e-01       2.897537932678e+02 
       5.198369676605e-01       2.859932660776e+02 
       5.230616984930e-01       2.822882853048e+02 
       5.262864294724e-01       2.786347760850e+02 
       5.295111605959e-01       2.750310925862e+02 
       5.327358918611e-01       2.714767862694e+02 
       5.359606232652e-01       2.679735458369e+02 
       5.391853548058e-01       2.645232429525e+02 
       5.424100864805e-01       2.611282492592e+02 
       5.456348182869e-01       2.577912712082e+02 
       5.488595502227e-01       2.545142768339e+02 
       5.520842822855e-01       2.512985820658e+02 
       5.553090144732e-01       2.481455009619e+02 
       5.585337467835e-01       2.450541634114e+02 
       5.617584792145e-01       2.420237658681e+02 
       5.649832117639e-01       2.390531735594e+02 
       5.682079444298e-01       2.361400782534e+02 
       5.714326772102e-01       2.332822613989e+02 
       5.746574101032e-01       2.304769503610e+02 
       5.778821431069e-01       2.277214142781e+02 
       5.811068762194e-01       2.250132305860e+02 
       5.843316094389e-01       2.223494025496e+02 
       5.875563427637e-01       2.197279612628e+02 
       5.907810761920e-01       2.171468042458e+02 
       5.940058097221e-01       2.146041774059e+02 
       5.972305433524e-01       2.120990238472e+02 
       6.004552770813e-01       2.096305283152e+02 
       6.036800109071e-01       2.071983053233e+02 
