# Matter power spectrum P(k) at redshift z=0
# for k=1.04918e-05 to 1.70209 h/Mpc,
# number of wavenumbers equal to 680
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       3.656975485268e-03       1.165330321390e+04 
       3.777286098188e-03       1.194397100961e+04 
       3.888971352234e-03       1.220932279209e+04 
       3.898120628667e-03       1.223086994090e+04 
       4.019438215213e-03       1.251390047461e+04 
       4.141201876227e-03       1.279298145626e+04 
       4.263378103776e-03       1.306804409364e+04 
       4.274899807036e-03       1.309372892093e+04 
       4.385936500778e-03       1.333903578642e+04 
       4.508849457522e-03       1.360590702672e+04 
       4.632091863609e-03       1.386862689952e+04 
       4.690515066053e-03       1.399148396005e+04 
       4.755640851598e-03       1.412716895601e+04 
       4.879475568935e-03       1.438151489032e+04 
       5.003576975052e-03       1.463165904479e+04 
       5.127927660794e-03       1.487760060646e+04 
       5.150660531394e-03       1.492205692422e+04 
       5.252511687646e-03       1.511934241352e+04 
       5.377314444491e-03       1.535689819585e+04 
       5.502322519890e-03       1.559027862169e+04 
       5.627523588094e-03       1.581951141798e+04 
       5.655336203058e-03       1.586983307334e+04 
       5.752906307212e-03       1.604462977839e+04 
       5.878460228145e-03       1.626565725494e+04 
       6.004175713043e-03       1.648262939920e+04 
       6.130043862227e-03       1.669558200448e+04 
       6.204542081045e-03       1.681963585023e+04 
       6.256056448595e-03       1.690455856861e+04 
       6.382205858689e-03       1.710959098726e+04 
       6.508485039678e-03       1.731073284009e+04 
       6.634887451597e-03       1.750802061548e+04 
       6.761407024280e-03       1.770150601386e+04 
       6.813121567463e-03       1.777944163235e+04 
       6.888038118466e-03       1.789120042702e+04 
       7.014775490634e-03       1.807717985780e+04 
       7.141614261178e-03       1.825946566832e+04 
       7.268549885554e-03       1.843811102872e+04 
       7.395578128105e-03       1.861314345009e+04 
       7.481074662313e-03       1.872886873911e+04 
       7.522695038280e-03       1.878461895564e+04 
       7.649896929005e-03       1.895252924398e+04 
       7.777180356987e-03       1.911696214547e+04 
       7.904542104760e-03       1.927791394792e+04 
       8.031979164298e-03       1.943543667938e+04 
       8.159488722050e-03       1.958956670224e+04 
       8.223244767701e-03       1.966534039119e+04 
       8.287068145245e-03       1.974032581963e+04 
       8.414714969361e-03       1.988775452695e+04 
       8.542426886642e-03       2.003187494650e+04 
       8.670201735554e-03       2.017272638201e+04 
       8.798037491119e-03       2.031033734576e+04 
       8.925932256019e-03       2.044474485422e+04 
       9.024788481520e-03       2.054641854658e+04 
       9.053884252419e-03       2.057597922570e+04 
       9.181891814437e-03       2.070407686314e+04 
       9.309953381204e-03       2.082906931368e+04 
       9.438067490468e-03       2.095099658003e+04 
       9.566232772684e-03       2.106988597418e+04 
       9.694447945562e-03       2.118577998479e+04 
       9.822711809027e-03       2.129871539558e+04 
       9.900549205878e-03       2.136579682558e+04 
       9.951023240550e-03       2.140872079271e+04 
       1.007938119084e-02       2.151583539921e+04 
       1.020778467982e-02       2.162010574153e+04 
       1.033623279299e-02       2.172155875207e+04 
       1.046472467789e-02       2.182023881412e+04 
       1.059325954100e-02       2.191617490108e+04 
       1.072183664476e-02       2.200940475175e+04 
       1.085045530478e-02       2.209996542462e+04 
       1.088021374499e-02       2.212053432442e+04 
       1.097911488736e-02       2.218788613561e+04 
       1.110781480706e-02       2.227320752835e+04 
       1.123655452454e-02       2.235596162594e+04 
       1.136533354448e-02       2.243617010739e+04 
       1.149415141367e-02       2.251387585575e+04 
       1.162300771930e-02       2.258909760335e+04 
       1.175190208721e-02       2.266186661468e+04 
       1.188083418046e-02       2.273222080982e+04 
       1.193409529464e-02       2.276058113281e+04 
       1.200980369785e-02       2.280018313629e+04 
       1.213881037257e-02       2.286576957713e+04 
       1.226785397104e-02       2.292902353821e+04 
       1.239693429170e-02       2.298995372406e+04 
       1.252605116397e-02       2.304860599712e+04 
       1.265520444729e-02       2.310498319284e+04 
       1.278439403014e-02       2.315913555672e+04 
       1.291361982923e-02       2.321106570392e+04 
       1.304288178872e-02       2.326081214615e+04 
       1.310672406115e-02       2.328457666599e+04 
       1.317217987947e-02       2.330839995214e+04 
       1.330151409837e-02       2.335384503882e+04 
       1.343088446773e-02       2.339718108422e+04 
       1.356029103470e-02       2.343842161017e+04 
       1.368973387075e-02       2.347761587873e+04 
       1.381921307116e-02       2.351477099616e+04 
       1.394872875464e-02       2.354991772375e+04 
       1.407828106287e-02       2.358308297274e+04 
       1.420787016017e-02       2.361429941743e+04 
       1.433749623314e-02       2.364356819780e+04 
       1.438325664242e-02       2.365345231435e+04 
       1.446715949042e-02       2.367094832198e+04 
       1.459686016237e-02       2.369644779159e+04 
       1.472659850088e-02       2.372009745990e+04 
       1.485637477914e-02       2.374191419409e+04 
       1.498618929149e-02       2.376193965407e+04 
       1.511604235324e-02       2.378017969923e+04 
       1.524593430059e-02       2.379667087424e+04 
       1.537586549050e-02       2.381142330237e+04 
       1.550583630064e-02       2.382447750460e+04 
       1.563584712932e-02       2.383584249921e+04 
       1.573400623423e-02       2.384332225493e+04 
       1.576589839548e-02       2.384554351813e+04 
       1.589599053867e-02       2.385360390639e+04 
       1.602612401907e-02       2.386005497932e+04 
       1.615629931756e-02       2.386490998526e+04 
       1.628651693570e-02       2.386818101424e+04 
       1.641677739588e-02       2.386988414958e+04 
       1.654708124136e-02       2.387006328026e+04 
       1.667742903642e-02       2.386873590115e+04 
       1.680782136647e-02       2.386589214181e+04 
       1.693825883822e-02       2.386158287016e+04 
       1.706874207979e-02       2.385580699928e+04 
       1.719927174098e-02       2.384860763892e+04 
       1.732984849340e-02       2.383999555453e+04 
       1.736678046608e-02       2.383728767538e+04 
       1.746047303070e-02       2.382997173464e+04 
       1.759114606885e-02       2.381857474063e+04 
       1.772186834632e-02       2.380581709538e+04 
       1.785264062441e-02       2.379173731317e+04 
       1.798346368750e-02       2.377633857589e+04 
       1.811433834336e-02       2.375963251767e+04 
       1.824526542347e-02       2.374164568547e+04 
       1.837624578335e-02       2.372243375979e+04 
       1.850728030292e-02       2.370192052711e+04 
       1.863836988686e-02       2.368023007841e+04 
       1.876951546498e-02       2.365733749752e+04 
       1.890071799266e-02       2.363326624619e+04 
       1.899955469794e-02       2.361437194340e+04 
       1.903197845125e-02       2.360803032969e+04 
       1.916329784848e-02       2.358165353124e+04 
       1.929467721896e-02       2.355415322186e+04 
       1.942611762463e-02       2.352554192344e+04 
       1.955762015523e-02       2.349585303862e+04 
       1.968918592885e-02       2.346506790457e+04 
       1.982081609243e-02       2.343324792490e+04 
       1.995251182231e-02       2.340041353707e+04 
       2.008427432481e-02       2.336654280596e+04 
       2.021610483679e-02       2.333166427215e+04 
       2.034800462628e-02       2.329580157151e+04 
       2.047997499307e-02       2.325896277623e+04 
       2.061201726942e-02       2.322120516040e+04 
       2.074413282066e-02       2.318250710916e+04 
       2.087632304593e-02       2.314285547705e+04 
       2.092919697195e-02       2.312674284635e+04 
       2.100858937886e-02       2.310230666921e+04 
       2.114093328834e-02       2.306089296973e+04 
       2.127335627923e-02       2.301860875591e+04 
       2.140585989321e-02       2.297543000273e+04 
       2.153844570953e-02       2.293142293258e+04 
       2.167111534587e-02       2.288660717658e+04 
       2.180387045920e-02       2.284097188583e+04 
       2.193671274668e-02       2.279454726680e+04 
       2.206964394654e-02       2.274732523861e+04 
       2.220266583908e-02       2.269934181352e+04 
       2.233578024757e-02       2.265063319814e+04 
       2.246898903934e-02       2.260117760937e+04 
       2.260229412674e-02       2.255101098693e+04 
       2.273569746827e-02       2.250011438218e+04 
       2.286920106962e-02       2.244855173851e+04 
       2.300280698487e-02       2.239631599163e+04 
       2.300727326703e-02       2.239456945707e+04 
       2.313651731761e-02       2.234343858164e+04 
       2.327033422219e-02       2.228987104799e+04 
       2.340425990494e-02       2.223567945211e+04 
       2.353829662545e-02       2.218090622036e+04 
       2.367244669793e-02       2.212555964984e+04 
       2.380671249253e-02       2.206956441274e+04 
       2.394109643683e-02       2.201302758641e+04 
       2.407560101719e-02       2.195588876701e+04 
       2.421022878035e-02       2.189820934802e+04 
       2.434498233492e-02       2.184005141872e+04 
       2.447986435303e-02       2.178133193149e+04 
       2.461487757194e-02       2.172205959633e+04 
       2.475002479577e-02       2.166232608417e+04 
       2.488530889725e-02       2.160212262771e+04 
       2.502073281957e-02       2.154148188481e+04 
       2.515629957821e-02       2.148029574107e+04 
       2.523378358320e-02       2.144518638502e+04 
       2.529201226296e-02       2.141866766790e+04 
       2.542787403984e-02       2.135667421434e+04 
       2.556388815322e-02       2.129423438056e+04 
       2.570005792799e-02       2.123133829158e+04 
       2.583638677172e-02       2.116804896204e+04 
       2.597287817699e-02       2.110439728619e+04 
       2.610953572375e-02       2.104033217560e+04 
       2.624636308177e-02       2.097589751584e+04 
       2.638336401320e-02       2.091113279011e+04 
       2.652054237515e-02       2.084598971507e+04 
       2.665790212246e-02       2.078048997299e+04 
       2.679544731045e-02       2.071470733374e+04 
       2.693318209792e-02       2.064865769837e+04 
       2.707111075009e-02       2.058210081894e+04 
       2.720923764175e-02       2.051541752440e+04 
       2.734756726051e-02       2.044841271934e+04 
       2.748610421017e-02       2.038111991564e+04 
       2.760872792044e-02       2.032138666127e+04 
       2.762485321415e-02       2.031352542039e+04 
       2.776381911914e-02       2.024570464721e+04 
       2.790300689885e-02       2.017763855219e+04 
       2.804242165786e-02       2.010931820446e+04 
       2.818206863566e-02       2.004072662738e+04 
       2.832195321085e-02       1.997193139992e+04 
       2.846208090549e-02       1.990291426488e+04 
       2.860245738956e-02       1.983372095191e+04 
       2.874308848571e-02       1.976428844977e+04 
       2.888398017411e-02       1.969470252291e+04 
       2.902513859748e-02       1.962489254662e+04 
       2.916657006640e-02       1.955492664217e+04 
       2.930828106476e-02       1.948478218190e+04 
       2.945027825549e-02       1.941447094747e+04 
       2.959256848644e-02       1.934401742606e+04 
       2.973515879660e-02       1.927339834659e+04 
       2.987805642249e-02       1.920265936470e+04 
       3.002126880491e-02       1.913179299213e+04 
       3.016480359588e-02       1.906076839316e+04 
       3.030866866592e-02       1.898969618378e+04 
       3.042897432091e-02       1.893023910590e+04 
       3.045287211167e-02       1.891843144757e+04 
       3.059742226378e-02       1.884712139281e+04 
       3.074232769520e-02       1.877567689560e+04 
       3.088759722977e-02       1.870415588722e+04 
       3.103323995127e-02       1.863250494008e+04 
       3.117926521283e-02       1.856088557544e+04 
       3.132568264673e-02       1.848915342402e+04 
       3.147250217474e-02       1.841738765904e+04 
       3.161973401886e-02       1.834544971090e+04 
       3.176738871259e-02       1.827356497610e+04 
       3.191547711270e-02       1.820163452360e+04 
       3.206401041162e-02       1.812964082949e+04 
       3.221300015033e-02       1.805758142599e+04 
       3.236245823196e-02       1.798554017116e+04 
       3.251239693603e-02       1.791348452630e+04 
       3.266282893330e-02       1.784131862807e+04 
       3.281376730152e-02       1.776919413446e+04 
       3.296522554185e-02       1.769705898529e+04 
       3.311721759612e-02       1.762496282061e+04 
       3.326975786503e-02       1.755274816935e+04 
       3.339765474247e-02       1.749247369856e+04 
       3.342286122727e-02       1.748061199725e+04 
       3.357654305961e-02       1.740845363511e+04 
       3.373081925804e-02       1.733633372594e+04 
       3.388570626015e-02       1.726415906099e+04 
       3.404122106857e-02       1.719199614116e+04 
       3.419738127575e-02       1.711992911043e+04 
       3.435420509016e-02       1.704777997144e+04 
       3.451171136385e-02       1.697569839130e+04 
       3.466991962163e-02       1.690361618783e+04 
       3.482885009187e-02       1.683155761851e+04 
       3.498852373913e-02       1.675953732056e+04 
       3.514896229863e-02       1.668757558839e+04 
       3.531018831278e-02       1.661558501916e+04 
       3.547222516988e-02       1.654370348646e+04 
       3.563509714516e-02       1.647175795752e+04 
       3.579882944432e-02       1.639991662100e+04 
       3.596344824976e-02       1.632806141303e+04 
       3.612898076971e-02       1.625628486118e+04 
       3.629545529044e-02       1.618453011113e+04 
       3.646290123182e-02       1.611277430225e+04 
       3.663134920655e-02       1.604111133638e+04 
       3.666320320617e-02       1.602763965261e+04 
       3.680083108318e-02       1.596953150572e+04 
       3.697138005337e-02       1.589794800972e+04 
       3.714303070373e-02       1.582635423204e+04 
       3.731581909246e-02       1.575489308821e+04 
       3.748978283139e-02       1.568339520528e+04 
       3.766496117376e-02       1.561198112809e+04 
       3.784139510818e-02       1.554061805369e+04 
       3.801912745940e-02       1.546925379755e+04 
       3.819820299649e-02       1.539797127140e+04 
       3.837866854899e-02       1.532664629282e+04 
       3.856057313177e-02       1.525541200342e+04 
       3.874396807950e-02       1.518419828672e+04 
       3.892890719143e-02       1.511305084868e+04 
       3.911544688767e-02       1.504187662145e+04 
       3.930364637781e-02       1.497074840854e+04 
       3.949356784330e-02       1.489962527663e+04 
       3.968527663479e-02       1.482852434778e+04 
       3.987884148595e-02       1.475742881540e+04 
       4.007433474551e-02       1.468629417470e+04 
       4.022561971204e-02       1.463183061127e+04 
       4.027183262927e-02       1.461526429157e+04 
       4.047141549424e-02       1.454415457869e+04 
       4.067316813728e-02       1.447309145847e+04 
       4.087718012076e-02       1.440200270586e+04 
       4.108354612834e-02       1.433089233232e+04 
       4.129236635419e-02       1.425969348077e+04 
       4.150374692940e-02       1.418851167777e+04 
       4.171780038987e-02       1.411729634562e+04 
       4.193464619070e-02       1.404600908184e+04 
       4.215441127248e-02       1.397471299230e+04 
       4.237723068587e-02       1.390330642947e+04 
       4.260324828182e-02       1.383190243227e+04 
       4.283261747558e-02       1.376032057371e+04 
       4.306550209423e-02       1.368867964763e+04 
       4.330207731854e-02       1.361693202105e+04 
       4.354253073207e-02       1.354505321290e+04 
       4.378706349210e-02       1.347305880999e+04 
       4.403589163952e-02       1.340089098591e+04 
       4.408490426006e-02       1.338685739260e+04 
       4.428924756759e-02       1.332859237151e+04 
       4.454738167282e-02       1.325613911255e+04 
       4.481056421530e-02       1.318340893609e+04 
       4.507908742040e-02       1.311047427180e+04 
       4.535326785970e-02       1.303733842952e+04 
       4.563344915593e-02       1.296391953792e+04 
       4.592000506497e-02       1.289018356191e+04 
       4.621334299824e-02       1.281617721360e+04 
       4.651390806129e-02       1.274182695066e+04 
       4.682218769965e-02       1.266708908455e+04 
       4.713871706151e-02       1.259195811977e+04 
       4.746408521038e-02       1.251634698282e+04 
       4.779894234911e-02       1.244029530018e+04 
       4.814400825272e-02       1.236369430918e+04 
       4.838949087131e-02       1.231029559705e+04 
       4.850008215192e-02       1.228651162346e+04 
       4.886805436553e-02       1.220867947963e+04 
       4.924892005034e-02       1.213017036539e+04 
       4.964379552668e-02       1.205090142610e+04 
       5.005393775113e-02       1.197075266425e+04 
       5.048076765230e-02       1.188967410234e+04 
       5.092589822913e-02       1.180754761646e+04 
       5.139116854613e-02       1.172428686299e+04 
       5.187868505770e-02       1.163971311709e+04 
       5.239087207188e-02       1.155374801133e+04 
       5.293053363820e-02       1.146612052932e+04 
       5.313937954579e-02       1.143300579610e+04 
       5.350092972913e-02       1.137666125718e+04 
       5.410587028568e-02       1.128505511472e+04 
       5.474983149078e-02       1.119102738680e+04 
       5.543809943597e-02       1.109411201163e+04 
       5.617694693867e-02       1.099384168925e+04 
       5.697384916377e-02       1.088954223642e+04 
       5.783774189231e-02       1.078041977702e+04 
       5.833457028351e-02       1.071923717184e+04 
       5.877932077354e-02       1.066533609914e+04 
       5.981136698397e-02       1.054289411347e+04 
       6.094905796850e-02       1.041114661384e+04 
       6.221017150865e-02       1.026760130420e+04 
       6.361500584971e-02       1.010880835078e+04 
       6.412349710554e-02       1.005121349383e+04 
       6.518571570346e-02       9.930259890713e+03 
       6.694464148027e-02       9.726353840227e+03 
       6.891122322086e-02       9.490454790934e+03 
       7.035772599080e-02       9.310290255457e+03 
       7.109751082842e-02       9.215746256614e+03 
       7.350333130764e-02       8.896765985532e+03 
       7.611344049706e-02       8.531781975209e+03 
       7.718569096037e-02       8.376921966240e+03 
       7.889902530449e-02       8.124822528663e+03 
       8.182362952537e-02       7.686361077304e+03 
       8.475582603533e-02       7.246047370160e+03 
       8.485059238634e-02       7.231939430733e+03 
       8.794853456381e-02       6.779393334102e+03 
       9.109353040388e-02       6.345914618817e+03 
       9.306813121567e-02       6.092034260587e+03 
       9.426875104912e-02       5.945687068799e+03 
       9.746298374649e-02       5.588604230578e+03 
       1.006690162717e-01       5.279869720168e+03 
       1.021226065014e-01       5.156392438381e+03 
       1.038823121121e-01       5.020259717516e+03 
       1.071000572205e-01       4.806791523182e+03 
       1.103205208583e-01       4.633577622343e+03 
       1.122161199347e-01       4.547344416537e+03 
       1.135426440337e-01       4.492708320922e+03 
       1.167657807359e-01       4.375131088543e+03 
       1.199895375343e-01       4.271501979153e+03 
       1.232002374944e-01       4.173418137478e+03 
       1.232136749983e-01       4.173009604874e+03 
       1.264380474209e-01       4.072098941312e+03 
       1.296625660775e-01       3.963140634411e+03 
       1.328871768708e-01       3.842779119382e+03 
       1.352233932017e-01       3.747838781400e+03 
       1.361118467450e-01       3.710084299636e+03 
       1.393365554329e-01       3.566335217874e+03 
       1.425612904450e-01       3.414602490787e+03 
       1.457860440269e-01       3.259119334089e+03 
       1.484340210776e-01       3.131977129449e+03 
       1.490108113111e-01       3.104630012741e+03 
       1.522355891952e-01       2.955751122474e+03 
       1.554603756588e-01       2.816477956084e+03 
       1.586851693496e-01       2.689826412215e+03 
       1.619099693294e-01       2.577648866689e+03 
       1.651347749208e-01       2.480585876432e+03 
       1.683595856125e-01       2.398161481440e+03 
       1.715844010009e-01       2.328943986650e+03 
       1.748092207550e-01       2.270764873108e+03 
       1.780340445935e-01       2.220988306167e+03 
       1.812588722711e-01       2.176760359802e+03 
       1.844837035691e-01       2.135583811789e+03 
       1.877085382900e-01       2.094899057701e+03 
       1.909333762532e-01       2.052206598092e+03 
       1.941582172922e-01       2.006081738919e+03 
       1.973830612530e-01       1.955852180158e+03 
       2.006079079923e-01       1.901556264375e+03 
       2.038327573763e-01       1.843861388912e+03 
       2.070576092801e-01       1.783903363441e+03 
       2.102824635866e-01       1.723084188776e+03 
       2.135073201859e-01       1.662898289249e+03 
       2.167321789749e-01       1.604749025086e+03 
       2.199570398563e-01       1.549831056425e+03 
       2.231819027389e-01       1.499040230243e+03 
       2.264067675365e-01       1.452916766401e+03 
       2.296316341678e-01       1.411655413928e+03 
       2.328565025562e-01       1.375115650402e+03 
       2.360813726291e-01       1.342872501541e+03 
       2.393062443179e-01       1.314282686695e+03 
       2.425311175578e-01       1.288546558211e+03 
       2.457559922874e-01       1.264793833663e+03 
       2.489808684483e-01       1.242156503933e+03 
       2.522057459853e-01       1.219842341631e+03 
       2.554306248460e-01       1.197194652664e+03 
       2.586555049805e-01       1.173745055301e+03 
       2.618803863416e-01       1.149230098228e+03 
       2.651052688841e-01       1.123601983502e+03 
       2.683301525652e-01       1.097007280028e+03 
       2.715550373441e-01       1.069742033002e+03 
       2.747799231820e-01       1.042220156152e+03 
       2.780048100417e-01       1.014901895182e+03 
       2.812296978880e-01       9.882459400942e+02 
       2.844545866870e-01       9.626560629881e+02 
       2.876794764066e-01       9.384549899038e+02 
       2.909043670159e-01       9.158569810027e+02 
       2.941292584856e-01       8.949554562428e+02 
       2.973541507875e-01       8.757295160085e+02 
       3.005790438947e-01       8.580592729129e+02 
       3.038039377813e-01       8.417484901400e+02 
       3.070288324228e-01       8.265444507214e+02 
       3.102537277954e-01       8.121621013762e+02 
       3.134786238765e-01       7.983283122047e+02 
       3.167035206443e-01       7.847833969715e+02 
       3.199284180779e-01       7.713144742850e+02 
       3.231533161574e-01       7.577632863674e+02 
       3.263782148634e-01       7.440336697902e+02 
       3.296031141775e-01       7.300927000158e+02 
       3.328280140820e-01       7.159667850178e+02 
       3.360529145597e-01       7.017282964155e+02 
       3.392778155942e-01       6.874884539766e+02 
       3.425027171697e-01       6.733760778659e+02 
       3.457276192711e-01       6.595264870230e+02 
       3.489525218836e-01       6.460642641048e+02 
       3.521774249933e-01       6.330963098245e+02 
       3.554023285863e-01       6.206977641170e+02 
       3.586272326498e-01       6.089115556825e+02 
       3.618521371710e-01       5.977463142450e+02 
       3.650770421377e-01       5.871745706506e+02 
       3.683019475383e-01       5.771450646982e+02 
       3.715268533613e-01       5.675838875394e+02 
       3.747517595958e-01       5.584054087115e+02 
       3.779766662313e-01       5.495221045650e+02 
       3.812015732574e-01       5.408493817074e+02 
       3.844264806644e-01       5.323141582534e+02 
       3.876513884427e-01       5.238611838335e+02 
       3.908762965830e-01       5.154529999078e+02 
       3.941012050765e-01       5.070717532587e+02 
       3.973261139145e-01       4.987169108501e+02 
       4.005510230886e-01       4.904038380340e+02 
       4.037759325908e-01       4.821583351323e+02 
       4.070008424133e-01       4.740130307890e+02 
       4.102257525484e-01       4.660028997359e+02 
       4.134506629887e-01       4.581615110011e+02 
       4.166755737273e-01       4.505180292687e+02 
       4.199004847572e-01       4.430953188281e+02 
       4.231253960717e-01       4.359067005370e+02 
       4.263503076643e-01       4.289585754366e+02 
       4.295752195288e-01       4.222490351186e+02 
       4.328001316590e-01       4.157674355236e+02 
       4.360250440490e-01       4.094990337122e+02 
       4.392499566931e-01       4.034228127286e+02 
       4.424748695857e-01       3.975165896788e+02 
       4.456997827214e-01       3.917557990943e+02 
       4.489246960950e-01       3.861166773826e+02 
       4.521496097012e-01       3.805789618266e+02 
       4.553745235352e-01       3.751249985856e+02 
       4.585994375922e-01       3.697400291541e+02 
       4.618243518674e-01       3.644178212312e+02 
       4.650492663563e-01       3.591524250157e+02 
       4.682741810545e-01       3.539466645429e+02 
       4.714990959576e-01       3.488053154571e+02 
       4.747240110616e-01       3.437366583887e+02 
       4.779489263622e-01       3.387502829748e+02 
       4.811738418555e-01       3.338569907423e+02 
       4.843987575377e-01       3.290660657544e+02 
       4.876236734050e-01       3.243854532993e+02 
       4.908485894537e-01       3.198201777978e+02 
       4.940735056803e-01       3.153727182313e+02 
       4.972984220813e-01       3.110411912114e+02 
       5.005233386533e-01       3.068217453876e+02 
       5.037482553931e-01       3.027071888938e+02 
       5.069731722974e-01       2.986888525671e+02 
       5.101980893630e-01       2.947577600801e+02 
       5.134230065871e-01       2.909035450148e+02 
       5.166479239664e-01       2.871175670877e+02 
       5.198728414983e-01       2.833923540269e+02 
       5.230977591797e-01       2.797220449610e+02 
       5.263226770081e-01       2.761027625076e+02 
       5.295475949806e-01       2.725325683261e+02 
       5.327725130947e-01       2.690117864262e+02 
       5.359974313477e-01       2.655411052594e+02 
       5.392223497373e-01       2.621231357651e+02 
       5.424472682609e-01       2.587599070421e+02 
       5.456721869162e-01       2.554541126986e+02 
       5.488971057008e-01       2.522076586128e+02 
       5.521220246125e-01       2.490221610405e+02 
       5.553469436491e-01       2.458984491984e+02 
       5.585718628083e-01       2.428355843128e+02 
       5.617967820881e-01       2.398334741240e+02 
       5.650217014864e-01       2.368906237902e+02 
       5.682466210011e-01       2.340047459134e+02 
       5.714715406303e-01       2.311735752498e+02 
       5.746964603721e-01       2.283942992922e+02 
       5.779213802246e-01       2.256645961295e+02 
       5.811463001859e-01       2.229814579890e+02 
       5.843712202541e-01       2.203427131192e+02 
       5.875961404277e-01       2.177455615781e+02 
       5.908210607047e-01       2.151883312836e+02 
       5.940459810836e-01       2.126693735952e+02 
       5.972709015627e-01       2.101874971368e+02 
       6.004958221403e-01       2.077419647045e+02 
       6.037207428148e-01       2.053322051395e+02 
