# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   40       1.654857955175e-10       7.754620422274e-15       2.360968660885e-13       6.299748550082e-17       8.283827470885e-11       9.133320861942e-12      -6.412621716365e-15 
   41       1.679719885758e-10       8.421465286297e-15       2.267438364315e-13       6.619217754700e-17       7.873365270888e-11       8.733479157155e-12      -5.953287772147e-15 
   42       1.704804975451e-10       9.123996395820e-15       2.159935101414e-13       6.946734902437e-17       7.489514648433e-11       8.353150573832e-12      -5.945275572895e-15 
   43       1.730148607826e-10       9.862872207098e-15       2.037955685161e-13       7.282304065508e-17       7.131254374845e-11       7.993706730224e-12      -6.248713383296e-15 
   44       1.755753487213e-10       1.063871270355e-14       1.900964926527e-13       7.625928602149e-17       6.795974979166e-11       7.655497032437e-12      -6.687855040718e-15 
   45       1.781603552183e-10       1.145208941879e-14       1.748442248198e-13       7.977610800482e-17       6.480410212396e-11       7.338054031844e-12      -7.089632968344e-15 
   46       1.807718462286e-10       1.230349621702e-14       1.580045752670e-13       8.337350715083e-17       6.184061424010e-11       7.041001083007e-12      -7.418288399954e-15 
   47       1.834109780364e-10       1.319336669613e-14       1.395491711582e-13       8.705146959540e-17       5.906581892222e-11       6.763258406394e-12      -7.677217318725e-15 
   48       1.860762916717e-10       1.412207937267e-14       1.194508632314e-13       9.080996986426e-17       5.646744020619e-11       6.502695074467e-12      -7.871820302358e-15 
   49       1.887634816621e-10       1.508995540040e-14       9.768368995870e-14       9.464897054012e-17       5.402373842008e-11       6.256053506509e-12      -8.009632533190e-15 
   50       1.914676871101e-10       1.609724383679e-14       7.422155144778e-14       9.856842187676e-17       5.171005415974e-11       6.019900120912e-12      -8.102093863041e-15 
   51       1.941916345672e-10       1.714407802123e-14       4.903388994456e-14       1.025682612897e-16       4.952205379836e-11       5.793956672797e-12      -8.170123805048e-15 
   52       1.969393057242e-10       1.823050341242e-14       2.208877490000e-14       1.066484131520e-16       4.745766156662e-11       5.578542655006e-12      -8.240284540792e-15 
   53       1.997134983853e-10       1.935648620594e-14      -6.646003514532e-15       1.108087885080e-16       4.551010340382e-11       5.373601603323e-12      -8.343475400146e-15 
   54       2.025157139181e-10       2.052191046672e-14      -3.720303096541e-14       1.150492847377e-16       4.366759076988e-11       5.178673881057e-12      -8.515140050431e-15 
   55       2.053466206341e-10       2.172663336315e-14      -6.961014248626e-14       1.193697931558e-16       4.191691504315e-11       4.993122903161e-12      -8.784252006841e-15 
   56       2.082078365771e-10       2.297067350653e-14      -1.038733305238e-13       1.237702247844e-16       4.025600071476e-11       4.816941967269e-12      -9.136592297046e-15 
   57       2.111003924763e-10       2.425406437654e-14      -1.399897600126e-13       1.282504903958e-16       3.868391684911e-11       4.650100186874e-12      -9.542712088198e-15 
   58       2.140241064671e-10       2.557679972823e-14      -1.779525147860e-13       1.328104931133e-16       3.719707945875e-11       4.492289648895e-12      -9.968130084887e-15 
   59       2.169774939794e-10       2.693883298818e-14      -2.177504906387e-13       1.374501283853e-16       3.578908767686e-11       4.342908072535e-12      -1.037310251003e-14 
   60       2.199576776256e-10       2.834007665077e-14      -2.593682883912e-13       1.421692839594e-16       3.445055992971e-11       4.201041468127e-12      -1.071239308577e-14 
   61       2.229616845653e-10       2.978031984724e-14      -3.027887562730e-13       1.469678547239e-16       3.317173788992e-11       4.065716454201e-12      -1.094568571951e-14 
   62       2.259908827505e-10       3.125896079795e-14      -3.480015258504e-13       1.518457911875e-16       3.195135196637e-11       3.936762620991e-12      -1.107207412944e-14 
   63       2.290473850702e-10       3.277521296142e-14      -3.949962110385e-13       1.568030618846e-16       3.078946411007e-11       3.814113842416e-12      -1.110294084436e-14 
   64       2.321327045661e-10       3.432817842538e-14      -4.437599054281e-13       1.618396399038e-16       2.968480112828e-11       3.697547087473e-12      -1.105210316255e-14 
   65       2.352477083454e-10       3.591684470665e-14      -4.942771594102e-13       1.669555033336e-16       2.863467867659e-11       3.586673635142e-12      -1.093592081758e-14 
   66       2.383925714918e-10       3.754008155102e-14      -5.465299573008e-13       1.721506357079e-16       2.763492525098e-11       3.480930289288e-12      -1.077340364420e-14 
   67       2.415667309777e-10       3.919663773314e-14      -6.004976944646e-13       1.774250264513e-16       2.667980617990e-11       3.379570593565e-12      -1.058631924427e-14 
   68       2.447694757248e-10       4.088526478536e-14      -6.561582316648e-13       1.827786794399e-16       2.576355456730e-11       3.281861048457e-12      -1.039497871606e-14 
   69       2.480019586441e-10       4.260512445008e-14      -7.134913573257e-13       1.882116396998e-16       2.488549424372e-11       3.187735568410e-12      -1.020436158438e-14 
   70       2.512655113668e-10       4.435545841849e-14      -7.724759889441e-13       1.937239729437e-16       2.404582308543e-11       3.097258462314e-12      -1.001535991409e-14 
   71       2.545610148836e-10       4.613546875186e-14      -8.330891625284e-13       1.993157585759e-16       2.324406362568e-11       3.010427686080e-12      -9.828848672301e-15 
   72       2.578888697268e-10       4.794431792766e-14      -8.953060372735e-13       2.049870903454e-16       2.247902814521e-11       2.927171300570e-12      -9.645682858774e-15 
   73       2.612489661515e-10       4.978112888577e-14      -9.590999002356e-13       2.107380769993e-16       2.174878376279e-11       2.847343929518e-12      -9.466694636345e-15 
   74       2.646406543174e-10       5.164498507459e-14      -1.024442171007e-12       2.165688429357e-16       2.105061752583e-11       2.770723217455e-12      -9.292690461343e-15 
   75       2.680627144703e-10       5.353493049719e-14      -1.091302406393e-12       2.224795288566e-16       2.038100150092e-11       2.697006287635e-12      -9.124448214012e-15 
   76       2.715139501457e-10       5.544991401974e-14      -1.159647899782e-12       2.284702857454e-16       1.973646818741e-11       2.625890108143e-12      -8.962777506821e-15 
   77       2.749951585775e-10       5.738861047017e-14      -1.229442384599e-12       2.345412540875e-16       1.911649822424e-11       2.557337339265e-12      -8.808719649149e-15 
   78       2.785074670981e-10       5.934956684822e-14      -1.300647101815e-12       2.406925820293e-16       1.852109829353e-11       2.491352754661e-12      -8.663379103094e-15 
   79       2.820517252257e-10       6.133125409004e-14      -1.373221180701e-12       2.469244322256e-16       1.794992153333e-11       2.427901841907e-12      -8.527861991890e-15 
   80       2.856284876214e-10       6.333206597132e-14      -1.447121635186e-12       2.532369823560e-16       1.740225129516e-11       2.366908981015e-12      -8.403274525842e-15 
   81       2.892379970461e-10       6.535031801056e-14      -1.522303360223e-12       2.596304256410e-16       1.687698490140e-11       2.308255622971e-12      -8.290721428263e-15 
   82       2.928801673184e-10       6.738424637220e-14      -1.598719128155e-12       2.661049713583e-16       1.637261740283e-11       2.251778468261e-12      -8.191304361400e-15 
   83       2.965545662710e-10       6.943200676989e-14      -1.676319585079e-12       2.726608453587e-16       1.588722533604e-11       2.197267645400e-12      -8.106120352377e-15 
   84       3.002606987896e-10       7.149174150983e-14      -1.755053873132e-12       2.792982868961e-16       1.541893399795e-11       2.144518500316e-12      -8.035805387772e-15 
   85       3.039989471732e-10       7.356179579364e-14      -1.834871623875e-12       2.860175373818e-16       1.496744385273e-11       2.093500819029e-12      -7.979081710971e-15 
   86       3.077697561431e-10       7.564053542975e-14      -1.915721290241e-12       2.928188507034e-16       1.453272856750e-11       2.044214449366e-12      -7.933965691789e-15 
   87       3.115733347996e-10       7.772628192911e-14      -1.997549556772e-12       2.997024971933e-16       1.411456599735e-11       1.996637277507e-12      -7.898192163109e-15 
   88       3.154096446225e-10       7.981731255364e-14      -2.080301346504e-12       3.066687640830e-16       1.371253006921e-11       1.950724307538e-12      -7.869205202588e-15 
   89       3.192783874716e-10       8.191186036463e-14      -2.163919827848e-12       3.137179559572e-16       1.332598266562e-11       1.906406741008e-12      -7.844148914368e-15 
   90       3.231789935872e-10       8.400811427115e-14      -2.248346421480e-12       3.208503952079e-16       1.295406550855e-11       1.863591056472e-12      -7.819858210785e-15 
   91       3.271106095910e-10       8.610421907846e-14      -2.333520807215e-12       3.280664224891e-16       1.259569204320e-11       1.822158089053e-12      -7.792849594079e-15 
   92       3.310720864860e-10       8.819827553647e-14      -2.419380930901e-12       3.353663971705e-16       1.224953932180e-11       1.781962109990e-12      -7.759311938100e-15 
   93       3.350623276097e-10       9.028836892238e-14      -2.505863831357e-12       3.427507048038e-16       1.191436178171e-11       1.742867353114e-12      -7.715980848591e-15 
   94       3.390814184178e-10       9.237265960105e-14      -2.592908248536e-12       3.502197798174e-16       1.159000419179e-11       1.704865877661e-12      -7.662932194104e-15 
   95       3.431296452243e-10       9.444930623781e-14      -2.680452422186e-12       3.577740870907e-16       1.127652675607e-11       1.667975812705e-12      -7.601193633605e-15 
   96       3.472071434265e-10       9.651643891202e-14      -2.768433324634e-12       3.654141157896e-16       1.097389314584e-11       1.632205088728e-12      -7.531901345291e-15 
   97       3.513138904461e-10       9.857215955713e-14      -2.856786678931e-12       3.731403799170e-16       1.068196680207e-11       1.597551031204e-12      -7.456302937041e-15 
   98       3.554496986709e-10       1.006145424008e-13      -2.945446976990e-12       3.809534188633e-16       1.040050723778e-11       1.563999954179e-12      -7.375760356866e-15 
   99       3.596142083963e-10       1.026416344051e-13      -3.034347497723e-12       3.888537979569e-16       1.012916634044e-11       1.531526753849e-12      -7.291752803349e-15 
  100       3.638068807670e-10       1.046514557063e-13      -3.123420325191e-12       3.968421090146e-16       9.867484674386e-12       1.500094502143e-12      -7.205879636099e-15 
  101       3.680269907182e-10       1.066420000553e-13      -3.212596366735e-12       4.049189708922e-16       9.614887783172e-12       1.469654040302e-12      -7.119863286196e-15 
  102       3.722736199177e-10       1.086112352577e-13      -3.301805371122e-12       4.130850300349e-16       9.370682492003e-12       1.440143572459e-12      -7.035552166637e-15 
  103       3.765456497069e-10       1.105571036137e-13      -3.390975946685e-12       4.213409610279e-16       9.134053210112e-12       1.411488259220e-12      -6.954923582789e-15 
  104       3.808419952894e-10       1.124775735245e-13      -3.480036154707e-12       4.296874480999e-16       8.904246764292e-12       1.383617787067e-12      -6.879659324221e-15 
  105       3.851623595284e-10       1.143708013022e-13      -3.568915341797e-12       4.381251256028e-16       8.681163299470e-12       1.356522654917e-12      -6.809800878021e-15 
  106       3.895065682908e-10       1.162349921401e-13      -3.657542590014e-12       4.466546304804e-16       8.464838678386e-12       1.330204768770e-12      -6.744917134619e-15 
  107       3.938743339403e-10       1.180683518893e-13      -3.745846187891e-12       4.552766209347e-16       8.255261472242e-12       1.304659938505e-12      -6.684513720500e-15 
