# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.370438908199e-10       4.143166530099e-15       3.537305932168e-13       0.000000000000e+00       8.179990604569e-09       4.432423597368e-10      -1.839547980230e-12 
    3       1.298424346475e-10       5.312112358614e-15       3.966278493262e-13       0.000000000000e+00       5.036765138599e-09       3.146475095471e-10      -1.394574000040e-12 
    4       1.230003774246e-10       4.599218200824e-15       3.707027288393e-13       0.000000000000e+00       3.505570931640e-09       2.381067734265e-10      -9.139880189052e-13 
    5       1.178815282161e-10       3.071433235839e-15       3.155618881290e-13       0.000000000000e+00       2.616377317709e-09       1.879379277708e-10      -5.092739433410e-13 
    6       1.143773460885e-10       1.717978264631e-15       2.539740517428e-13       0.000000000000e+00       2.042852985818e-09       1.528124859889e-10      -2.108844857617e-13 
    7       1.120952245254e-10       9.268009959879e-16       1.992504186397e-13       0.000000000000e+00       1.646775707551e-09       1.270268951568e-10      -2.034204061176e-14 
    8       1.107747543281e-10       5.956536835537e-16       1.572048323822e-13       0.000000000000e+00       1.359159347026e-09       1.074922495310e-10       7.712746435591e-14 
    9       1.101854999883e-10       4.768110206618e-16       1.290985435163e-13       0.000000000000e+00       1.142603365287e-09       9.238679156673e-11       1.046988308127e-13 
   10       1.100757083549e-10       4.062245030334e-16       1.135898074046e-13       0.000000000000e+00       9.753254876893e-10       8.045783035291e-11       8.812058418573e-14 
   11       1.104127008224e-10       3.417311851782e-16       1.080026224683e-13       0.000000000000e+00       8.231380273938e-10       7.115581191188e-11       5.147398866656e-14 
   12       1.110344141857e-10       2.981582184480e-16       1.092395773322e-13       0.000000000000e+00       7.188654501047e-10       6.289989011511e-11       1.218358513047e-14 
   13       1.118830688362e-10       2.863080669087e-16       1.146155770516e-13       0.000000000000e+00       6.333050615477e-10       5.621553913832e-11      -1.773372290154e-14 
   14       1.129530271029e-10       2.984522324456e-16       1.221314678479e-13       0.000000000000e+00       5.621543549458e-10       5.045262151176e-11      -3.401145015328e-14 
   15       1.141954602893e-10       3.231671711489e-16       1.304185114156e-13       0.000000000000e+00       5.022896316085e-10       4.557476075380e-11      -3.694614461689e-14 
   16       1.155352649753e-10       3.581552461284e-16       1.388557924537e-13       0.000000000000e+00       4.514119338895e-10       4.135709873055e-11      -3.038499202177e-14 
   17       1.170077216499e-10       4.087534690437e-16       1.473243606409e-13       0.000000000000e+00       4.077853468833e-10       3.766970702011e-11      -1.945989458615e-14 
   18       1.185590814096e-10       4.801957431966e-16       1.559388888484e-13       0.000000000000e+00       3.699352214092e-10       3.447431906968e-11      -9.015469182327e-15 
   19       1.202029392273e-10       5.728191923761e-16       1.648978521140e-13       0.000000000000e+00       3.372555950657e-10       3.171790421541e-11      -1.651944358590e-15 
   20       1.219297743470e-10       6.847066509341e-16       1.743880309016e-13       0.000000000000e+00       3.084837262775e-10       2.926469466689e-11       9.067996773981e-16 
   21       1.237319697815e-10       8.152690952079e-16       1.843935860352e-13       0.000000000000e+00       2.831649972202e-10       2.706629721678e-11      -7.794486051942e-16 
   22       1.255741134084e-10       9.640471127339e-16       1.947475222033e-13       0.000000000000e+00       2.606908176535e-10       2.507304584588e-11      -4.966498276060e-15 
   23       1.274705893438e-10       1.131161583424e-15       2.050866202245e-13       0.000000000000e+00       2.407504895990e-10       2.328985992669e-11      -9.900743508609e-15 
   24       1.294282857156e-10       1.316797276463e-15       2.149471773917e-13       0.000000000000e+00       2.228814375009e-10       2.171234230030e-11      -1.371712396504e-14 
   25       1.314387867512e-10       1.521385870236e-15       2.240570477378e-13       0.000000000000e+00       2.068722244110e-10       2.030110342112e-11      -1.561790030369e-14 
   26       1.334761843505e-10       1.745584385912e-15       2.322105419713e-13       0.000000000000e+00       1.924317904004e-10       1.899640679360e-11      -1.531170812331e-14 
   27       1.355477090097e-10       1.991077943519e-15       2.393246784778e-13       0.000000000000e+00       1.793860141517e-10       1.779928218411e-11      -1.341337828014e-14 
   28       1.376605261034e-10       2.259889127651e-15       2.453780354806e-13       0.000000000000e+00       1.675091199219e-10       1.671967539147e-11      -1.090695898354e-14 
