# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   40       1.655066086458e-10       7.710729707213e-15       2.357155203556e-13       0.000000000000e+00       8.302894760101e-11       8.916148513586e-12      -6.633323863436e-15 
   41       1.679884410273e-10       8.375863759725e-15       2.263154839421e-13       0.000000000000e+00       7.890748761542e-11       8.523288682439e-12      -6.164213085563e-15 
   42       1.705005851393e-10       9.076658473959e-15       2.155309624750e-13       0.000000000000e+00       7.505365124609e-11       8.150547240355e-12      -6.168358093910e-15 
   43       1.730425565286e-10       9.813762101658e-15       2.033072287387e-13       0.000000000000e+00       7.145712920674e-11       7.798988667569e-12      -6.494753972449e-15 
   44       1.756096885059e-10       1.058778259339e-14       1.895852342543e-13       0.000000000000e+00       6.809165212964e-11       7.468603875836e-12      -6.953991247583e-15 
   45       1.781958173173e-10       1.139928571050e-14       1.743074342071e-13       0.000000000000e+00       6.492435463303e-11       7.158598952666e-12      -7.360274561033e-15 
   46       1.808032022397e-10       1.224879317598e-14       1.574382629039e-13       0.000000000000e+00       6.195019874983e-11       6.868588727766e-12      -7.678041809095e-15 
   47       1.834349162694e-10       1.313678073103e-14       1.389491126423e-13       0.000000000000e+00       5.916568134002e-11       6.597598056982e-12      -7.915148107654e-15 
   48       1.860918306018e-10       1.406367621633e-14       1.188126148857e-13       0.000000000000e+00       5.655845286133e-11       6.343637620076e-12      -8.082465475799e-15 
   49       1.887724064268e-10       1.502985766841e-14       9.700260618036e-14       0.000000000000e+00       5.410665974769e-11       6.103630810319e-12      -8.194069903010e-15 
   50       1.914742462111e-10       1.603562091886e-14       7.349243635887e-14       0.000000000000e+00       5.178551718073e-11       5.874305491252e-12      -8.267427050207e-15 
   51       1.941997269863e-10       1.708107644000e-14       4.824943084868e-14       0.000000000000e+00       4.959065637313e-11       5.655324245309e-12      -8.323574781336e-15 
   52       1.969515362600e-10       1.816622120859e-14       2.123886630531e-14       0.000000000000e+00       4.751997790233e-11       5.446877419965e-12      -8.387313535026e-15 
   53       1.997309237430e-10       1.929096349625e-14      -7.574612483654e-15       0.000000000000e+00       4.556666536854e-11       5.248765474755e-12      -8.487394587562e-15 
   54       2.025375759454e-10       2.045511953065e-14      -3.822710469162e-14       0.000000000000e+00       4.371886802704e-11       5.060371276369e-12      -8.656707055789e-15 
   55       2.053705134409e-10       2.165848329369e-14      -7.074880850613e-14       0.000000000000e+00       4.196331025705e-11       4.880918397953e-12      -8.921816813986e-15 
