# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   40       1.655884040002e-10       7.771794144744e-15       2.355670788027e-13       6.290796344640e-17       8.307214849815e-11       8.913407773537e-12      -6.645484842984e-15 
   41       1.680742075626e-10       8.439916209492e-15       2.261567211057e-13       6.609821724177e-17       7.894873115202e-11       8.520950409488e-12      -6.175024129794e-15 
   42       1.705900916832e-10       9.143763881885e-15       2.153598780293e-13       6.936884510347e-17       7.509305171865e-11       8.148491048472e-12      -6.177193227803e-15 
   43       1.731357210065e-10       9.883985037336e-15       2.031224223344e-13       7.271988728325e-17       7.149479814300e-11       7.797121028409e-12      -6.501270790104e-15 
   44       1.757066121227e-10       1.066118728535e-14       1.893860496486e-13       7.615137677870e-17       6.812769120721e-11       7.466866148076e-12      -6.958193904289e-15 
   45       1.782967673220e-10       1.147593571796e-14       1.740939859880e-13       7.966333569760e-17       6.495885254978e-11       7.156967005799e-12      -7.362503714699e-15 
   46       1.809084172978e-10       1.232874983334e-14       1.572110485955e-13       8.325576338953e-17       6.198324271487e-11       6.867043135104e-12      -7.678710605465e-15 
   47       1.835445396662e-10       1.322010245791e-14       1.387089303050e-13       8.692864452436e-17       5.919735733629e-11       6.596115799676e-12      -7.914662523191e-15 
   48       1.862058912893e-10       1.415041814471e-14       1.185605974960e-13       9.068195194342e-17       5.658884145370e-11       6.342191952262e-12      -8.081214152841e-15 
   49       1.888907990333e-10       1.512007125172e-14       9.674025746526e-14       9.451564631629e-17       5.413583157642e-11       6.102191127084e-12      -8.192413281684e-15 
   50       1.915967485845e-10       1.612935430535e-14       7.322155422566e-14       9.842967581872e-17       5.181353157348e-11       5.872839041756e-12      -8.265688706769e-15 
   51       1.943261447579e-10       1.717837742546e-14       4.797165425429e-14       1.024239758602e-16       4.961757104044e-11       5.653803965234e-12      -8.322041723391e-15 
   52       1.970817530720e-10       1.826713827862e-14       2.095549898761e-14       1.064984686889e-16       4.754585001412e-11       5.445285310551e-12      -8.386228755510e-15 
   53       1.998649166783e-10       1.939554616571e-14      -7.862677159082e-15       1.106530630302e-16       4.559154931080e-11       5.247094372102e-12      -8.486946368653e-15 
