# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.376046594167e-10       4.142179748211e-15       3.539652173647e-13       0.000000000000e+00       8.166939555630e-09       4.437978444228e-10      -1.837460712757e-12 
    3       1.303773176906e-10       5.310374065829e-15       3.967575910176e-13       0.000000000000e+00       5.016739482194e-09       3.153432707730e-10      -1.392291176299e-12 
    4       1.234928495336e-10       4.597445576670e-15       3.708328292659e-13       0.000000000000e+00       3.489748427125e-09       2.389570550701e-10      -9.118842104015e-13 
    5       1.183252008153e-10       3.070429393921e-15       3.158362616815e-13       0.000000000000e+00       2.604385530396e-09       1.888534959296e-10      -5.073432662234e-13 
    6       1.147772910261e-10       1.717920945441e-15       2.544527998534e-13       0.000000000000e+00       2.033612685910e-09       1.537551036466e-10      -2.091394538691e-13 
    7       1.124565733138e-10       9.275248478476e-16       1.998916709387e-13       0.000000000000e+00       1.639634662851e-09       1.279800580516e-10      -1.872643140760e-14 
    8       1.110995216342e-10       5.968480710032e-16       1.579019394227e-13       0.000000000000e+00       1.353687059278e-09       1.084321653171e-10       7.866998539504e-14 
    9       1.104721422018e-10       4.780824885368e-16       1.297259076709e-13       0.000000000000e+00       1.138424134024e-09       9.328717900314e-11       1.062043659239e-13 
   10       1.103349978738e-10       4.071518533720e-16       1.140440105388e-13       0.000000000000e+00       9.720065149057e-10       8.130728573554e-11       8.959948154999e-14 
   11       1.106448679048e-10       3.419983362044e-16       1.082353815867e-13       0.000000000000e+00       8.199553071522e-10       7.194932780789e-11       5.290193198676e-14 
   12       1.112408839191e-10       2.976892982751e-16       1.092765769821e-13       0.000000000000e+00       7.161587080600e-10       6.366900353881e-11       1.356266868292e-14 
   13       1.120746606011e-10       2.852816004629e-16       1.145182332858e-13       0.000000000000e+00       6.309868414197e-10       5.695406728244e-11      -1.643736153050e-14 
   14       1.131172987935e-10       2.971926780796e-16       1.219691941336e-13       0.000000000000e+00       5.601550766557e-10       5.113209521409e-11      -3.284987947415e-14 
   15       1.143407532469e-10       3.219913273914e-16       1.302724799670e-13       0.000000000000e+00       5.005557412303e-10       4.621756170930e-11      -3.590154298946e-14 
   16       1.156643486174e-10       3.572466245153e-16       1.387885933675e-13       0.000000000000e+00       4.499007888504e-10       4.196882110094e-11      -2.945002350663e-14 
   17       1.171272402162e-10       4.081333746378e-16       1.473469132489e-13       0.000000000000e+00       4.064625161841e-10       3.825320246103e-11      -1.861686340098e-14 
   18       1.186656132224e-10       4.797510866465e-16       1.560414004932e-13       0.000000000000e+00       3.687730679383e-10       3.502491674852e-11      -8.245657624775e-15 
   19       1.202916072221e-10       5.723961409029e-16       1.650518472932e-13       0.000000000000e+00       3.362301069612e-10       3.223355727667e-11      -9.388459940999e-16 
   20       1.219997989280e-10       6.841488892916e-16       1.745463944564e-13       0.000000000000e+00       3.075763478217e-10       2.975056264881e-11       1.576306633038e-15 
