# Matter power spectrum P(k) at redshift z=0
# for k=1.04924e-05 to 1.70209 h/Mpc,
# number of wavenumbers equal to 680
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.961499376089e-03       7.000140917509e+03 
       2.033546088764e-03       7.223521296302e+03 
       2.064605819367e-03       7.319143965700e+03 
       2.169728957085e-03       7.639772061173e+03 
       2.226510316164e-03       7.811035560921e+03 
       2.276695360077e-03       7.961288853269e+03 
       2.385343669048e-03       8.283024151636e+03 
       2.449161347781e-03       8.469755261745e+03 
       2.495524975642e-03       8.604378365486e+03 
       2.607102748091e-03       8.924815906592e+03 
       2.686655781505e-03       9.150250093175e+03 
       2.719952433881e-03       9.243861797625e+03 
       2.833960848223e-03       9.561097392312e+03 
       2.938993617337e-03       9.848889875335e+03 
       2.949025433647e-03       9.876154679998e+03 
       3.065053454937e-03       1.018871419533e+04 
       3.181961175743e-03       1.049849619282e+04 
       3.235861659492e-03       1.063960076739e+04 
       3.299673048975e-03       1.080525755431e+04 
       3.418120941965e-03       1.110878961176e+04 
       3.537243409175e-03       1.140891179774e+04 
       3.547573103755e-03       1.143469677296e+04 
       3.656985019213e-03       1.170547240361e+04 
       3.777295738730e-03       1.199833817048e+04 
       3.888971352234e-03       1.226566910415e+04 
       3.898130372931e-03       1.228740285349e+04 
       4.019448060585e-03       1.257257175656e+04 
       4.141211820332e-03       1.285377047820e+04 
       4.263388144452e-03       1.313093676453e+04 
       4.274899807036e-03       1.315679891871e+04 
       4.385946636054e-03       1.340402981707e+04 
       4.508859685600e-03       1.367300439735e+04 
       4.632102182847e-03       1.393783834486e+04 
       4.690515066053e-03       1.406168075309e+04 
       4.755651260493e-03       1.419851183971e+04 
       4.879486066113e-03       1.445501909188e+04 
       5.003587559252e-03       1.470735530085e+04 
       5.127938330859e-03       1.495552053950e+04 
       5.150660531394e-03       1.500036599350e+04 
       5.252522442511e-03       1.519952588926e+04 
       5.377325283178e-03       1.543937972700e+04 
       5.502333441497e-03       1.567509877915e+04 
       5.627534591789e-03       1.590670805467e+04 
       5.655336203058e-03       1.595753638929e+04 
       5.752917392227e-03       1.613422257420e+04 
       5.878471393769e-03       1.635767464020e+04 
       6.004186958620e-03       1.657708404275e+04 
       6.130055187148e-03       1.679248105424e+04 
       6.204542081045e-03       1.691796303219e+04 
       6.256067852295e-03       1.700390185116e+04 
       6.382217340645e-03       1.721137329950e+04 
       6.508496599402e-03       1.741492449606e+04 
       6.634899088636e-03       1.761459866819e+04 
       6.761418738212e-03       1.781042009771e+04 
       6.813121567463e-03       1.788929386872e+04 
       6.888049908898e-03       1.800242902211e+04 
       7.014787357201e-03       1.819066517604e+04 
       7.141626203537e-03       1.837516946435e+04 
       7.268561903387e-03       1.855595160317e+04 
       7.395590221113e-03       1.873307479597e+04 
       7.481074662313e-03       1.885015588568e+04 
       7.522707206186e-03       1.890656562972e+04 
       7.649909171547e-03       1.907646152760e+04 
       7.777192673922e-03       1.924281317815e+04 
       7.904554495859e-03       1.940564507246e+04 
       8.031991629347e-03       1.956499335459e+04 
       8.159501260849e-03       1.972090673043e+04 
       8.223244767701e-03       1.979754035588e+04 
       8.287080757606e-03       1.987341292077e+04 
       8.414727655108e-03       2.002255641621e+04 
       8.542439645609e-03       2.016837218567e+04 
       8.670214567587e-03       2.031089614054e+04 
       8.798050396072e-03       2.045016764431e+04 
       8.925945233756e-03       2.058622597501e+04 
       9.024788481520e-03       2.068915473644e+04 
       9.053897302813e-03       2.071910134932e+04 
       9.181904937368e-03       2.084883562550e+04 
       9.309966576559e-03       2.097546123591e+04 
       9.438080758142e-03       2.109901075913e+04 
       9.566246112579e-03       2.121952775124e+04 
       9.694461357586e-03       2.133703966288e+04 
       9.822725293092e-03       2.145158806886e+04 
       9.900549205878e-03       2.151963164777e+04 
       9.951036796577e-03       2.156319671594e+04 
       1.007939481875e-02       2.167190090774e+04 
       1.020779837955e-02       2.177774529222e+04 
       1.033624656447e-02       2.188075635209e+04 
       1.046473852106e-02       2.198096413919e+04 
       1.059327345580e-02       2.207840630406e+04 
       1.072185063114e-02       2.217311186713e+04 
       1.085046936270e-02       2.226511471229e+04 
       1.088021374499e-02       2.228600299890e+04 
       1.097912901676e-02       2.235444487079e+04 
       1.110782900792e-02       2.244113869332e+04 
       1.123656879681e-02       2.252522544826e+04 
       1.136534788812e-02       2.260672772895e+04 
       1.149416582866e-02       2.268568589071e+04 
       1.162302220560e-02       2.276212827914e+04 
       1.175191664481e-02       2.283607670941e+04 
       1.188084880933e-02       2.290757360302e+04 
       1.193409529464e-02       2.293638781606e+04 
       1.200981839796e-02       2.297664404048e+04 
       1.213882514392e-02       2.304330646659e+04 
       1.226786881361e-02       2.310760653104e+04 
       1.239694920548e-02       2.316955096685e+04 
       1.252606614896e-02       2.322919572798e+04 
       1.265521950348e-02       2.328655127247e+04 
       1.278440915751e-02       2.334164105861e+04 
       1.291363502779e-02       2.339451106515e+04 
       1.304289705847e-02       2.344517705462e+04 
       1.310672406115e-02       2.346938219997e+04 
       1.317219522042e-02       2.349366544412e+04 
       1.330152951051e-02       2.353999813070e+04 
       1.343089995108e-02       2.358420746102e+04 
       1.356030658926e-02       2.362631014912e+04 
       1.368974949653e-02       2.366635646521e+04 
       1.381922876818e-02       2.370434898367e+04 
       1.394874452292e-02       2.374031965844e+04 
       1.407829690241e-02       2.377429528733e+04 
       1.420788607099e-02       2.380630369930e+04 
       1.433751221527e-02       2.383634837839e+04 
       1.438325664242e-02       2.384649895077e+04 
       1.446717554388e-02       2.386449193202e+04 
       1.459687628719e-02       2.389072414470e+04 
       1.472661469708e-02       2.391509457322e+04 
       1.485639104674e-02       2.393760051146e+04 
       1.498620563052e-02       2.395829572466e+04 
       1.511605876374e-02       2.397718072779e+04 
       1.524595078259e-02       2.399429463520e+04 
       1.537588204404e-02       2.400963935656e+04 
       1.550585292575e-02       2.402325830587e+04 
       1.563586382604e-02       2.403516337233e+04 
       1.573400623423e-02       2.404303250247e+04 
       1.576591516384e-02       2.404538167481e+04 
       1.589600737872e-02       2.405393282762e+04 
       1.602614093087e-02       2.406085018996e+04 
       1.615631630114e-02       2.406614824881e+04 
       1.628653399111e-02       2.406984073255e+04 
       1.641679452316e-02       2.407194435427e+04 
       1.654709844057e-02       2.407250346026e+04 
       1.667744630761e-02       2.407153923185e+04 
       1.680783870971e-02       2.406904066557e+04 
       1.693827625354e-02       2.406506179670e+04 
       1.706875956727e-02       2.405960053955e+04 
       1.719928930068e-02       2.405271022988e+04 
       1.732986612537e-02       2.404437973817e+04 
       1.736678046608e-02       2.404175858315e+04 
       1.746049073502e-02       2.403462963402e+04 
       1.759116384557e-02       2.402349732462e+04 
       1.772188619551e-02       2.401099087079e+04 
       1.785265854615e-02       2.399715164895e+04 
       1.798348168186e-02       2.398197984467e+04 
       1.811435641041e-02       2.396549077367e+04 
       1.824528356329e-02       2.394770689819e+04 
       1.837626399602e-02       2.392865446246e+04 
       1.850729858852e-02       2.390834833736e+04 
       1.863838824547e-02       2.388683030794e+04 
       1.876953389669e-02       2.386407785783e+04 
       1.890073649756e-02       2.384013875511e+04 
       1.899955469794e-02       2.382134113746e+04 
       1.903199702943e-02       2.381502178308e+04 
       1.916331650003e-02       2.378874860646e+04 
       1.929469594397e-02       2.376133674395e+04 
       1.942613642320e-02       2.373279744740e+04 
       1.955763902746e-02       2.370316655724e+04 
       1.968920487485e-02       2.367243398982e+04 
       1.982083511230e-02       2.364063067119e+04 
       1.995253091617e-02       2.360780862676e+04 
       2.008429349276e-02       2.357393507164e+04 
       2.021612407894e-02       2.353904137897e+04 
       2.034802394274e-02       2.350314954441e+04 
       2.047999438397e-02       2.346628691221e+04 
       2.061203673488e-02       2.342845764923e+04 
       2.074415236080e-02       2.338969572019e+04 
       2.087634266088e-02       2.334997270636e+04 
       2.092919697195e-02       2.333382811551e+04 
       2.100860906876e-02       2.330933448399e+04 
       2.114095305331e-02       2.326782600357e+04 
       2.127337611942e-02       2.322543817532e+04 
       2.140587980876e-02       2.318212324503e+04 
       2.153846570057e-02       2.313804000094e+04 
       2.167113541256e-02       2.309306644089e+04 
       2.180389060169e-02       2.304730422330e+04 
       2.193673296512e-02       2.300071507989e+04 
       2.206966424110e-02       2.295336425995e+04 
       2.220268620991e-02       2.290523754052e+04 
       2.233580069484e-02       2.285634108637e+04 
       2.246900956322e-02       2.280670845601e+04 
       2.260231472741e-02       2.275635250418e+04 
       2.273571814589e-02       2.270526499339e+04 
       2.286922182439e-02       2.265349792726e+04 
       2.300282781697e-02       2.260104772588e+04 
       2.300727326703e-02       2.259928293986e+04 
       2.313653822724e-02       2.254794538039e+04 
       2.327035520954e-02       2.249414104362e+04 
       2.340428097021e-02       2.243969995370e+04 
       2.353831776884e-02       2.238468266756e+04 
       2.367246791965e-02       2.232905620578e+04 
       2.380673379281e-02       2.227276559723e+04 
       2.394111781587e-02       2.221595154898e+04 
       2.407562247523e-02       2.215851973317e+04 
       2.421025031761e-02       2.210051555122e+04 
       2.434500395165e-02       2.204198699048e+04 
       2.447988604947e-02       2.198296805007e+04 
       2.461489934833e-02       2.192335214904e+04 
       2.475004665236e-02       2.186326067348e+04 
       2.488533083431e-02       2.180268891422e+04 
       2.502075483736e-02       2.174163846534e+04 
       2.515632167701e-02       2.168008694042e+04 
       2.523378358320e-02       2.164473616432e+04 
       2.529203444304e-02       2.161806421241e+04 
       2.542789630148e-02       2.155564381410e+04 
       2.556391049673e-02       2.149278607093e+04 
       2.570008035366e-02       2.142948107679e+04 
       2.583640927986e-02       2.136576539909e+04 
       2.597290076791e-02       2.130162341460e+04 
       2.610955839778e-02       2.123714349628e+04 
       2.624638583924e-02       2.117225774781e+04 
       2.638338685445e-02       2.110701808448e+04 
       2.652056530052e-02       2.104140650634e+04 
       2.665792513230e-02       2.097545626169e+04 
       2.679547040514e-02       2.090915189327e+04 
       2.693320527783e-02       2.084257908785e+04 
       2.707113401559e-02       2.077563993353e+04 
       2.720926099324e-02       2.070836800630e+04 
       2.734759069840e-02       2.064088150573e+04 
       2.748612773486e-02       2.057308303733e+04 
       2.760872792044e-02       2.051290329336e+04 
       2.762487682607e-02       2.050490591930e+04 
       2.776384281873e-02       2.043661772579e+04 
       2.790303068654e-02       2.036800240386e+04 
       2.804244553411e-02       2.029915232774e+04 
       2.818209260094e-02       2.023008016247e+04 
       2.832197726565e-02       2.016072985237e+04 
       2.846210505028e-02       2.009121899522e+04 
       2.860248162486e-02       2.002141891116e+04 
       2.874311281205e-02       1.995147489878e+04 
       2.888400459200e-02       1.988135493095e+04 
       2.902516310747e-02       1.981098700345e+04 
       2.916659466906e-02       1.974052691838e+04 
       2.930830576067e-02       1.966981367142e+04 
       2.945030304523e-02       1.959900014595e+04 
       2.959259337062e-02       1.952799446783e+04 
       2.973518377584e-02       1.945689072026e+04 
       2.987808149743e-02       1.938556150179e+04 
       3.002129397622e-02       1.931416191125e+04 
       3.016482886422e-02       1.924260027321e+04 
       3.030869403199e-02       1.917094668058e+04 
       3.042897432091e-02       1.911107732750e+04 
       3.045289757619e-02       1.909921981128e+04 
       3.059744782748e-02       1.902731383373e+04 
       3.074235335883e-02       1.895533420997e+04 
       3.088762299412e-02       1.888327219723e+04 
       3.103326581713e-02       1.881107709253e+04 
       3.117929118101e-02       1.873893227443e+04 
       3.132570871809e-02       1.866660611772e+04 
       3.147252835015e-02       1.859422887184e+04 
       3.161976029921e-02       1.852182637174e+04 
       3.176741509880e-02       1.844933608031e+04 
       3.191550360572e-02       1.837679733251e+04 
       3.206403701242e-02       1.830424170320e+04 
       3.221302685992e-02       1.823161161469e+04 
       3.236248505138e-02       1.815900763551e+04 
       3.251242386634e-02       1.808625130810e+04 
       3.266285597561e-02       1.801358214305e+04 
       3.281379445697e-02       1.794084796102e+04 
       3.296525281159e-02       1.786810421027e+04 
       3.311724498137e-02       1.779539543789e+04 
       3.326978536704e-02       1.772259991983e+04 
       3.339765474247e-02       1.766180310204e+04 
       3.342288884732e-02       1.764982664688e+04 
       3.357657079902e-02       1.757705945179e+04 
       3.373084711819e-02       1.750427825707e+04 
       3.388573424245e-02       1.743157687331e+04 
       3.404124917448e-02       1.735880049081e+04 
       3.419740950678e-02       1.728600248992e+04 
       3.435423344787e-02       1.721335013070e+04 
       3.451173984985e-02       1.714063774907e+04 
       3.466994823759e-02       1.706790094756e+04 
       3.482887883952e-02       1.699531429375e+04 
       3.498855262026e-02       1.692262790688e+04 
       3.514899131509e-02       1.685005420155e+04 
       3.531021746648e-02       1.677748953775e+04 
       3.547225446281e-02       1.670494156659e+04 
       3.563512657937e-02       1.663240338250e+04 
       3.579885902195e-02       1.655995111183e+04 
       3.596347797302e-02       1.648750399347e+04 
       3.612901064090e-02       1.641512831819e+04 
       3.629548531193e-02       1.634272499162e+04 
       3.646293140609e-02       1.627042782002e+04 
       3.663137953618e-02       1.619811032567e+04 
       3.666320320617e-02       1.618454427226e+04 
       3.680086157083e-02       1.612586578665e+04 
       3.697141070182e-02       1.605371529799e+04 
       3.714306151587e-02       1.598151790489e+04 
       3.731585007130e-02       1.590941927703e+04 
       3.748981398006e-02       1.583729108965e+04 
       3.766499249553e-02       1.576527677594e+04 
       3.784142660644e-02       1.569328671563e+04 
       3.801915913770e-02       1.562127448640e+04 
       3.819823485854e-02       1.554937349385e+04 
       3.837870059865e-02       1.547743612340e+04 
       3.856060537308e-02       1.540584892716e+04 
       3.874400051667e-02       1.533373212995e+04 
       3.892893982889e-02       1.526195325149e+04 
       3.911547973004e-02       1.519015881999e+04 
       3.930367942994e-02       1.511840554147e+04 
       3.949360111026e-02       1.504663342212e+04 
       3.968531012190e-02       1.497490390498e+04 
       3.987887519881e-02       1.490318568977e+04 
       4.007436868999e-02       1.483144191639e+04 
       4.022561971204e-02       1.477646284626e+04 
       4.027186681154e-02       1.475975944914e+04 
       4.047144992081e-02       1.468802626712e+04 
       4.067320281498e-02       1.461631589995e+04 
       4.087721505681e-02       1.454457615791e+04 
       4.108358133035e-02       1.447284845200e+04 
       4.129240183020e-02       1.440101113852e+04 
       4.150378268789e-02       1.432919960922e+04 
       4.171783643985e-02       1.425733252483e+04 
       4.193468254169e-02       1.418543909515e+04 
       4.215444793458e-02       1.411346910050e+04 
       4.237726766981e-02       1.404143540518e+04 
       4.260328559899e-02       1.396934302395e+04 
       4.283265513813e-02       1.389721526520e+04 
       4.306554011508e-02       1.382491513745e+04 
       4.330211571149e-02       1.375248190578e+04 
       4.354256951188e-02       1.367995085944e+04 
       4.378710267454e-02       1.360730149152e+04 
       4.403593124152e-02       1.353450112938e+04 
       4.408490426006e-02       1.352030481383e+04 
       4.428928760730e-02       1.346153242533e+04 
       4.454742216978e-02       1.338836012525e+04 
       4.481060519055e-02       1.331500973110e+04 
       4.507912889663e-02       1.324140781368e+04 
       4.535330986147e-02       1.316762761390e+04 
       4.563349170983e-02       1.309351545434e+04 
       4.592004819988e-02       1.301912773000e+04 
       4.621338674557e-02       1.294442863291e+04 
       4.651395245532e-02       1.286940890793e+04 
       4.682223277783e-02       1.279399976576e+04 
       4.713876286490e-02       1.271814720189e+04 
       4.746413178409e-02       1.264186439706e+04 
       4.779898974288e-02       1.256512193069e+04 
       4.814405652150e-02       1.248781809733e+04 
       4.838949087131e-02       1.243393915248e+04 
       4.850013135666e-02       1.240994606180e+04 
       4.886810457403e-02       1.233140659178e+04 
       4.924897133827e-02       1.225218354522e+04 
       4.964384797885e-02       1.217217850412e+04 
       5.005399146294e-02       1.209131630325e+04 
       5.048082273146e-02       1.200952130299e+04 
       5.092595479783e-02       1.192668991899e+04 
       5.139122674359e-02       1.184265422586e+04 
       5.187874504327e-02       1.175735186018e+04 
       5.239093402890e-02       1.167058603594e+04 
       5.293059777864e-02       1.158216510877e+04 
       5.313937954579e-02       1.154874519928e+04 
       5.350099629938e-02       1.149188934970e+04 
       5.410593957367e-02       1.139946440305e+04 
       5.474990383476e-02       1.130455757766e+04 
       5.543817523538e-02       1.120676693160e+04 
       5.617702666744e-02       1.110555675952e+04 
       5.697393338642e-02       1.100030025194e+04 
       5.783783128304e-02       1.089017243707e+04 
       5.833457028351e-02       1.082844298390e+04 
       5.877941613789e-02       1.077403956796e+04 
       5.981146928138e-02       1.065046876721e+04 
       6.094916833180e-02       1.051751069401e+04 
       6.221029125205e-02       1.037261318215e+04 
       6.361513644979e-02       1.021230546351e+04 
       6.412349710554e-02       1.015420468836e+04 
       6.518585872883e-02       1.003208228496e+04 
       6.694479843939e-02       9.826243508339e+03 
       6.891139530819e-02       9.588055343791e+03 
       7.035772599080e-02       9.406160375759e+03 
       7.109769859630e-02       9.310660149386e+03 
       7.350353437823e-02       8.988507823603e+03 
       7.611365749210e-02       8.619856943164e+03 
       7.718569096037e-02       8.463466158240e+03 
       7.889925409902e-02       8.208786947002e+03 
       8.182386772347e-02       7.765862133425e+03 
       8.475582603533e-02       7.321081516211e+03 
       8.485083777362e-02       7.306792363224e+03 
       8.794878536107e-02       6.849602936914e+03 
       9.109378531514e-02       6.411659683752e+03 
       9.306813121567e-02       6.155197406293e+03 
       9.426900919100e-02       6.007304737908e+03 
       9.746324454252e-02       5.646557137925e+03 
       1.006692793560e-01       5.334635766862e+03 
       1.021226065014e-01       5.209906943395e+03 
       1.038825772564e-01       5.072351778633e+03 
       1.071003242840e-01       4.856697127943e+03 
       1.103207897546e-01       4.681710493184e+03 
       1.122161199347e-01       4.594609102207e+03 
       1.135429147101e-01       4.539404356659e+03 
       1.167660531602e-01       4.420631172003e+03 
       1.199898116869e-01       4.315955602496e+03 
       1.232002374944e-01       4.216874246334e+03 
       1.232139508673e-01       4.216449001070e+03 
       1.264383249992e-01       4.114509598047e+03 
       1.296628453605e-01       4.004424038648e+03 
       1.328874578559e-01       3.882816826351e+03 
       1.352233932017e-01       3.786896897996e+03 
       1.361121294305e-01       3.748736101755e+03 
       1.393368398177e-01       3.603484391409e+03 
       1.425615765286e-01       3.450161353339e+03 
       1.457863318088e-01       3.293051741602e+03 
       1.484340210776e-01       3.164587517993e+03 
       1.490111007912e-01       3.136938700063e+03 
       1.522358803732e-01       2.986496715558e+03 
       1.554606685347e-01       2.845761191980e+03 
       1.586854639232e-01       2.717784027009e+03 
       1.619102656007e-01       2.604430272670e+03 
       1.651350728898e-01       2.506353273421e+03 
       1.683598852791e-01       2.423071881152e+03 
       1.715847023651e-01       2.353133120250e+03 
       1.748095238168e-01       2.294350942785e+03 
       1.780343493529e-01       2.244060042835e+03 
       1.812591787280e-01       2.199376536466e+03 
       1.844840117236e-01       2.157771260013e+03 
       1.877088481420e-01       2.116668931075e+03 
       1.909336878026e-01       2.073531806741e+03 
       1.941585305391e-01       2.026933797692e+03 
       1.973833761974e-01       1.976170643116e+03 
       2.006082246342e-01       1.921308472861e+03 
       2.038330757157e-01       1.863008308867e+03 
       2.070579293170e-01       1.802415466614e+03 
       2.102827853209e-01       1.740961222367e+03 
       2.135076436177e-01       1.680140515939e+03 
       2.167325041040e-01       1.621380536940e+03 
       2.199573666829e-01       1.565887812210e+03 
       2.231822312629e-01       1.514559904197e+03 
       2.264070977579e-01       1.467955222568e+03 
       2.296319660866e-01       1.426263880271e+03 
       2.328568361724e-01       1.389343652425e+03 
       2.360817079427e-01       1.356766722538e+03 
       2.393065813289e-01       1.327879456749e+03 
       2.425314562662e-01       1.301876847522e+03 
       2.457563326931e-01       1.277877241838e+03 
       2.489812105514e-01       1.255005226809e+03 
       2.522060897858e-01       1.232458952439e+03 
       2.554309703439e-01       1.209576560065e+03 
       2.586558521757e-01       1.185883579446e+03 
       2.618807352341e-01       1.161111221919e+03 
       2.651056194740e-01       1.135216762388e+03 
       2.683305048524e-01       1.108342180635e+03 
       2.715553913287e-01       1.080793568534e+03 
       2.747802788639e-01       1.052984118730e+03 
       2.780051674210e-01       1.025377149510e+03 
       2.812300569646e-01       9.984423000259e+02 
       2.844549474609e-01       9.725836826586e+02 
       2.876798388778e-01       9.481300609997e+02 
       2.909047311845e-01       9.252955973155e+02 
       2.941296243515e-01       9.041760621694e+02 
       2.973545183508e-01       8.847498824717e+02 
       3.005794131553e-01       8.668982747191e+02 
       3.038043087393e-01       8.504182068067e+02 
       3.070292050780e-01       8.350543829163e+02 
       3.102541021480e-01       8.205253317546e+02 
       3.134789999264e-01       8.065471627229e+02 
       3.167038983915e-01       7.928625342450e+02 
       3.199287975224e-01       7.792540881158e+02 
       3.231536972992e-01       7.655625138522e+02 
       3.263785977025e-01       7.516902729179e+02 
       3.296034987139e-01       7.376037533434e+02 
       3.328284003157e-01       7.233305988079e+02 
       3.360533024907e-01       7.089445369466e+02 
       3.392782052225e-01       6.945558666021e+02 
       3.425031084954e-01       6.802963232192e+02 
       3.457280122940e-01       6.663014661332e+02 
       3.489529166039e-01       6.526993172818e+02 
       3.521778214108e-01       6.395964537398e+02 
       3.554027267012e-01       6.270701845000e+02 
       3.586276324619e-01       6.151600528960e+02 
       3.618525386804e-01       6.038787712071e+02 
       3.650774453445e-01       5.931976892620e+02 
       3.683023524423e-01       5.830637358468e+02 
       3.715272599626e-01       5.734037566202e+02 
       3.747521678944e-01       5.641304930148e+02 
       3.779770762272e-01       5.551551010676e+02 
       3.812019849506e-01       5.463924628674e+02 
       3.844268940549e-01       5.377692134832e+02 
       3.876518035304e-01       5.292289978135e+02 
       3.908767133681e-01       5.207337203652e+02 
       3.941016235588e-01       5.122651697035e+02 
       3.973265340941e-01       5.038240877286e+02 
       4.005514449655e-01       4.954247285691e+02 
       4.037763561650e-01       4.870936694698e+02 
       4.070012676847e-01       4.788627121182e+02 
       4.102261795171e-01       4.707698912397e+02 
       4.134510916548e-01       4.628473747654e+02 
       4.166760040906e-01       4.551249229225e+02 
       4.199009168178e-01       4.476249792262e+02 
       4.231258298296e-01       4.403617114134e+02 
       4.263507431195e-01       4.333423164478e+02 
       4.295756566812e-01       4.265631005111e+02 
       4.328005705087e-01       4.200149511147e+02 
       4.360254845960e-01       4.136814984476e+02 
       4.392503989374e-01       4.075425657323e+02 
       4.424753135273e-01       4.015752320570e+02 
       4.457002283602e-01       3.957552756749e+02 
       4.489251434310e-01       3.900576938017e+02 
       4.521500587346e-01       3.844635884394e+02 
       4.553749742659e-01       3.789527765442e+02 
       4.585998900201e-01       3.735126509405e+02 
       4.618248059926e-01       3.681345933863e+02 
       4.650497221788e-01       3.628153479605e+02 
       4.682746385742e-01       3.575559275421e+02 
       4.714995551746e-01       3.523616033233e+02 
       4.747244719758e-01       3.472405768075e+02 
       4.779493889737e-01       3.422027956591e+02 
       4.811743061643e-01       3.372588246126e+02 
       4.843992235438e-01       3.324184027698e+02 
       4.876241411083e-01       3.276895636376e+02 
       4.908490588543e-01       3.230770393733e+02 
       4.940739767782e-01       3.185837697521e+02 
       4.972988948765e-01       3.142076487503e+02 
       5.005238131458e-01       3.099446587517e+02 
       5.037487315828e-01       3.057879062201e+02 
       5.069736501844e-01       3.017280877842e+02 
       5.101985689473e-01       2.977562995985e+02 
       5.134234878686e-01       2.938625247069e+02 
       5.166484069452e-01       2.900375403133e+02 
       5.198733261743e-01       2.862739068198e+02 
       5.230982455530e-01       2.825656918830e+02 
       5.263231650786e-01       2.789092115793e+02 
       5.295480847484e-01       2.753025352891e+02 
       5.327730045598e-01       2.717454566820e+02 
       5.359979245101e-01       2.682391180252e+02 
       5.392228445970e-01       2.647859544010e+02 
       5.424477648178e-01       2.613881217125e+02 
       5.456726851704e-01       2.580482326694e+02 
       5.488976056523e-01       2.547684566828e+02 
       5.521225262613e-01       2.515500201481e+02 
       5.553474469951e-01       2.483938934737e+02 
       5.585723678516e-01       2.452996870642e+02 
       5.617972888286e-01       2.422669514039e+02 
       5.650222099241e-01       2.392937230062e+02 
       5.682471311361e-01       2.363782456327e+02 
       5.714720524626e-01       2.335178781910e+02 
       5.746969739017e-01       2.307102222963e+02 
       5.779218954514e-01       2.279525133777e+02 
       5.811468171100e-01       2.252416714134e+02 
       5.843717388755e-01       2.225756080564e+02 
       5.875966607463e-01       2.199518651302e+02 
       5.908215827206e-01       2.173682351557e+02 
       5.940465047968e-01       2.148235104831e+02 
       5.972714269731e-01       2.123159902369e+02 
       6.004963492479e-01       2.098453114835e+02 
       6.037212716198e-01       2.074107745850e+02 
