# Matter power spectrum P(k) at redshift z=0
# for k=1.04952e-05 to 1.70192 h/Mpc,
# number of wavenumbers equal to 680
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       5.150660531394e-03       1.503631361747e+04 
       5.251876467388e-03       1.523480845981e+04 
       5.376669226776e-03       1.547535505390e+04 
       5.501667342089e-03       1.571173162883e+04 
       5.626858484915e-03       1.594396303624e+04 
       5.655336203058e-03       1.599616550058e+04 
       5.752231310915e-03       1.617206653084e+04 
       5.877775368743e-03       1.639606789817e+04 
       6.003481018486e-03       1.661599903278e+04 
       6.129339358562e-03       1.683188460750e+04 
       6.204542081045e-03       1.695884559573e+04 
       6.255342160117e-03       1.704375821913e+04 
       6.381481808079e-03       1.725165215154e+04 
       6.507751248122e-03       1.745559879728e+04 
       6.634143938904e-03       1.765563343877e+04 
       6.760653808980e-03       1.785179807332e+04 
       6.813121567463e-03       1.793197561911e+04 
       6.887275217905e-03       1.804412117056e+04 
       7.014002921062e-03       1.823264333486e+04 
       7.140832037824e-03       1.841740487625e+04 
       7.267758022699e-03       1.859843185363e+04 
       7.394776639146e-03       1.877577265269e+04 
       7.481074662313e-03       1.889411057488e+04 
       7.521883935794e-03       1.894947167854e+04 
       7.649076224799e-03       1.911955048073e+04 
       7.776350062152e-03       1.928606172939e+04 
       7.903702229715e-03       1.944903680972e+04 
       8.031129718835e-03       1.960851753702e+04 
       8.158629715373e-03       1.976452894773e+04 
       8.223244767701e-03       1.984225906936e+04 
       8.286199586006e-03       1.991713174898e+04 
       8.413836865694e-03       2.006635768204e+04 
       8.541539246190e-03       2.021223463557e+04 
       8.669304565503e-03       2.035480825859e+04 
       8.797130798222e-03       2.049410930532e+04 
       8.925016046621e-03       2.063018233456e+04 
       9.024788481520e-03       2.073407490852e+04 
       9.052958532479e-03       2.076305772552e+04 
       9.180956589547e-03       2.089278068655e+04 
       9.309008656613e-03       2.101938242718e+04 
       9.437113271095e-03       2.114289775311e+04 
       9.565269063139e-03       2.126336048648e+04 
       9.693474750159e-03       2.138081995484e+04 
       9.821729131798e-03       2.149529393554e+04 
       9.900549205878e-03       2.156414493897e+04 
       9.950031085261e-03       2.160680504904e+04 
       1.007837956100e-02       2.171542008294e+04 
       1.020677357870e-02       2.182116115864e+04 
       1.033521222361e-02       2.192407241939e+04 
       1.046369464307e-02       2.202415394273e+04 
       1.059222004334e-02       2.212148009685e+04 
       1.072078768664e-02       2.221605217721e+04 
       1.084939688841e-02       2.230788803675e+04 
       1.088021374499e-02       2.232950056207e+04 
       1.097804701474e-02       2.239709150347e+04 
       1.110673748002e-02       2.248363155143e+04 
       1.123546774472e-02       2.256751819886e+04 
       1.136423731335e-02       2.264886758917e+04 
       1.149304573257e-02       2.272764316672e+04 
       1.162189258936e-02       2.280391494305e+04 
       1.175077750945e-02       2.287766449924e+04 
       1.187970015572e-02       2.294898191488e+04 
       1.193409529464e-02       2.297833550695e+04 
       1.200866022684e-02       2.301785227924e+04 
       1.213765745586e-02       2.308429315658e+04 
       1.226669160906e-02       2.314837933991e+04 
       1.239576248474e-02       2.321012451819e+04 
       1.252486991221e-02       2.326953896865e+04 
       1.265401375075e-02       2.332667446963e+04 
       1.278319388873e-02       2.338154502368e+04 
       1.291241024274e-02       2.343417274073e+04 
       1.304166275682e-02       2.348459002697e+04 
       1.310672406115e-02       2.350914339003e+04 
       1.317095140170e-02       2.353283917312e+04 
       1.330027617417e-02       2.357893929101e+04 
       1.342963709642e-02       2.362290398729e+04 
       1.355903421548e-02       2.366477139759e+04 
       1.368846760270e-02       2.370455021170e+04 
       1.381793735328e-02       2.374227173953e+04 
       1.394744358578e-02       2.377799609018e+04 
       1.407698644180e-02       2.381171670496e+04 
       1.420656608553e-02       2.384345600561e+04 
       1.433618270349e-02       2.387323341355e+04 
       1.438325664242e-02       2.388357367670e+04 
       1.446583650419e-02       2.390110843695e+04 
       1.459552771790e-02       2.392707687590e+04 
       1.472525659638e-02       2.395116681935e+04 
       1.485502341274e-02       2.397340717893e+04 
       1.498482846120e-02       2.399383033535e+04 
       1.511467205696e-02       2.401243696162e+04 
       1.524455453613e-02       2.402927450533e+04 
       1.537447625556e-02       2.404434931527e+04 
       1.550443759280e-02       2.405768702095e+04 
       1.563443894607e-02       2.406930829900e+04 
       1.573400623423e-02       2.407707425431e+04 
       1.576448073419e-02       2.407925239424e+04 
       1.589456339661e-02       2.408752104590e+04 
       1.602468739341e-02       2.409414897138e+04 
       1.615485320534e-02       2.409916910254e+04 
       1.628506133386e-02       2.410258118297e+04 
       1.641531230125e-02       2.410440317639e+04 
       1.654560665067e-02       2.410468248788e+04 
       1.667594494627e-02       2.410343974588e+04 
       1.680632777336e-02       2.410066331253e+04 
       1.693675573852e-02       2.409640718878e+04 
       1.706722946977e-02       2.409066207083e+04 
       1.719774961678e-02       2.408349049676e+04 
       1.732831685104e-02       2.407487409206e+04 
       1.736678046608e-02       2.407206936486e+04 
       1.745893186610e-02       2.406485158448e+04 
       1.758959537779e-02       2.405343898277e+04 
       1.772030812446e-02       2.404066451831e+04 
       1.785107086729e-02       2.402654060487e+04 
       1.798188439052e-02       2.401106279617e+04 
       1.811274950180e-02       2.399431326775e+04 
       1.824366703249e-02       2.397626293803e+04 
       1.837463783796e-02       2.395691754477e+04 
       1.850566279801e-02       2.393634856190e+04 
       1.863674281716e-02       2.391453205317e+04 
       1.876787882511e-02       2.389150505719e+04 
       1.889907177708e-02       2.386730549673e+04 
       1.899955469794e-02       2.384797477591e+04 
       1.903032265427e-02       2.384191460275e+04 
       1.916163246429e-02       2.381536715290e+04 
       1.929300224157e-02       2.378767538347e+04 
       1.942443304792e-02       2.375886817917e+04 
       1.955592597291e-02       2.372896998356e+04 
       1.968748213449e-02       2.369794861461e+04 
       1.981910267943e-02       2.366591184392e+04 
       1.995078878391e-02       2.363279414953e+04 
       2.008254165407e-02       2.359865075413e+04 
       2.021436252661e-02       2.356348409557e+04 
       2.034625266938e-02       2.352731332737e+04 
       2.047821338201e-02       2.349018791511e+04 
       2.061024599657e-02       2.345211395024e+04 
       2.074235187820e-02       2.341305982250e+04 
       2.087453242586e-02       2.337309506470e+04 
       2.092919697195e-02       2.335628939978e+04 
       2.100678907300e-02       2.333218842124e+04 
       2.113912328829e-02       2.329041334893e+04 
       2.127153657641e-02       2.324775859984e+04 
       2.140403047882e-02       2.320422007228e+04 
       2.153660657457e-02       2.315984461600e+04 
       2.166926648112e-02       2.311465043427e+04 
       2.180201185525e-02       2.306860729797e+04 
       2.193484439386e-02       2.302176123301e+04 
       2.206776583499e-02       2.297416487693e+04 
       2.220077795867e-02       2.292578912470e+04 
       2.233388258798e-02       2.287662080513e+04 
       2.246708158996e-02       2.282676549534e+04 
       2.260037687675e-02       2.277616458063e+04 
       2.273377040656e-02       2.272483867870e+04 
       2.286726418486e-02       2.267283132098e+04 
       2.300086026544e-02       2.262012487520e+04 
       2.300727326703e-02       2.261758560364e+04 
       2.313456075163e-02       2.256678779033e+04 
       2.326836779750e-02       2.251274978079e+04 
       2.340228360909e-02       2.245810598394e+04 
       2.353631044571e-02       2.240281976245e+04 
       2.367045062127e-02       2.234693379050e+04 
       2.380470650562e-02       2.229042568629e+04 
       2.393908052601e-02       2.223335395804e+04 
       2.407357516850e-02       2.217570743890e+04 
       2.420819297950e-02       2.211749105954e+04 
       2.434293656729e-02       2.205877318789e+04 
       2.447780860364e-02       2.199954892382e+04 
       2.461281182548e-02       2.193969357894e+04 
       2.474794903655e-02       2.187933197250e+04 
       2.488322310923e-02       2.181855988785e+04 
       2.501863698633e-02       2.175726463082e+04 
       2.515419368294e-02       2.169551225228e+04 
       2.523378358320e-02       2.165904891719e+04 
       2.528989628845e-02       2.163326859892e+04 
       2.542574796847e-02       2.157062594065e+04 
       2.556175196698e-02       2.150756371238e+04 
       2.569791160841e-02       2.144403302151e+04 
       2.583423029990e-02       2.138011462167e+04 
       2.597071153359e-02       2.131580143797e+04 
       2.610735888897e-02       2.125107820393e+04 
       2.624417603533e-02       2.118598614298e+04 
       2.638116673433e-02       2.112054034723e+04 
       2.651833484259e-02       2.105473475174e+04 
       2.665568431443e-02       2.098856815607e+04 
       2.679321920467e-02       2.092209792422e+04 
       2.693094367154e-02       2.085528258543e+04 
       2.706886197971e-02       2.078815700792e+04 
       2.720697850342e-02       2.072061413627e+04 
       2.734529772969e-02       2.065302523699e+04 
       2.748382426170e-02       2.058511127317e+04 
       2.760872792044e-02       2.052356152124e+04 
       2.762256282228e-02       2.051676993723e+04 
       2.776151825748e-02       2.044821552818e+04 
       2.790069554035e-02       2.037932957632e+04 
       2.804009977480e-02       2.031039665644e+04 
       2.817973619964e-02       2.024108648227e+04 
       2.831961019276e-02       2.017155103261e+04 
       2.845972727549e-02       2.010187878616e+04 
       2.860009311706e-02       2.003190066118e+04 
       2.874071353936e-02       1.996181235513e+04 
       2.888159452174e-02       1.989149535624e+04 
       2.902274220613e-02       1.982096837445e+04 
       2.916416290226e-02       1.975027961088e+04 
       2.930586309316e-02       1.967940021270e+04 
       2.944784944086e-02       1.960847066079e+04 
       2.959012879229e-02       1.953726412871e+04 
       2.973270818549e-02       1.946593334311e+04 
       2.987559485602e-02       1.939445003757e+04 
       3.001879624367e-02       1.932291657287e+04 
       3.016231999941e-02       1.925123614277e+04 
       3.030617399271e-02       1.917944333580e+04 
       3.042897432091e-02       1.911813319067e+04 
       3.045036631909e-02       1.910746968735e+04 
       3.059490530808e-02       1.903540483304e+04 
       3.073979953144e-02       1.896329977564e+04 
       3.088505781180e-02       1.889109449209e+04 
       3.103068923170e-02       1.881876247059e+04 
       3.117670314296e-02       1.874642334032e+04 
       3.132310917654e-02       1.867397055781e+04 
       3.146991725283e-02       1.860145185191e+04 
       3.161713759239e-02       1.852891805186e+04 
       3.176478072726e-02       1.845621565802e+04 
       3.191285751268e-02       1.838354619565e+04 
       3.206137913949e-02       1.831084951132e+04 
       3.221035714705e-02       1.823808984999e+04 
       3.235980343681e-02       1.816531832558e+04 
       3.250973028651e-02       1.809249726455e+04 
       3.266015036513e-02       1.801963102302e+04 
       3.281107674853e-02       1.794676598823e+04 
       3.296252293592e-02       1.787388176945e+04 
       3.311450286711e-02       1.780094721989e+04 
       3.326703094072e-02       1.772808775433e+04 
       3.339765474247e-02       1.766589189857e+04 
       3.342012203325e-02       1.765523439349e+04 
       3.357379151922e-02       1.758228176819e+04 
       3.372805529231e-02       1.750938377787e+04 
       3.388292978764e-02       1.743649390572e+04 
       3.403843200532e-02       1.736363393416e+04 
       3.419457953520e-02       1.729077417720e+04 
       3.435139058299e-02       1.721790780610e+04 
       3.450888399792e-02       1.714504172759e+04 
       3.466707930183e-02       1.707228783049e+04 
       3.482599672002e-02       1.699951091069e+04 
       3.498565721384e-02       1.692670083061e+04 
       3.514608251517e-02       1.685399323150e+04 
       3.530729516292e-02       1.678128462272e+04 
       3.546931854177e-02       1.670861630122e+04 
       3.563217692314e-02       1.663605154882e+04 
       3.579589550878e-02       1.656342117979e+04 
       3.596050047695e-02       1.649085897093e+04 
       3.612601903153e-02       1.641836337437e+04 
       3.629247945427e-02       1.634590088451e+04 
       3.645991116032e-02       1.627344005870e+04 
       3.662834475740e-02       1.620104277617e+04 
       3.666320320617e-02       1.618612865726e+04 
       3.679781210884e-02       1.612866915720e+04 
       3.696834640089e-02       1.605634427413e+04 
       3.713998221440e-02       1.598412316835e+04 
       3.731275560158e-02       1.591185754575e+04 
       3.748670416797e-02       1.583968613412e+04 
       3.766186716015e-02       1.576752508878e+04 
       3.783828555976e-02       1.569541595947e+04 
       3.801600218421e-02       1.562332887294e+04 
       3.819506179485e-02       1.555125510572e+04 
       3.837551121304e-02       1.547927552319e+04 
       3.855739944505e-02       1.540731256017e+04 
       3.874077781645e-02       1.533535489663e+04 
       3.892570011692e-02       1.526346839461e+04 
       3.911222275638e-02       1.519156651167e+04 
       3.930040493367e-02       1.511968143900e+04 
       3.949030881884e-02       1.504784714729e+04 
       3.968199975045e-02       1.497601777420e+04 
       3.987554644934e-02       1.490419961479e+04 
       4.007102125059e-02       1.483237245021e+04 
       4.022561971204e-02       1.477608341971e+04 
       4.026850035549e-02       1.476056620761e+04 
       4.046806410561e-02       1.468865106407e+04 
       4.066979728129e-02       1.461696389507e+04 
       4.087378942732e-02       1.454511006996e+04 
       4.108013520858e-02       1.447322364096e+04 
       4.128893479911e-02       1.440137686365e+04 
       4.150029430843e-02       1.432945342581e+04 
       4.171432624934e-02       1.425750539321e+04 
       4.193115005209e-02       1.418553671501e+04 
       4.215089263056e-02       1.411346199877e+04 
       4.237368900662e-02       1.404133072348e+04 
       4.259968300016e-02       1.396915825075e+04 
       4.282902799287e-02       1.389684958960e+04 
       4.306188777549e-02       1.382450893178e+04 
       4.329843748941e-02       1.375203484384e+04 
       4.353886467541e-02       1.367939888264e+04 
       4.378337044420e-02       1.360665866676e+04 
       4.403217078591e-02       1.353373473142e+04 
       4.408490426006e-02       1.351843293132e+04 
       4.428549803834e-02       1.346066559355e+04 
       4.454360253732e-02       1.338743022658e+04 
       4.480675447631e-02       1.331399588919e+04 
       4.507524600746e-02       1.324030232496e+04 
       4.534939362165e-02       1.316641324945e+04 
       4.562954085242e-02       1.309225957332e+04 
       4.591606135687e-02       1.301776126989e+04 
       4.620936243670e-02       1.294298882069e+04 
       4.650988907525e-02       1.286786655260e+04 
       4.681812858152e-02       1.279239818044e+04 
       4.713461595073e-02       1.271645275778e+04 
       4.745994007438e-02       1.264009096089e+04 
       4.779475096134e-02       1.256322570144e+04 
       4.813976816698e-02       1.248584990451e+04 
       4.838949087131e-02       1.243092748182e+04 
       4.849579067252e-02       1.240785881567e+04 
       4.886370851212e-02       1.232923559143e+04 
       4.924451651659e-02       1.224992927515e+04 
       4.963933063134e-02       1.216983171789e+04 
       5.004940737980e-02       1.208888531442e+04 
       5.047616718782e-02       1.200699455651e+04 
       5.092122246810e-02       1.192406153087e+04 
       5.138641159803e-02       1.183994128537e+04 
       5.187384022263e-02       1.175451984545e+04 
       5.238593169163e-02       1.166768095353e+04 
       5.292548891398e-02       1.157915557044e+04 
       5.313937954579e-02       1.154487749293e+04 
       5.349577049776e-02       1.148878245682e+04 
       5.410058474399e-02       1.139623215857e+04 
       5.474440585577e-02       1.130123905748e+04 
       5.543251752635e-02       1.120334854554e+04 
       5.617118966201e-02       1.110203414265e+04 
       5.696789389480e-02       1.099668594021e+04 
       5.783156173498e-02       1.088640693062e+04 
       5.833457028351e-02       1.082383556460e+04 
       5.877288371842e-02       1.077017292973e+04 
       5.980463501544e-02       1.064645515474e+04 
       6.094198626231e-02       1.051339956729e+04 
       6.220270801659e-02       1.036840739770e+04 
       6.360709182004e-02       1.020801789938e+04 
       6.412349710554e-02       1.014892380146e+04 
       6.517728801284e-02       1.002769084760e+04 
       6.693563788341e-02       9.821771748907e+03 
       6.890159128392e-02       9.583554509760e+03 
       7.035772599080e-02       9.400313463455e+03 
       7.108721967320e-02       9.306127637962e+03 
       7.349238223585e-02       8.983996197932e+03 
       7.610187023684e-02       8.615394576253e+03 
       7.718569096037e-02       8.457265534370e+03 
       7.888689797214e-02       8.204404579507e+03 
       8.181102058000e-02       7.761568685450e+03 
       8.475582603533e-02       7.314878985242e+03 
       8.483757298174e-02       7.302584249330e+03 
       8.793516248079e-02       6.845471201648e+03 
       9.107984798520e-02       6.407587707953e+03 
       9.306813121567e-02       6.149378703880e+03 
       9.425478725769e-02       6.003265446253e+03 
       9.744875752272e-02       5.642531219864e+03 
       1.006545396527e-01       5.330621677001e+03 
       1.021226065014e-01       5.204666117013e+03 
       1.038675926124e-01       5.068329373568e+03 
       1.070850994803e-01       4.852650788145e+03 
       1.103053277236e-01       4.677651059158e+03 
       1.122161199347e-01       4.589861254655e+03 
       1.135272172435e-01       4.535328534116e+03 
       1.167501213505e-01       4.416554607484e+03 
       1.199736461995e-01       4.311892164286e+03 
       1.231975521074e-01       4.212427340386e+03 
       1.232002374944e-01       4.212343560353e+03 
       1.264216932138e-01       4.110543464748e+03 
       1.296459807004e-01       4.000535328623e+03 
       1.328703604134e-01       3.879029464683e+03 
       1.352233932017e-01       3.782453376872e+03 
       1.360947992624e-01       3.745055864829e+03 
       1.393192769592e-01       3.599920855773e+03 
       1.425437810016e-01       3.446718618532e+03 
       1.457683036272e-01       3.289720420552e+03 
       1.484340210776e-01       3.160473924365e+03 
       1.489928399638e-01       3.133716522702e+03 
       1.522173869061e-01       2.983374177544e+03 
       1.554419424319e-01       2.842725277948e+03 
       1.586665051877e-01       2.714817335769e+03 
       1.618910742346e-01       2.601522573195e+03 
       1.651156488948e-01       2.503491916575e+03 
       1.683402286565e-01       2.420249362346e+03 
       1.715648131161e-01       2.350344992139e+03 
       1.747894019424e-01       2.291592420921e+03 
       1.780139948540e-01       2.241331904057e+03 
       1.812385916054e-01       2.196680813881e+03 
       1.844631919780e-01       2.155109702217e+03 
       1.876877957742e-01       2.114043998207e+03 
       1.909124028132e-01       2.070958653460e+03 
       1.941370129287e-01       2.024408199739e+03 
       1.973616259665e-01       1.973711375808e+03 
       2.005862417833e-01       1.918906791069e+03 
       2.038108602453e-01       1.860670165332e+03 
       2.070354812276e-01       1.800143883172e+03 
       2.102601046130e-01       1.738749830882e+03 
       2.134847302916e-01       1.677988152678e+03 
       2.167093581601e-01       1.619276865658e+03 
       2.199339881216e-01       1.563836516715e+03 
       2.231586200846e-01       1.512551658045e+03 
       2.263832539629e-01       1.465984679240e+03 
       2.296078896752e-01       1.424325481948e+03 
       2.328325271449e-01       1.387435003372e+03 
       2.360571662993e-01       1.354887734081e+03 
       2.392818070700e-01       1.326025528161e+03 
       2.425064493921e-01       1.300048595220e+03 
       2.457310932040e-01       1.276075863990e+03 
       2.489557384475e-01       1.253228139980e+03 
       2.521803850673e-01       1.230709890028e+03 
       2.554050330110e-01       1.207857438087e+03 
       2.586296822287e-01       1.184192105767e+03 
       2.618543326732e-01       1.159456251228e+03 
       2.650789842992e-01       1.133593639311e+03 
       2.683036370641e-01       1.106752614086e+03 
       2.715282909270e-01       1.079236739181e+03 
       2.747529458489e-01       1.051455680399e+03 
       2.779776017929e-01       1.023884736500e+03 
       2.812022587235e-01       9.969769479769e+02 
       2.844269166071e-01       9.711453617007e+02 
       2.876515754114e-01       9.467197262631e+02 
       2.908762351055e-01       9.239086350366e+02 
       2.941008956602e-01       9.028125027145e+02 
       2.973255570471e-01       8.834077437380e+02 
       3.005502192395e-01       8.655746581974e+02 
       3.037748822114e-01       8.491125948203e+02 
       3.069995459383e-01       8.337677803270e+02 
       3.102242103964e-01       8.192571017305e+02 
       3.134488755631e-01       8.052971941305e+02 
       3.166735414166e-01       7.916301295368e+02 
       3.198982079360e-01       7.780404176494e+02 
       3.231228751013e-01       7.643681638081e+02 
       3.263475428933e-01       7.505137828315e+02 
       3.295722112935e-01       7.364470964116e+02 
       3.327968802841e-01       7.221932199564e+02 
       3.360215498480e-01       7.078262582370e+02 
       3.392462199688e-01       6.934561309154e+02 
       3.424708906307e-01       6.792146560055e+02 
       3.456955618186e-01       6.652379295649e+02 
       3.489202335176e-01       6.516528754562e+02 
       3.521449057138e-01       6.385666927964e+02 
       3.553695783935e-01       6.260538418782e+02 
       3.585942515437e-01       6.141611745677e+02 
       3.618189251516e-01       6.028935147139e+02 
       3.650435992052e-01       5.922255433043e+02 
       3.682682736926e-01       5.821053092810e+02 
       3.714929486026e-01       5.724576328409e+02 
       3.747176239241e-01       5.631981722792e+02 
       3.779422996466e-01       5.542348334467e+02 
       3.811669757598e-01       5.454842356871e+02 
       3.843916522540e-01       5.368730520665e+02 
       3.876163291194e-01       5.283453546456e+02 
       3.908410063470e-01       5.198620211747e+02 
       3.940656839278e-01       5.114055319191e+02 
       3.972903618531e-01       5.029770748581e+02 
       4.005150401146e-01       4.945896382242e+02 
       4.037397187042e-01       4.862702989089e+02 
       4.069643976141e-01       4.780519763187e+02 
       4.101890768366e-01       4.699703730251e+02 
       4.134137563646e-01       4.620586957915e+02 
       4.166384361907e-01       4.543467865399e+02 
       4.198631163082e-01       4.468574565573e+02 
       4.230877967103e-01       4.396046320166e+02 
       4.263124773906e-01       4.325953417205e+02 
       4.295371583428e-01       4.258251304210e+02 
       4.327618395607e-01       4.192859039677e+02 
       4.359865210385e-01       4.129615775521e+02 
       4.392112027704e-01       4.068319589286e+02 
       4.424358847509e-01       4.008732122072e+02 
       4.456605669744e-01       3.950620418644e+02 
       4.488852494358e-01       3.893726635627e+02 
       4.521099321300e-01       3.837864827356e+02 
       4.553346150520e-01       3.782840606927e+02 
       4.585592981969e-01       3.728522943751e+02 
       4.617839815601e-01       3.674823873386e+02 
       4.650086651370e-01       3.621712234081e+02 
       4.682333489233e-01       3.569193757506e+02 
       4.714580329145e-01       3.517328616449e+02 
       4.746827171065e-01       3.466195755733e+02 
       4.779074014952e-01       3.415892959541e+02 
       4.811320860767e-01       3.366529823443e+02 
       4.843567708470e-01       3.318197776934e+02 
       4.875814558025e-01       3.270979569006e+02 
       4.908061409394e-01       3.224924087225e+02 
       4.940308262543e-01       3.180061475805e+02 
       4.972555117435e-01       3.136366768622e+02 
       5.004801974038e-01       3.093802348360e+02 
       5.037048832319e-01       3.052297045959e+02 
       5.069295692244e-01       3.011765992067e+02 
       5.101542553784e-01       2.972110748171e+02 
       5.133789416908e-01       2.933233156005e+02 
       5.166036281585e-01       2.895045854324e+02 
       5.198283147787e-01       2.857468658267e+02 
       5.230530015486e-01       2.820445482824e+02 
       5.262776884653e-01       2.783937385708e+02 
       5.295023755263e-01       2.747927963331e+02 
       5.327270627288e-01       2.712412494481e+02 
       5.359517500703e-01       2.677405794570e+02 
       5.391764375484e-01       2.642928126565e+02 
       5.424011251605e-01       2.609005517767e+02 
       5.456258129043e-01       2.575659514918e+02 
       5.488505007774e-01       2.542913030973e+02 
       5.520751887776e-01       2.510780621123e+02 
       5.552998769027e-01       2.479273332626e+02 
       5.585245651505e-01       2.448383604838e+02 
       5.617492535189e-01       2.418102511273e+02 
       5.649739420057e-01       2.388418416210e+02 
       5.681986306091e-01       2.359311699887e+02 
       5.714233193269e-01       2.330755727210e+02 
       5.746480081573e-01       2.302723700856e+02 
       5.778726970984e-01       2.275190340616e+02 
       5.810973861483e-01       2.248128354019e+02 
       5.843220753053e-01       2.221511521763e+02 
       5.875467645675e-01       2.195316122451e+02 
       5.907714539332e-01       2.169523898370e+02 
       5.939961434008e-01       2.144118619408e+02 
       5.972208329686e-01       2.119086294066e+02 
       6.004455226349e-01       2.094421136426e+02 
       6.036702123982e-01       2.070117293261e+02 
