# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.370124496021e-10       4.143758647765e-15       3.529733986364e-13       0.000000000000e+00       8.205592937201e-09       4.444270083767e-10      -1.839252506022e-12 
    3       1.297853186275e-10       5.311437038002e-15       3.957756881298e-13       0.000000000000e+00       5.044706118044e-09       3.154427416353e-10      -1.393962341599e-12 
    4       1.229273838008e-10       4.597281185128e-15       3.698779403846e-13       0.000000000000e+00       3.510480307302e-09       2.387310064934e-10      -9.133692744773e-13 
    5       1.177965541867e-10       3.069384866812e-15       3.148679229602e-13       0.000000000000e+00       2.620328859601e-09       1.884290376475e-10      -5.087124738862e-13 
    6       1.142889646731e-10       1.716585576335e-15       2.534523834262e-13       0.000000000000e+00       2.046288202078e-09       1.532088941610e-10      -2.104696017861e-13 
    7       1.120108343888e-10       9.261472768269e-16       1.988846840986e-13       0.000000000000e+00       1.649897778820e-09       1.273612794222e-10      -2.008660009910e-14 
    8       1.106963308665e-10       5.954188704515e-16       1.569559715655e-13       0.000000000000e+00       1.362136970507e-09       1.077728840197e-10       7.723745386989e-14 
    9       1.101074718382e-10       4.766729693259e-16       1.289256375206e-13       0.000000000000e+00       1.145541708068e-09       9.260820432002e-11       1.046903562384e-13 
   10       1.100056224980e-10       4.060519689757e-16       1.134575759408e-13       0.000000000000e+00       9.780686349469e-10       8.062316713509e-11       8.802667120270e-14 
   11       1.103476229622e-10       3.415455668655e-16       1.078890923741e-13       0.000000000000e+00       8.251427367987e-10       7.127202735691e-11       5.131478500812e-14 
   12       1.109738010583e-10       2.980113479696e-16       1.091462330941e-13       0.000000000000e+00       7.206707611928e-10       6.300603678743e-11       1.201648503107e-14 
   13       1.118358394159e-10       2.861975655815e-16       1.145357069917e-13       0.000000000000e+00       6.349401994074e-10       5.630823547855e-11      -1.789678336142e-14 
   14       1.129027064211e-10       2.983245568805e-16       1.220437781918e-13       0.000000000000e+00       5.636407466700e-10       5.050259500055e-11      -3.419528663193e-14 
