# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   40       1.654947089828e-10       7.709328061357e-15       2.357550085862e-13       0.000000000000e+00       8.307214849815e-11       8.913407773537e-12      -6.645484842984e-15 
   41       1.679765708168e-10       8.374348180190e-15       2.263584981677e-13       0.000000000000e+00       7.894873115202e-11       8.520950409488e-12      -6.175024129794e-15 
   42       1.704884702573e-10       9.075025622640e-15       2.155758742670e-13       0.000000000000e+00       7.509305171865e-11       8.148491048472e-12      -6.177193227803e-15 
   43       1.730300749295e-10       9.812009267108e-15       2.033529604275e-13       0.000000000000e+00       7.149479814300e-11       7.797121028409e-12      -6.501270790104e-15 
   44       1.755969045007e-10       1.058590778302e-14       1.896313968281e-13       0.000000000000e+00       6.812769120721e-11       7.466866148076e-12      -6.958193904289e-15 
   45       1.781829642250e-10       1.139728739692e-14       1.743543480213e-13       0.000000000000e+00       6.495885254978e-11       7.156967005799e-12      -7.362503714699e-15 
   46       1.807904869302e-10       1.224666887277e-14       1.574865650728e-13       0.000000000000e+00       6.198324271487e-11       6.867043135104e-12      -7.678710605465e-15 
   47       1.834224520493e-10       1.313452639611e-14       1.389996685981e-13       0.000000000000e+00       5.919735733629e-11       6.596115799676e-12      -7.914662523191e-15 
   48       1.860796181343e-10       1.406128595925e-14       1.188665460800e-13       0.000000000000e+00       5.658884145370e-11       6.342191952262e-12      -8.081214152841e-15 
   49       1.887603136077e-10       1.502732344159e-14       9.706131902238e-14       0.000000000000e+00       5.413583157642e-11       6.102191127084e-12      -8.192413281684e-15 
   50       1.914620255119e-10       1.603293299236e-14       7.355754003084e-14       0.000000000000e+00       5.181353157348e-11       5.872839041756e-12      -8.265688706769e-15 
   51       1.941871596135e-10       1.707822651474e-14       4.832228331953e-14       0.000000000000e+00       4.961757104044e-11       5.653803965234e-12      -8.322041723391e-15 
   52       1.969384821157e-10       1.816320357955e-14       2.132039336361e-14       0.000000000000e+00       4.754585001412e-11       5.445285310551e-12      -8.386228755510e-15 
   53       1.997173366334e-10       1.928777549975e-14      -7.483998610494e-15       0.000000000000e+00       4.559154931080e-11       5.247094372102e-12      -8.486946368653e-15 
