# Matter power spectrum P(k) at redshift z=0
# for k=1.04917e-05 to 1.70191 h/Mpc,
# number of wavenumbers equal to 680
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       3.299167219140e-03       1.082525153510e+04 
       3.417603605976e-03       1.112964177183e+04 
       3.536714722846e-03       1.143055157025e+04 
       3.547573103755e-03       1.145772570832e+04 
       3.656445125464e-03       1.172782511118e+04 
       3.776744768622e-03       1.202133337182e+04 
       3.888971352234e-03       1.229052669972e+04 
       3.897568446659e-03       1.231096569893e+04 
       4.018875288410e-03       1.259663171564e+04 
       4.140628303446e-03       1.287825940311e+04 
       4.262793975782e-03       1.315578718639e+04 
       4.274899807036e-03       1.318301547719e+04 
       4.385341900998e-03       1.342917106509e+04 
       4.508244462700e-03       1.369837276383e+04 
       4.631476544402e-03       1.396336739611e+04 
       4.690515066053e-03       1.408859431614e+04 
       4.755015273119e-03       1.422413977268e+04 
       4.878839791245e-03       1.448067870089e+04 
       5.002931053606e-03       1.473298662505e+04 
       5.127271646846e-03       1.498105883997e+04 
       5.150660531394e-03       1.502719299582e+04 
       5.251845628611e-03       1.522490936143e+04 
       5.376638384280e-03       1.546454851642e+04 
       5.501636499208e-03       1.569999110241e+04 
       5.626827644710e-03       1.593126422121e+04 
       5.655336203058e-03       1.598330174517e+04 
       5.752200476206e-03       1.615838531662e+04 
       5.877744542126e-03       1.638137910605e+04 
       6.003450202356e-03       1.660028061649e+04 
       6.129308555131e-03       1.681511527624e+04 
       6.204542081045e-03       1.694148846528e+04 
       6.255311371429e-03       1.702591491037e+04 
       6.381451036026e-03       1.723271545630e+04 
       6.507720494457e-03       1.743555010994e+04 
       6.634113205252e-03       1.763445304828e+04 
       6.760623096849e-03       1.782946959206e+04 
       6.813121567463e-03       1.790921243008e+04 
       6.887244528697e-03       1.802062849806e+04 
       7.013972256079e-03       1.820797020706e+04 
       7.140801398279e-03       1.839153678351e+04 
       7.267727409721e-03       1.857135535409e+04 
       7.394746053787e-03       1.874747537051e+04 
       7.481074662313e-03       1.886501821419e+04 
       7.521853379035e-03       1.891994097622e+04 
       7.649045697557e-03       1.908877593844e+04 
       7.776319565281e-03       1.925403363900e+04 
       7.903671764014e-03       1.941574520215e+04 
       8.031099285052e-03       1.957395368277e+04 
       8.158599314206e-03       1.972868693003e+04 
       8.223244767701e-03       1.980580006938e+04 
       8.286169218109e-03       1.988000152250e+04 
       8.413806531677e-03       2.002793369259e+04 
       8.541508946628e-03       2.017251290929e+04 
       8.669274300932e-03       2.031378412609e+04 
       8.797100569144e-03       2.045177809137e+04 
       8.924985853506e-03       2.058654283408e+04 
       9.024788481520e-03       2.068944201301e+04 
       9.052928375768e-03       2.071810533899e+04 
       9.180926469655e-03       2.084651379102e+04 
       9.308978573926e-03       2.097180050467e+04 
       9.437083225975e-03       2.109399832613e+04 
       9.565239055926e-03       2.121314745906e+04 
       9.693444781171e-03       2.132928599720e+04 
       9.821699201332e-03       2.144244495564e+04 
       9.900549205878e-03       2.151052603031e+04 
       9.950001193595e-03       2.155265631099e+04 
       1.007834970839e-02       2.165995982120e+04 
       1.020674376540e-02       2.176439041261e+04 
       1.033518244984e-02       2.186598499829e+04 
       1.046366490904e-02       2.196477111883e+04 
       1.059219034925e-02       2.206078430428e+04 
       1.072075803267e-02       2.215406130122e+04 
       1.084936727472e-02       2.224462796462e+04 
       1.088021374499e-02       2.226594916996e+04 
       1.097801744150e-02       2.233252362008e+04 
       1.110670794737e-02       2.241778184935e+04 
       1.123543825279e-02       2.250042824343e+04 
       1.136420786227e-02       2.258049048711e+04 
       1.149301632244e-02       2.265800965871e+04 
       1.162186322029e-02       2.273300623037e+04 
       1.175074818153e-02       2.280552063988e+04 
       1.187967086904e-02       2.287558014984e+04 
       1.193409529464e-02       2.290442318107e+04 
       1.200863098147e-02       2.294321549778e+04 
       1.213762825186e-02       2.300844607816e+04 
       1.226666244649e-02       2.307131344795e+04 
       1.239573336366e-02       2.313184195689e+04 
       1.252484083265e-02       2.319006127219e+04 
       1.265398471275e-02       2.324599557516e+04 
       1.278316489231e-02       2.329967844249e+04 
       1.291238128793e-02       2.335114032727e+04 
       1.304163384363e-02       2.340040103143e+04 
       1.310672406115e-02       2.342438646746e+04 
       1.317092253014e-02       2.344749567429e+04 
       1.330024734424e-02       2.349244228873e+04 
       1.342960830811e-02       2.353527942536e+04 
       1.355900546877e-02       2.357601455419e+04 
       1.368843889759e-02       2.361469097985e+04 
       1.381790868973e-02       2.365132070069e+04 
       1.394741496377e-02       2.368595479885e+04 
       1.407695786129e-02       2.371858578835e+04 
       1.420653754649e-02       2.374926343425e+04 
       1.433615420586e-02       2.377799479155e+04 
       1.438325664242e-02       2.378795623732e+04 
       1.446580804792e-02       2.380482714703e+04 
       1.459549930293e-02       2.382975584580e+04 
       1.472522822266e-02       2.385282959088e+04 
       1.485499508020e-02       2.387406339684e+04 
       1.498480016975e-02       2.389349074982e+04 
       1.511464380655e-02       2.391111567442e+04 
       1.524452632666e-02       2.392697851737e+04 
       1.537444808694e-02       2.394109493523e+04 
       1.550440946494e-02       2.395348803262e+04 
       1.563441085887e-02       2.396418578674e+04 
       1.573400623423e-02       2.397124722819e+04 
       1.576445268754e-02       2.397320542513e+04 
       1.589453539041e-02       2.398056882541e+04 
       1.602465942755e-02       2.398630745827e+04 
       1.615482527969e-02       2.399044606380e+04 
       1.628503344830e-02       2.399298339321e+04 
       1.641528445566e-02       2.399395608598e+04 
       1.654557884490e-02       2.399339694937e+04 
       1.667591718019e-02       2.399131674870e+04 
       1.680630004682e-02       2.398772086648e+04 
       1.693672805137e-02       2.398265890663e+04 
       1.706720182186e-02       2.397612320999e+04 
       1.719772200794e-02       2.396816887785e+04 
       1.732828928112e-02       2.395879054762e+04 
       1.736678046608e-02       2.395576045244e+04 
       1.745890433492e-02       2.394801600565e+04 
       1.758956788516e-02       2.393586446142e+04 
       1.772028067021e-02       2.392236204799e+04 
       1.785104345123e-02       2.390752001145e+04 
       1.798185701246e-02       2.389134404726e+04 
       1.811272216155e-02       2.387391350628e+04 
       1.824363972982e-02       2.385518398517e+04 
       1.837461057268e-02       2.383517397752e+04 
       1.850563556988e-02       2.381395346003e+04 
       1.863671562597e-02       2.379151569803e+04 
       1.876785167063e-02       2.376786932346e+04 
       1.889904465908e-02       2.374303387468e+04 
       1.899955469794e-02       2.372323941243e+04 
       1.903029557250e-02       2.371704475607e+04 
       1.916160541850e-02       2.368990783055e+04 
       1.929297523151e-02       2.366164331700e+04 
       1.942440607331e-02       2.363227310239e+04 
       1.955589903351e-02       2.360182380710e+04 
       1.968745523000e-02       2.357027524225e+04 
       1.981907580957e-02       2.353770141209e+04 
       1.995076194839e-02       2.350406868271e+04 
       2.008251485260e-02       2.346942471792e+04 
       2.021433575888e-02       2.343378937303e+04 
       2.034622593508e-02       2.339712153097e+04 
       2.047818668081e-02       2.335953114021e+04 
       2.061021932814e-02       2.332097555143e+04 
       2.074232524222e-02       2.328151537108e+04 
       2.087450582197e-02       2.324112245415e+04 
       2.092919697195e-02       2.322412279024e+04 
       2.100676250084e-02       2.319978847030e+04 
       2.113909674750e-02       2.315760677352e+04 
       2.127151006662e-02       2.311455534419e+04 
       2.140400399965e-02       2.307061605677e+04 
       2.153658012563e-02       2.302589616011e+04 
       2.166924006202e-02       2.298032868138e+04 
       2.180198546556e-02       2.293393611396e+04 
       2.193481803318e-02       2.288675007942e+04 
       2.206773950288e-02       2.283882497523e+04 
       2.220075165469e-02       2.279013171390e+04 
       2.233385631167e-02       2.274065624421e+04 
       2.246705534087e-02       2.269050509181e+04 
       2.260035065440e-02       2.263961833146e+04 
       2.273374421048e-02       2.258802929374e+04 
       2.286723801453e-02       2.253574623845e+04 
       2.300083412037e-02       2.248278616497e+04 
       2.300727326703e-02       2.248022336051e+04 
       2.313453463130e-02       2.242915372585e+04 
       2.326834170136e-02       2.237494747289e+04 
       2.340225753661e-02       2.232006463194e+04 
       2.353628439632e-02       2.226456364687e+04 
       2.367042459440e-02       2.220847464015e+04 
       2.380468050068e-02       2.215177210842e+04 
       2.393905454240e-02       2.209451529608e+04 
       2.407354920561e-02       2.203669288562e+04 
       2.420816703669e-02       2.197833412211e+04 
       2.434291064392e-02       2.191943754835e+04 
       2.447778269905e-02       2.186006669440e+04 
       2.461278593898e-02       2.180007376660e+04 
       2.474792316746e-02       2.173958269007e+04 
       2.488319725683e-02       2.167869131464e+04 
       2.501861114989e-02       2.161728480925e+04 
       2.515416786172e-02       2.155543137828e+04 
       2.523378358320e-02       2.151889972229e+04 
       2.528987048167e-02       2.149309569277e+04 
       2.542572217535e-02       2.143036046855e+04 
       2.556172618671e-02       2.136722465538e+04 
       2.569788584017e-02       2.130364090628e+04 
       2.583420454285e-02       2.123965114313e+04 
       2.597068578686e-02       2.117525028908e+04 
       2.610733315166e-02       2.111051975996e+04 
       2.624415030654e-02       2.104538557500e+04 
       2.638114101312e-02       2.097992125349e+04 
       2.651830912801e-02       2.091409017761e+04 
       2.665565860549e-02       2.084791408232e+04 
       2.679319350035e-02       2.078146501481e+04 
       2.693091797082e-02       2.071462630256e+04 
       2.706883628153e-02       2.064751029086e+04 
       2.720695280669e-02       2.058009612680e+04 
       2.734527203329e-02       2.051241937340e+04 
       2.748379856450e-02       2.044449272742e+04 
       2.760872792044e-02       2.038300871809e+04 
       2.762253712309e-02       2.037615168272e+04 
       2.776149255509e-02       2.030772419820e+04 
       2.790066983353e-02       2.023895768969e+04 
       2.804007406227e-02       2.017001618411e+04 
       2.817971048010e-02       2.010077031510e+04 
       2.831958446488e-02       2.003131059360e+04 
       2.845970153788e-02       1.996171299783e+04 
       2.860006736831e-02       1.989181928766e+04 
       2.874068777802e-02       1.982184290154e+04 
       2.888156874632e-02       1.975161153581e+04 
       2.902271641509e-02       1.968118311683e+04 
       2.916413709403e-02       1.961059646142e+04 
       2.930583726612e-02       1.953983055671e+04 
       2.944782359334e-02       1.946902147595e+04 
       2.959010292258e-02       1.939794100453e+04 
       2.973268229184e-02       1.932674214608e+04 
       2.987556893662e-02       1.925544242324e+04 
       3.001877029665e-02       1.918402109165e+04 
       3.016229402287e-02       1.911244408449e+04 
       3.030614798467e-02       1.904081926553e+04 
       3.042897432091e-02       1.897964169327e+04 
       3.045034027753e-02       1.896901477467e+04 
       3.059487923091e-02       1.889711334876e+04 
       3.073977341651e-02       1.882518142827e+04 
       3.088503165691e-02       1.875317329235e+04 
       3.103066303456e-02       1.868097852023e+04 
       3.117667690123e-02       1.860883850071e+04 
       3.132308288781e-02       1.853652977175e+04 
       3.146989091460e-02       1.846427147238e+04 
       3.161711120210e-02       1.839189542309e+04 
       3.176475428226e-02       1.831939691514e+04 
       3.191283101024e-02       1.824696532618e+04 
       3.206135257681e-02       1.817445246618e+04 
       3.221033052122e-02       1.810189151956e+04 
       3.235977674484e-02       1.802935381093e+04 
       3.250970352531e-02       1.795674033062e+04 
       3.266012353151e-02       1.788411781076e+04 
       3.281104983919e-02       1.781144569721e+04 
       3.296249594745e-02       1.773880637018e+04 
       3.311447579601e-02       1.766616372561e+04 
       3.326700378335e-02       1.759346274531e+04 
       3.339765474247e-02       1.753146574271e+04 
       3.342009478587e-02       1.752085267401e+04 
       3.357376417793e-02       1.744815040488e+04 
       3.372802785310e-02       1.737554815606e+04 
       3.388290224636e-02       1.730289902713e+04 
       3.403840435767e-02       1.723024113128e+04 
       3.419455177672e-02       1.715765646046e+04 
       3.435136270909e-02       1.708508466106e+04 
       3.450885600381e-02       1.701249661445e+04 
       3.466705118256e-02       1.693993502190e+04 
       3.482596847047e-02       1.686747664307e+04 
       3.498562882869e-02       1.679495896516e+04 
       3.514605398890e-02       1.672251205019e+04 
       3.530726648982e-02       1.665010394578e+04 
       3.546928971588e-02       1.657773469537e+04 
       3.563214793829e-02       1.650538018219e+04 
       3.579586635856e-02       1.643308651683e+04 
       3.596047115469e-02       1.636083060277e+04 
       3.612598953031e-02       1.628862185688e+04 
       3.629244976687e-02       1.621645862062e+04 
       3.645988127923e-02       1.614429335358e+04 
       3.662831467481e-02       1.607218707589e+04 
       3.666320320617e-02       1.605727922797e+04 
       3.679778181661e-02       1.600012515498e+04 
       3.696831589053e-02       1.592816166817e+04 
       3.713995147707e-02       1.585619839721e+04 
       3.731272462806e-02       1.578425694179e+04 
       3.748667294861e-02       1.571234790687e+04 
       3.766183568489e-02       1.564055797617e+04 
       3.783825381808e-02       1.556874906655e+04 
       3.801597016513e-02       1.549701177902e+04 
       3.819502948685e-02       1.542527649738e+04 
       3.837547860409e-02       1.535356377370e+04 
       3.855736652253e-02       1.528195041880e+04 
       3.874074456714e-02       1.521031306156e+04 
       3.892566652694e-02       1.513875570291e+04 
       3.911218881118e-02       1.506716489531e+04 
       3.930037061796e-02       1.499563394906e+04 
       3.949027411655e-02       1.492413771938e+04 
       3.968196464467e-02       1.485258507648e+04 
       3.987551092227e-02       1.478115509634e+04 
       4.007098528349e-02       1.470967242473e+04 
       4.022561971204e-02       1.465364428737e+04 
       4.026846392858e-02       1.463819402937e+04 
       4.046802719801e-02       1.456676027681e+04 
       4.066975987098e-02       1.449530685656e+04 
       4.087375149099e-02       1.442380453612e+04 
       4.108009672155e-02       1.435229509952e+04 
       4.128889573527e-02       1.428079014119e+04 
       4.150025464007e-02       1.420921683809e+04 
       4.171428594706e-02       1.413761327834e+04 
       4.193110908464e-02       1.406600239365e+04 
       4.215085096468e-02       1.399426865511e+04 
       4.237364660691e-02       1.392254783000e+04 
       4.259963982885e-02       1.385070695953e+04 
       4.282898400964e-02       1.377875656959e+04 
       4.306184293723e-02       1.370678784585e+04 
       4.329839174995e-02       1.363466457727e+04 
       4.353881798524e-02       1.356242429914e+04 
       4.378332275019e-02       1.349005948071e+04 
       4.403212203090e-02       1.341749158122e+04 
       4.408490426006e-02       1.340226720631e+04 
       4.428544816076e-02       1.334484426471e+04 
       4.454355147071e-02       1.327198242825e+04 
       4.480670214888e-02       1.319890202652e+04 
       4.507519234143e-02       1.312559078220e+04 
       4.534933853263e-02       1.305209997300e+04 
       4.562948424867e-02       1.297829133605e+04 
       4.591600313843e-02       1.290421443018e+04 
       4.620930249443e-02       1.282982911590e+04 
       4.650982728971e-02       1.275505963622e+04 
       4.681806482165e-02       1.267998496451e+04 
       4.713455007237e-02       1.260448657725e+04 
       4.745987191856e-02       1.252852090024e+04 
       4.779468035221e-02       1.245207498039e+04 
       4.813969490949e-02       1.237506517891e+04 
       4.838949087131e-02       1.232048196570e+04 
       4.849571454959e-02       1.229753729608e+04 
       4.886362928141e-02       1.221931945800e+04 
       4.924443390659e-02       1.214043334457e+04 
       4.963924433672e-02       1.206076787726e+04 
       5.004931705593e-02       1.198026956433e+04 
       5.047607244410e-02       1.189878802036e+04 
       5.092112285990e-02       1.181628364177e+04 
       5.138630661702e-02       1.173262919866e+04 
       5.187372928488e-02       1.164766524895e+04 
       5.238581412311e-02       1.156127503700e+04 
       5.292536393269e-02       1.147323905512e+04 
       5.313937954579e-02       1.143910276914e+04 
       5.349563719177e-02       1.138331845804e+04 
       5.410044204421e-02       1.129127603947e+04 
       5.474425250234e-02       1.119677744893e+04 
       5.543235202711e-02       1.109940104647e+04 
       5.617101024162e-02       1.099862569757e+04 
       5.696769843302e-02       1.089385319736e+04 
       5.783134769377e-02       1.078418419966e+04 
       5.833457028351e-02       1.072191916724e+04 
       5.877264805949e-02       1.066857223110e+04 
       5.980437411478e-02       1.054554990120e+04 
       6.094169583790e-02       1.041325554334e+04 
       6.220238310273e-02       1.026911009811e+04 
       6.360672684956e-02       1.010970319436e+04 
       6.412349710554e-02       1.005094338313e+04 
       6.517687710358e-02       9.930543684923e+03 
       6.693517544866e-02       9.726019293623e+03 
       6.890107304352e-02       9.489501100398e+03 
       7.035772599080e-02       9.307562793056e+03 
       7.108664395206e-02       9.214171287359e+03 
       7.349175109118e-02       8.894600944404e+03 
       7.610118970514e-02       8.529071489300e+03 
       7.718569096037e-02       8.372184061940e+03 
       7.888617701961e-02       8.121624713019e+03 
       8.181026917426e-02       7.682735038094e+03 
       8.475582603533e-02       7.240001233493e+03 
       8.483680027329e-02       7.227935093486e+03 
       8.793437579550e-02       6.775072775699e+03 
       9.107905264872e-02       6.341313882615e+03 
       9.306813121567e-02       6.085458757718e+03 
       9.425398689582e-02       5.940845553292e+03 
       9.744795449998e-02       5.583558381515e+03 
       1.006537354692e-01       5.274643091771e+03 
       1.021226065014e-01       5.149831516116e+03 
       1.038667882037e-01       5.014866024672e+03 
       1.070842954236e-01       4.801246788438e+03 
       1.103045243727e-01       4.627903117509e+03 
       1.122161199347e-01       4.540915115517e+03 
       1.135264148147e-01       4.486924404732e+03 
       1.167493199753e-01       4.369259055119e+03 
       1.199728459581e-01       4.265572203901e+03 
       1.231967530486e-01       4.167041579333e+03 
       1.232002374944e-01       4.166937721654e+03 
       1.264208953673e-01       4.066140921388e+03 
       1.296451840843e-01       3.957217115646e+03 
       1.328695650387e-01       3.836927467573e+03 
       1.352233932017e-01       3.741301997977e+03 
       1.360940051359e-01       3.704322731854e+03 
       1.393184840850e-01       3.560689195764e+03 
       1.425429893822e-01       3.409083474858e+03 
       1.457675132643e-01       3.253737452994e+03 
       1.484340210776e-01       3.125816437799e+03 
       1.489920508584e-01       3.099380830320e+03 
       1.522165990588e-01       2.950630259353e+03 
       1.554411558432e-01       2.811473600366e+03 
       1.586657198578e-01       2.684925914302e+03 
       1.618902901638e-01       2.572836123764e+03 
       1.651148660832e-01       2.475847483672e+03 
       1.683394471042e-01       2.393484858130e+03 
       1.715640328233e-01       2.324318645157e+03 
       1.747886229091e-01       2.266185467029e+03 
       1.780132170802e-01       2.216450818436e+03 
       1.812378150913e-01       2.172266339255e+03 
       1.844624167235e-01       2.131133768576e+03 
       1.876870217794e-01       2.090500901100e+03 
       1.909116300782e-01       2.047877258919e+03 
       1.941362414535e-01       2.001824510918e+03 
       1.973608557511e-01       1.951674812036e+03 
       2.005854728278e-01       1.897462544485e+03 
       2.038100925497e-01       1.839865590229e+03 
       2.070347147920e-01       1.780003638660e+03 
       2.102593394373e-01       1.719276884941e+03 
       2.134839663759e-01       1.659180417064e+03 
       2.167085955045e-01       1.601124668400e+03 
       2.199332267261e-01       1.546286476433e+03 
       2.231578599491e-01       1.495569482374e+03 
       2.263824950875e-01       1.449515009187e+03 
       2.296071320599e-01       1.408313315595e+03 
       2.328317707897e-01       1.371828491068e+03 
       2.360564112043e-01       1.339637769776e+03 
       2.392810532352e-01       1.311090772225e+03 
       2.425056968174e-01       1.285398295814e+03 
       2.457303418895e-01       1.261686046293e+03 
       2.489549883932e-01       1.239092250449e+03 
       2.521796362733e-01       1.216820804984e+03 
       2.554042854772e-01       1.194220078384e+03 
       2.586289359552e-01       1.170820862914e+03 
       2.618535876599e-01       1.146352986300e+03 
       2.650782405463e-01       1.120779846595e+03 
       2.683028945714e-01       1.094238329379e+03 
       2.715275496946e-01       1.067028210518e+03 
       2.747522058768e-01       1.039563476818e+03 
       2.779768630811e-01       1.012294589978e+03 
       2.812015212721e-01       9.856887412409e+02 
       2.844261804160e-01       9.601463560683e+02 
       2.876508404806e-01       9.359945916616e+02 
       2.908755014351e-01       9.134396186798e+02 
       2.941001632501e-01       8.925779710580e+02 
       2.973248258974e-01       8.733891145178e+02 
       3.005494893501e-01       8.557553753923e+02 
       3.037741535824e-01       8.394780159658e+02 
       3.069988185697e-01       8.243040788129e+02 
       3.102234842882e-01       8.099550715439e+02 
       3.134481507153e-01       7.961517351561e+02 
       3.166728178292e-01       7.826372916119e+02 
       3.198974856090e-01       7.691998142068e+02 
       3.231221540347e-01       7.556800021961e+02 
       3.263468230871e-01       7.419823583970e+02 
       3.295714927477e-01       7.280742090932e+02 
       3.327961629987e-01       7.139801887327e+02 
       3.360208338231e-01       6.997747674504e+02 
       3.392455052043e-01       6.855670962845e+02 
       3.424701771267e-01       6.714863239738e+02 
       3.456948495749e-01       6.576679316116e+02 
       3.489195225344e-01       6.442354504073e+02 
       3.521441959910e-01       6.312958618629e+02 
       3.553688699312e-01       6.189249481987e+02 
       3.585935443418e-01       6.071657949905e+02 
       3.618182192102e-01       5.960251673554e+02 
       3.650428945243e-01       5.854784461588e+02 
       3.682675702721e-01       5.754724006586e+02 
       3.714922464426e-01       5.659337489515e+02 
       3.747169230245e-01       5.567777399094e+02 
       3.779416000075e-01       5.479156696100e+02 
       3.811662773812e-01       5.392657194092e+02 
       3.843909551358e-01       5.307512412011e+02 
       3.876156332617e-01       5.223191818123e+02 
       3.908403117498e-01       5.139320668659e+02 
       3.940649905910e-01       5.055717926397e+02 
       3.972896697768e-01       4.972380281087e+02 
       4.005143492988e-01       4.889458047477e+02 
       4.037390291489e-01       4.807207579181e+02 
       4.069637093193e-01       4.725960568236e+02 
       4.101883898023e-01       4.646051866549e+02 
       4.134130705907e-01       4.567836330918e+02 
       4.166377516774e-01       4.491590472601e+02 
       4.198624330554e-01       4.417542780366e+02 
       4.230871147180e-01       4.345842168216e+02 
       4.263117966588e-01       4.276531419811e+02 
       4.295364788714e-01       4.209605639429e+02 
       4.327611613499e-01       4.144958081703e+02 
       4.359858440882e-01       4.082434716532e+02 
       4.392105270806e-01       4.021831844556e+02 
       4.424352103215e-01       3.962918215814e+02 
       4.456598938056e-01       3.905464364678e+02 
       4.488845775275e-01       3.849222595948e+02 
       4.521092614822e-01       3.793994600496e+02 
       4.553339456646e-01       3.739596202073e+02 
       4.585586300701e-01       3.685894152794e+02 
       4.617833146938e-01       3.632789503672e+02 
       4.650079995313e-01       3.580281764848e+02 
       4.682326845780e-01       3.528364330269e+02 
       4.714573698297e-01       3.477090441645e+02 
       4.746820552822e-01       3.426540622510e+02 
       4.779067409315e-01       3.376811944833e+02 
       4.811314267735e-01       3.328009440816e+02 
       4.843561128043e-01       3.280221966331e+02 
       4.875807990203e-01       3.233558608091e+02 
       4.908054854178e-01       3.188027820005e+02 
       4.940301719931e-01       3.143673767787e+02 
       4.972548587429e-01       3.100476637025e+02 
       5.004795456637e-01       3.058396367057e+02 
       5.037042327523e-01       3.017364628711e+02 
       5.069289200054e-01       2.977295036364e+02 
       5.101536074199e-01       2.938089942241e+02 
       5.133782949928e-01       2.899657063456e+02 
       5.166029827210e-01       2.861903044722e+02 
       5.198276706018e-01       2.824755308255e+02 
       5.230523586322e-01       2.788154588937e+02 
       5.262770468094e-01       2.752061268836e+02 
       5.295017351309e-01       2.716463409328e+02 
       5.327264235940e-01       2.681352353076e+02 
       5.359511121960e-01       2.646743793592e+02 
       5.391758009346e-01       2.612661362761e+02 
       5.424004898072e-01       2.579121921495e+02 
       5.456251788116e-01       2.546158990976e+02 
       5.488498679452e-01       2.513790912928e+02 
       5.520745572060e-01       2.482025597278e+02 
       5.552992465916e-01       2.450873390834e+02 
       5.585239361000e-01       2.420335106118e+02 
       5.617486257288e-01       2.390399931998e+02 
       5.649733154762e-01       2.361056052371e+02 
       5.681980053401e-01       2.332279920846e+02 
       5.714226953185e-01       2.304049748307e+02 
       5.746473854094e-01       2.276338759710e+02 
       5.778720756111e-01       2.249121110673e+02 
       5.810967659215e-01       2.222366588646e+02 
       5.843214563390e-01       2.196053524429e+02 
       5.875461468617e-01       2.170158372577e+02 
       5.907708374880e-01       2.144660187997e+02 
       5.939955282161e-01       2.119544653620e+02 
       5.972202190444e-01       2.094798597732e+02 
       6.004449099713e-01       2.070414423833e+02 
       6.036696009951e-01       2.046388724981e+02 
