# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   40       1.654255546185e-10       7.697513140622e-15       2.362257721033e-13       0.000000000000e+00       8.274874266015e-11       9.165932814262e-12      -6.426779184843e-15 
   41       1.679062036477e-10       8.361681944774e-15       2.268774466665e-13       0.000000000000e+00       7.864791974179e-11       8.763719605859e-12      -5.966480550342e-15 
   42       1.704128188426e-10       9.061512245374e-15       2.161382799718e-13       0.000000000000e+00       7.481300074240e-11       8.381306654521e-12      -5.963934741443e-15 
   43       1.729471538106e-10       9.797651108824e-15       2.039529435793e-13       0.000000000000e+00       7.123377699035e-11       8.020003330662e-12      -6.276645286588e-15 
   44       1.755072846790e-10       1.057070434722e-14       1.902618490017e-13       0.000000000000e+00       6.788417083964e-11       7.680075092005e-12      -6.725622945278e-15 
   45       1.780895704988e-10       1.138123090836e-14       1.750075311989e-13       0.000000000000e+00       6.473154304631e-11       7.360975114778e-12      -7.134628905786e-15 
   46       1.806960697637e-10       1.222972870652e-14       1.581569816654e-13       0.000000000000e+00       6.177090954229e-11       7.062343586328e-12      -7.467209569372e-15 
   47       1.833287373783e-10       1.311664119132e-14       1.396853374455e-13       0.000000000000e+00       5.899880553850e-11       6.783147040381e-12      -7.726793310942e-15 
   48       1.859870859677e-10       1.404235848189e-14       1.195696972895e-13       0.000000000000e+00       5.640296576717e-11       6.521305116370e-12      -7.918879682637e-15 
   49       1.886679642848e-10       1.500721517989e-14       9.778912661940e-14       0.000000000000e+00       5.396167014259e-11       6.273615189033e-12      -8.051173999236e-15 
   50       1.913675465826e-10       1.601147202175e-14       7.432178290734e-14       0.000000000000e+00       5.165028151104e-11       6.036684380895e-12      -8.135474117087e-15 
   51       1.940884514251e-10       1.705526003790e-14       4.913536041616e-14       0.000000000000e+00       4.946446904765e-11       5.810198703053e-12      -8.193622302040e-15 
   52       1.968341721605e-10       1.813861745585e-14       2.219406037443e-14       0.000000000000e+00       4.740215752263e-11       5.594411003338e-12      -8.253401567893e-15 
   53       1.996069200826e-10       1.926150165860e-14      -6.538883573808e-15       0.000000000000e+00       4.545657776854e-11       5.389183839601e-12      -8.347136577096e-15 
   54       2.024075068836e-10       2.042378623719e-14      -3.710133591382e-14       0.000000000000e+00       4.361595079230e-11       5.193961515552e-12      -8.511910682315e-15 
   55       2.052359743258e-10       2.162531893035e-14      -6.952572117889e-14       0.000000000000e+00       4.186707890146e-11       5.008020165561e-12      -8.778106126629e-15 
   56       2.080939357252e-10       2.286611905136e-14      -1.038172086528e-13       0.000000000000e+00       4.020788744492e-11       4.831354824279e-12      -9.131193661695e-15 
   57       2.109826102486e-10       2.414622394347e-14      -1.399703369386e-13       0.000000000000e+00       3.863744540715e-11       4.663963742746e-12      -9.540830815776e-15 
   58       2.139020401472e-10       2.546563182701e-14      -1.779750813128e-13       0.000000000000e+00       3.715217126274e-11       4.505572888466e-12      -9.971474357068e-15 
   59       2.168510023210e-10       2.682430122410e-14      -2.178167244532e-13       0.000000000000e+00       3.574566930970e-11       4.355618814328e-12      -1.038214239339e-14 
   60       2.198269198841e-10       2.822215038341e-14      -2.594757271678e-13       0.000000000000e+00       3.440856600277e-11       4.213231527535e-12      -1.072617647187e-14 
   61       2.228270861797e-10       2.965897404304e-14      -3.029312815677e-13       0.000000000000e+00       3.313111150367e-11       4.077476668873e-12      -1.096199570348e-14 
   62       2.258528579463e-10       3.113417318821e-14      -3.481731950203e-13       0.000000000000e+00       3.191203696796e-11       3.948184328507e-12      -1.108871809127e-14 
   63       2.289062507067e-10       3.264696333791e-14      -3.951924564214e-13       0.000000000000e+00       3.075140398969e-11       3.825276714037e-12      -1.111814902104e-14 
   64       2.319886635050e-10       3.419644871931e-14      -4.439777769495e-13       0.000000000000e+00       2.964794039489e-11       3.708516529375e-12      -1.106460345493e-14 
   65       2.351008321151e-10       3.578161906974e-14      -4.945155776347e-13       0.000000000000e+00       2.859896431313e-11       3.597498071385e-12      -1.094501679973e-14 
   66       2.382427822482e-10       3.740134643856e-14      -5.467899769281e-13       0.000000000000e+00       2.760030824909e-11       3.491638326536e-12      -1.077905577524e-14 
   67       2.414137827609e-10       3.905438198916e-14      -6.007827782717e-13       0.000000000000e+00       2.664624315409e-11       3.390168067542e-12      -1.058922928256e-14 
   68       2.446129794468e-10       4.073947925086e-14      -6.564740535765e-13       0.000000000000e+00       2.573100778673e-11       3.292333042845e-12      -1.039650385283e-14 
   69       2.478415501311e-10       4.245580002389e-14      -7.138440587342e-13       0.000000000000e+00       2.485392636644e-11       3.198064785362e-12      -1.020587051084e-14 
   70       2.511009042021e-10       4.420258535421e-14      -7.728716856915e-13       0.000000000000e+00       2.401519625464e-11       3.107430357396e-12      -1.001803910955e-14 
