# Matter power spectrum P(k) at redshift z=0
# for k=1.04927e-05 to 1.70203 h/Mpc,
# number of wavenumbers equal to 680
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       6.026421255752e-04       2.357431993825e+03 
       6.359968256335e-04       2.481129853882e+03 
       6.605313937955e-04       2.571778112767e+03 
       6.799014199103e-04       2.643142544345e+03 
       7.258423630696e-04       2.811691231337e+03 
       7.269334933670e-04       2.815682366660e+03 
       7.772769061937e-04       2.999215466435e+03 
       7.970906931869e-04       3.071123365048e+03 
       8.310969816535e-04       3.194110655000e+03 
       8.742763841472e-04       3.349496684159e+03 
       8.885336410150e-04       3.400612586393e+03 
       9.496949308691e-04       3.618820563795e+03 
       9.603681163723e-04       3.656722264812e+03 
       1.014651573945e-03       3.848672455951e+03 
       1.053881549651e-03       3.986544598558e+03 
       1.083433147672e-03       4.089933433346e+03 
       1.156026357139e-03       4.342198437497e+03 
       1.157785364406e-03       4.348281329855e+03 
       1.232375634796e-03       4.604900946993e+03 
       1.270595220425e-03       4.735401889312e+03 
       1.312386012027e-03       4.877330849920e+03 
       1.395279798130e-03       5.156466688507e+03 
       1.395927929149e-03       5.158636516848e+03 
       1.482843440332e-03       5.447912372188e+03 
       1.528870417100e-03       5.599712564912e+03 
       1.572953166442e-03       5.744203393529e+03 
       1.666063358730e-03       6.046519057480e+03 
       1.677304438177e-03       6.082754288628e+03 
       1.761972537644e-03       6.353867597967e+03 
       1.840581861363e-03       6.602737094027e+03 
       1.860477325258e-03       6.665293469573e+03 
       1.961377256638e-03       6.979876956947e+03 
       2.033546088764e-03       7.202170657199e+03 
       2.064478503774e-03       7.296761714366e+03 
       2.169596558088e-03       7.615156877833e+03 
       2.226510316164e-03       7.785592012534e+03 
       2.276557989484e-03       7.934340726961e+03 
       2.385201435706e-03       8.253661976435e+03 
       2.449161347781e-03       8.439379435218e+03 
       2.495377984001e-03       8.572539384098e+03 
       2.606951097275e-03       8.890455068719e+03 
       2.686655781505e-03       9.114524187553e+03 
       2.719796217144e-03       9.206952356603e+03 
       2.833800152701e-03       9.521632128892e+03 
       2.938993617337e-03       9.807540626048e+03 
       2.948860340339e-03       9.834140038552e+03 
       3.064884038830e-03       1.014417329039e+04 
       3.181787506052e-03       1.045146222959e+04 
       3.235861659492e-03       1.059189063433e+04 
       3.299495189441e-03       1.075577401098e+04 
       3.417938951196e-03       1.105690816382e+04 
       3.537057341006e-03       1.135468713040e+04 
       3.547573103755e-03       1.138073331608e+04 
       3.656794923058e-03       1.164896023633e+04 
       3.777101659938e-03       1.193959379954e+04 
       3.888971352234e-03       1.220537099298e+04 
       3.897932353116e-03       1.222647485469e+04 
       4.019246137947e-03       1.250950583474e+04 
       4.141006029948e-03       1.278860373184e+04 
       4.263178518553e-03       1.306369726683e+04 
       4.274899807036e-03       1.308983202286e+04 
       4.385733204274e-03       1.333473202151e+04 
       4.508642475209e-03       1.360165463288e+04 
       4.631881218959e-03       1.386443296397e+04 
       4.690515066053e-03       1.398776288511e+04 
       4.755426566257e-03       1.412303441367e+04 
       4.879257662887e-03       1.437744341221e+04 
       5.003355466762e-03       1.462764822157e+04 
       5.127702567341e-03       1.487364136809e+04 
       5.150660531394e-03       1.491854762121e+04 
       5.252283024840e-03       1.511542941873e+04 
       5.377082226984e-03       1.535301809226e+04 
       5.502086761273e-03       1.558642385279e+04 
       5.627284300984e-03       1.581567174026e+04 
       5.655336203058e-03       1.586642302285e+04 
       5.752663503337e-03       1.604078194949e+04 
       5.878213918411e-03       1.626179035299e+04 
       6.003925907606e-03       1.647872520361e+04 
       6.129790570549e-03       1.669162516113e+04 
       6.204542081045e-03       1.681606534678e+04 
       6.255799679499e-03       1.690053614468e+04 
       6.381945620412e-03       1.710549321232e+04 
       6.508221339911e-03       1.730653725495e+04 
       6.634620297531e-03       1.750372044022e+04 
       6.761136422641e-03       1.769707659119e+04 
       6.813121567463e-03       1.777537870080e+04 
       6.887764075548e-03       1.788665487069e+04 
       7.014498012333e-03       1.807250313201e+04 
       7.141333353019e-03       1.825466715059e+04 
       7.268265552717e-03       1.843316200760e+04 
       7.395290375449e-03       1.860805548393e+04 
       7.481074662313e-03       1.872407221692e+04 
       7.522403870366e-03       1.877937116516e+04 
       7.649602350114e-03       1.894715249402e+04 
       7.776882371140e-03       1.911144411550e+04 
       7.904240715733e-03       1.927226996401e+04 
       8.031674375642e-03       1.942966197401e+04 
       8.159180537100e-03       1.958366408175e+04 
       8.223244767701e-03       1.965973905577e+04 
       8.286756567137e-03       1.973429948724e+04 
       8.414400001042e-03       1.988160533560e+04 
       8.542108530882e-03       2.002561361372e+04 
       8.669879994956e-03       2.016634979775e+04 
       8.797712368130e-03       2.030385374741e+04 
       8.925603752938e-03       2.043815899675e+04 
       9.024788481520e-03       2.054008861706e+04 
       9.053552371404e-03       2.056928757059e+04 
       9.181556557515e-03       2.069728264813e+04 
       9.309614750275e-03       2.082217212328e+04 
       9.437725487314e-03       2.094398955326e+04 
       9.565887398975e-03       2.106277369850e+04 
       9.694099202862e-03       2.117855621268e+04 
       9.822359698795e-03       2.129137954889e+04 
       9.900549205878e-03       2.135869329701e+04 
       9.950667764150e-03       2.140126892535e+04 
       1.007902234954e-02       2.150826300766e+04 
       1.020742247482e-02       2.161240928409e+04 
       1.033586722536e-02       2.171373786427e+04 
       1.046435574867e-02       2.181228133165e+04 
       1.059288725113e-02       2.190808356408e+04 
       1.072146099510e-02       2.200117498369e+04 
       1.085007629613e-02       2.209159345839e+04 
       1.088021374499e-02       2.211239054549e+04 
       1.097873252045e-02       2.217937146962e+04 
       1.110742908255e-02       2.226454902603e+04 
       1.123616544302e-02       2.234715651307e+04 
       1.136494110649e-02       2.242721773598e+04 
       1.149375561970e-02       2.250477448729e+04 
       1.162260856975e-02       2.257985471381e+04 
       1.175149958246e-02       2.265247952317e+04 
       1.188042832082e-02       2.272269119360e+04 
       1.193409529464e-02       2.275120786534e+04 
       1.200939448356e-02       2.279051291509e+04 
       1.213839780385e-02       2.285596124007e+04 
       1.226743804805e-02       2.291907576969e+04 
       1.239651501455e-02       2.297987772320e+04 
       1.252562853273e-02       2.303839061612e+04 
       1.265477846196e-02       2.309464831797e+04 
       1.278396469069e-02       2.314865938275e+04 
       1.291318713560e-02       2.320048033781e+04 
       1.304244574078e-02       2.325010731703e+04 
       1.310672406115e-02       2.327397110909e+04 
       1.317174047707e-02       2.329757105727e+04 
       1.330107134130e-02       2.334290057727e+04 
       1.343043835576e-02       2.338611694038e+04 
       1.355984156753e-02       2.342725338147e+04 
       1.368928104806e-02       2.346632026057e+04 
       1.381875689259e-02       2.350336120161e+04 
       1.394826921978e-02       2.353839363064e+04 
       1.407781817128e-02       2.357144359989e+04 
       1.420740391135e-02       2.360254446493e+04 
       1.433702662659e-02       2.363170278168e+04 
       1.438325664242e-02       2.364164155016e+04 
       1.446668652557e-02       2.365896938982e+04 
       1.459638383862e-02       2.368434699031e+04 
       1.472611881760e-02       2.370788174977e+04 
       1.485589173565e-02       2.372958296497e+04 
       1.498570288708e-02       2.374949426535e+04 
       1.511555258715e-02       2.376761796581e+04 
       1.524544117204e-02       2.378399996057e+04 
       1.537536899866e-02       2.379863531694e+04 
       1.550533644465e-02       2.381157679689e+04 
       1.563534390827e-02       2.382283081287e+04 
       1.573400623423e-02       2.383026647635e+04 
       1.576539180842e-02       2.383242555866e+04 
       1.589548058463e-02       2.384038027618e+04 
       1.602561069703e-02       2.384672729794e+04 
       1.615578262646e-02       2.385147939898e+04 
       1.628599687444e-02       2.385464321432e+04 
       1.641625396331e-02       2.385626053681e+04 
       1.654655443631e-02       2.385633998470e+04 
       1.667689885768e-02       2.385492031601e+04 
       1.680728781277e-02       2.385198529081e+04 
       1.693772190826e-02       2.384758852776e+04 
       1.706820177223e-02       2.384172473943e+04 
       1.719872805443e-02       2.383444211074e+04 
       1.732930142644e-02       2.382574201467e+04 
       1.736678046608e-02       2.382297195354e+04 
       1.745992258185e-02       2.381563200633e+04 
       1.759059223660e-02       2.380416013680e+04 
       1.772131112911e-02       2.379132961147e+04 
       1.785208002064e-02       2.377716105630e+04 
       1.798289969551e-02       2.376165908964e+04 
       1.811377096146e-02       2.374489997770e+04 
       1.824469464991e-02       2.372683186854e+04 
       1.837567161635e-02       2.370751821763e+04 
       1.850670274063e-02       2.368695527113e+04 
       1.863778892739e-02       2.366519278998e+04 
       1.876893110640e-02       2.364221381391e+04 
       1.890013023299e-02       2.361806636148e+04 
       1.899955469794e-02       2.359900218597e+04 
       1.903138728843e-02       2.359275530338e+04 
       1.916270328042e-02       2.356630461901e+04 
       1.929407924352e-02       2.353873167097e+04 
       1.942551623959e-02       2.351004894918e+04 
       1.955701535834e-02       2.348027330034e+04 
       1.968857771780e-02       2.344945773453e+04 
       1.982020446485e-02       2.341755277834e+04 
       1.995189677577e-02       2.338465298834e+04 
       2.008365585681e-02       2.335071875029e+04 
       2.021548294478e-02       2.331577948479e+04 
       2.034737930764e-02       2.327984268059e+04 
       2.047934624513e-02       2.324296020266e+04 
       2.061138508943e-02       2.320515086987e+04 
       2.074349720582e-02       2.316637090398e+04 
       2.087568399335e-02       2.312670635347e+04 
       2.092919697195e-02       2.311036145889e+04 
       2.100794688561e-02       2.308609692102e+04 
       2.114028735140e-02       2.304461813142e+04 
       2.127270689551e-02       2.300226088540e+04 
       2.140520705955e-02       2.295905451058e+04 
       2.153778942269e-02       2.291501866847e+04 
       2.167045560255e-02       2.287013073349e+04 
       2.180320725600e-02       2.282444937292e+04 
       2.193604608013e-02       2.277795672680e+04 
       2.206897381310e-02       2.273071203264e+04 
       2.220199223510e-02       2.268267836743e+04 
       2.233510316934e-02       2.263392439997e+04 
       2.246830848305e-02       2.258442256431e+04 
       2.260161008850e-02       2.253418875528e+04 
       2.273500994408e-02       2.248326569515e+04 
       2.286851005541e-02       2.243164575102e+04 
       2.300211247646e-02       2.237937953319e+04 
       2.300727326703e-02       2.237736240055e+04 
       2.313581931074e-02       2.232640654821e+04 
       2.326963271248e-02       2.227284368669e+04 
       2.340355488791e-02       2.221862761688e+04 
       2.353758809652e-02       2.216380451563e+04 
       2.367173465242e-02       2.210837698468e+04 
       2.380599692565e-02       2.205234324725e+04 
       2.394037734366e-02       2.199582982250e+04 
       2.407487839272e-02       2.193860813865e+04 
       2.420950261943e-02       2.188091692433e+04 
       2.434425263231e-02       2.182266360261e+04 
       2.447913110334e-02       2.176391530851e+04 
       2.461414076965e-02       2.170467939644e+04 
       2.474928443525e-02       2.164486913540e+04 
       2.488456497273e-02       2.158465665628e+04 
       2.501998532514e-02       2.152392286594e+04 
       2.515554850783e-02       2.146277264247e+04 
       2.523378358320e-02       2.142729267275e+04 
       2.529125761044e-02       2.140110627559e+04 
       2.542711579884e-02       2.133910159189e+04 
       2.556312631727e-02       2.127661557381e+04 
       2.569929249044e-02       2.121371601822e+04 
       2.583561772578e-02       2.115041659378e+04 
       2.597210551571e-02       2.108670297863e+04 
       2.610875944000e-02       2.102265996378e+04 
       2.624558316826e-02       2.095821173376e+04 
       2.638258046245e-02       2.089343636259e+04 
       2.651975517953e-02       2.082828513753e+04 
       2.665711127412e-02       2.076277840769e+04 
       2.679465280139e-02       2.069697234226e+04 
       2.693238391991e-02       2.063087795316e+04 
       2.707030889472e-02       2.056444276549e+04 
       2.720843210040e-02       2.049774023778e+04 
       2.734675802437e-02       2.043070752463e+04 
       2.748529127017e-02       2.036336244668e+04 
       2.760872792044e-02       2.030326325302e+04 
       2.762403656104e-02       2.029576120360e+04 
       2.776299874342e-02       2.022799533925e+04 
       2.790218279080e-02       2.015995193012e+04 
       2.804159380749e-02       2.009161050258e+04 
       2.818123703277e-02       2.002305015455e+04 
       2.832111784496e-02       1.995426126278e+04 
       2.846124176586e-02       1.988523918848e+04 
       2.860161446520e-02       1.981603440385e+04 
       2.874224176533e-02       1.974665760154e+04 
       2.888312964614e-02       1.967708689556e+04 
       2.902428425006e-02       1.960725787087e+04 
       2.916571188736e-02       1.953728936049e+04 
       2.930741904164e-02       1.946718755346e+04 
       2.944941237547e-02       1.939688963998e+04 
       2.959169873641e-02       1.932642488561e+04 
       2.973428516307e-02       1.925585094946e+04 
       2.987717889166e-02       1.918512314892e+04 
       3.002038736259e-02       1.911425870025e+04 
       3.016391822750e-02       1.904329450406e+04 
       3.030777935656e-02       1.897219003550e+04 
       3.042897432091e-02       1.891231469472e+04 
       3.045197884598e-02       1.890094850058e+04 
       3.059652502601e-02       1.882963820965e+04 
       3.074142646918e-02       1.875824294379e+04 
       3.088669199889e-02       1.868675245600e+04 
       3.103233069848e-02       1.861510852574e+04 
       3.117835192059e-02       1.854350444541e+04 
       3.132476529703e-02       1.847178994722e+04 
       3.147158074909e-02       1.839995672458e+04 
       3.161880849824e-02       1.832815666711e+04 
       3.176645907744e-02       1.825622478495e+04 
       3.191454334293e-02       1.818432027070e+04 
       3.206307248655e-02       1.811232548150e+04 
       3.221205804872e-02       1.804034572490e+04 
       3.236151193194e-02       1.796827372299e+04 
       3.251144641509e-02       1.789621653263e+04 
       3.266187416830e-02       1.782413939832e+04 
       3.281280826863e-02       1.775198181247e+04 
       3.296426221654e-02       1.767988442171e+04 
       3.311624995313e-02       1.760779543555e+04 
       3.326878587836e-02       1.753565504568e+04 
       3.339765474247e-02       1.747489315912e+04 
       3.342188487011e-02       1.746354541134e+04 
       3.357556230435e-02       1.739135494846e+04 
       3.372983407624e-02       1.731925701408e+04 
       3.388471662248e-02       1.724719773764e+04 
       3.404022694478e-02       1.717502361575e+04 
       3.419638263466e-02       1.710293859715e+04 
       3.435320189959e-02       1.703083908870e+04 
       3.451070359060e-02       1.695879684039e+04 
       3.466890723143e-02       1.688671414658e+04 
       3.482783304935e-02       1.681477267782e+04 
       3.498750200776e-02       1.674274619305e+04 
       3.514793584067e-02       1.667077394774e+04 
       3.530915708922e-02       1.659884757238e+04 
       3.547118914041e-02       1.652693271147e+04 
       3.563405626810e-02       1.645508129820e+04 
       3.579778367655e-02       1.638326432825e+04 
       3.596239754668e-02       1.631145442770e+04 
       3.612792508514e-02       1.623970303700e+04 
       3.629439457656e-02       1.616796804019e+04 
       3.646183543912e-02       1.609629120022e+04 
       3.663027828372e-02       1.602460493569e+04 
       3.666320320617e-02       1.601070046558e+04 
       3.679975497701e-02       1.595304436150e+04 
       3.697029870871e-02       1.588150577958e+04 
       3.714194406334e-02       1.580994145834e+04 
       3.731472709694e-02       1.573847990363e+04 
       3.748868541907e-02       1.566703281400e+04 
       3.766385828055e-02       1.559566891601e+04 
       3.784028666748e-02       1.552428379320e+04 
       3.801801340196e-02       1.545298892418e+04 
       3.819708325026e-02       1.538171702673e+04 
       3.837754303897e-02       1.531043217684e+04 
       3.855944177984e-02       1.523922277426e+04 
       3.874283080426e-02       1.516805519924e+04 
       3.892776390801e-02       1.509693081324e+04 
       3.911429750751e-02       1.502576615577e+04 
       3.930249080848e-02       1.495469479353e+04 
       3.949240598823e-02       1.488360567981e+04 
       3.968410839304e-02       1.481253624796e+04 
       3.987766675193e-02       1.474144453962e+04 
       4.007315340870e-02       1.467045729579e+04 
       4.022561971204e-02       1.461550510967e+04 
       4.027064457389e-02       1.459939180448e+04 
       4.047022059893e-02       1.452833945264e+04 
       4.067196627468e-02       1.445730825194e+04 
       4.087597115716e-02       1.438624728579e+04 
       4.108232992323e-02       1.431517737606e+04 
       4.129114275976e-02       1.424402219059e+04 
       4.150251579003e-02       1.417287485606e+04 
       4.171656154156e-02       1.410169327064e+04 
       4.193339946048e-02       1.403045771256e+04 
       4.215315647766e-02       1.395918746464e+04 
       4.237596763335e-02       1.388786091274e+04 
       4.260197676723e-02       1.381641087515e+04 
       4.283133728240e-02       1.374492804028e+04 
       4.306421299274e-02       1.367329831456e+04 
       4.330077906475e-02       1.360161426785e+04 
       4.354122306648e-02       1.352977263067e+04 
       4.378574613832e-02       1.345779698149e+04 
       4.403456430273e-02       1.338570190068e+04 
       4.408490426006e-02       1.337121956371e+04 
       4.428790993286e-02       1.331341488127e+04 
       4.454603340320e-02       1.324097234491e+04 
       4.480920494966e-02       1.316829699129e+04 
       4.507771677102e-02       1.309540705410e+04 
       4.535188540957e-02       1.302230284881e+04 
       4.563205445565e-02       1.294896450170e+04 
       4.591859762927e-02       1.287524432745e+04 
       4.621192230199e-02       1.280128206968e+04 
       4.651247353499e-02       1.272696766808e+04 
       4.682073872416e-02       1.265229614799e+04 
       4.713725296212e-02       1.257720156721e+04 
       4.746260524986e-02       1.250163840686e+04 
       4.779744571972e-02       1.242563442718e+04 
       4.814249406686e-02       1.234909308143e+04 
       4.838949087131e-02       1.229537574656e+04 
       4.849854943127e-02       1.227197009091e+04 
       4.886650202824e-02       1.219417145830e+04 
       4.924734689597e-02       1.211569793236e+04 
       4.964220021841e-02       1.203644898621e+04 
       5.005231879453e-02       1.195636154238e+04 
       5.047912336995e-02       1.187533824954e+04 
       5.092422673023e-02       1.179328211512e+04 
       5.138946768973e-02       1.171003781151e+04 
       5.187695240813e-02       1.162553752298e+04 
       5.238910484450e-02       1.153959144445e+04 
       5.292872863291e-02       1.145201004336e+04 
       5.313937954579e-02       1.141861543221e+04 
       5.349908324881e-02       1.136260502848e+04 
       5.410397803567e-02       1.127105089778e+04 
       5.474788845499e-02       1.117707954406e+04 
       5.543609972427e-02       1.108024082141e+04 
       5.617488359990e-02       1.098000515025e+04 
       5.697171395898e-02       1.087575604758e+04 
       5.783552502574e-02       1.076670566543e+04 
       5.833457028351e-02       1.070528955288e+04 
       5.877701058548e-02       1.065169960895e+04 
       5.980894962550e-02       1.052933482254e+04 
       6.094651710969e-02       1.039767295031e+04 
       6.220748818868e-02       1.025421407429e+04 
       6.361215866980e-02       1.009550902390e+04 
       6.412349710554e-02       1.003764858080e+04 
       6.518268168277e-02       9.917113401160e+03 
       6.694139797911e-02       9.713388926875e+03 
       6.890775121026e-02       9.477706747422e+03 
       7.035772599080e-02       9.297232638553e+03 
       7.109379918469e-02       9.203238482775e+03 
       7.349938069156e-02       8.884566109528e+03 
       7.610926452789e-02       8.519959926837e+03 
       7.718569096037e-02       8.364643331780e+03 
       7.889464760309e-02       8.113433416318e+03 
       8.181907783210e-02       7.675435828797e+03 
       8.475582603533e-02       7.234897616307e+03 
       8.484589283260e-02       7.221498843478e+03 
       8.794370835817e-02       6.769443598846e+03 
       9.108859308346e-02       6.336436581847e+03 
       9.306813121567e-02       6.082227755970e+03 
       9.426371323946e-02       5.936641169660e+03 
       9.745785239543e-02       5.579953267320e+03 
       1.006637957945e-01       5.271554131379e+03 
       1.021226065014e-01       5.147783271167e+03 
       1.038770052649e-01       5.012226235587e+03 
       1.070946657052e-01       4.798990951809e+03 
       1.103150457187e-01       4.625971601493e+03 
       1.122161199347e-01       4.539598449520e+03 
       1.135370859077e-01       4.485259163038e+03 
       1.167601400122e-01       4.367820374164e+03 
       1.199838144499e-01       4.264319864067e+03 
       1.232002374944e-01       4.166183175330e+03 
       1.232078696973e-01       4.165950431020e+03 
       1.264321599914e-01       4.065183097444e+03 
       1.296565965731e-01       3.956374376094e+03 
       1.328811253243e-01       3.836186538634e+03 
       1.352233932017e-01       3.741124577148e+03 
       1.361057131767e-01       3.703680158410e+03 
       1.393303398552e-01       3.560135593518e+03 
       1.425549928658e-01       3.408615054670e+03 
       1.457796644511e-01       3.253352819625e+03 
       1.484340210776e-01       3.126083940715e+03 
       1.490043497419e-01       3.099080088621e+03 
       1.522290456347e-01       2.950410656950e+03 
       1.554537501085e-01       2.811330833103e+03 
       1.586784618104e-01       2.684857168322e+03 
       1.619031798022e-01       2.572837684960e+03 
       1.651279034062e-01       2.475911103228e+03 
       1.683526321108e-01       2.393606884807e+03 
       1.715773655127e-01       2.324491219268e+03 
       1.748021032806e-01       2.266401185443e+03 
       1.780268451333e-01       2.216702268028e+03 
       1.812515908252e-01       2.172547777535e+03 
       1.844763401379e-01       2.131435198578e+03 
       1.877010928737e-01       2.090821655739e+03 
       1.909258488520e-01       2.048205838149e+03 
       1.941506079064e-01       2.002163286975e+03 
       1.973753698827e-01       1.952015715966e+03 
       2.006001346377e-01       1.897805549761e+03 
       2.038249020377e-01       1.840208578424e+03 
       2.070496719576e-01       1.780352742148e+03 
       2.102744442803e-01       1.719632786324e+03 
       2.134992188960e-01       1.659541671398e+03 
       2.167239957014e-01       1.601487858695e+03 
       2.199487745995e-01       1.546658930435e+03 
       2.231735554989e-01       1.495950198667e+03 
       2.263983383133e-01       1.449902820212e+03 
       2.296231229617e-01       1.408710642220e+03 
       2.328479093671e-01       1.372233210085e+03 
       2.360726974572e-01       1.340046815727e+03 
       2.392974871633e-01       1.311508064162e+03 
       2.425222784207e-01       1.285817502159e+03 
       2.457470711677e-01       1.262109024300e+03 
       2.489718653462e-01       1.239513075660e+03 
       2.521966609008e-01       1.217240940007e+03 
       2.554214577792e-01       1.194637449757e+03 
       2.586462559315e-01       1.171235293674e+03 
       2.618710553104e-01       1.146766076942e+03 
       2.650958558708e-01       1.121185137820e+03 
       2.683206575699e-01       1.094638299060e+03 
       2.715454603669e-01       1.067421865933e+03 
       2.747702642229e-01       1.039952244283e+03 
       2.779950691008e-01       1.012679483516e+03 
       2.812198749652e-01       9.860712748834e+02 
       2.844446817825e-01       9.605275602715e+02 
       2.876694895204e-01       9.363715130341e+02 
       2.908942981481e-01       9.138166842318e+02 
       2.941191076363e-01       8.929509219689e+02 
       2.973439179566e-01       8.737639341475e+02 
       3.005687290823e-01       8.561286323501e+02 
       3.037935409875e-01       8.398482131567e+02 
       3.070183536475e-01       8.246724637088e+02 
       3.102431670388e-01       8.103200259508e+02 
       3.134679811385e-01       7.965146227743e+02 
       3.166927959250e-01       7.829970839841e+02 
       3.199176113773e-01       7.695557047320e+02 
       3.231424274755e-01       7.560325926872e+02 
       3.263672442003e-01       7.423305365657e+02 
       3.295920615333e-01       7.284173524111e+02 
       3.328168794565e-01       7.143196759711e+02 
       3.360416979531e-01       7.001082706810e+02 
       3.392665170065e-01       6.858979042330e+02 
       3.424913366010e-01       6.718127694633e+02 
       3.457161567213e-01       6.579905029201e+02 
       3.489409773529e-01       6.445539743787e+02 
       3.521657984815e-01       6.316115308002e+02 
       3.553906200936e-01       6.192372175163e+02 
       3.586154421761e-01       6.074759022601e+02 
       3.618402647164e-01       5.963325970094e+02 
       3.650650877022e-01       5.857828144332e+02 
       3.682899111219e-01       5.757745388021e+02 
       3.715147349640e-01       5.662323573109e+02 
       3.747395592177e-01       5.570746437681e+02 
       3.779643838723e-01       5.482087940892e+02 
       3.811892089176e-01       5.395539972474e+02 
       3.844140343438e-01       5.310371781223e+02 
       3.876388601413e-01       5.226026156175e+02 
       3.908636863009e-01       5.142119089390e+02 
       3.940885128136e-01       5.058481327125e+02 
       3.973133396709e-01       4.975112547472e+02 
       4.005381668643e-01       4.892160920824e+02 
       4.037629943858e-01       4.809877940258e+02 
       4.069878222276e-01       4.728593286574e+02 
       4.102126503820e-01       4.648656481190e+02 
       4.134374788417e-01       4.570414476201e+02 
       4.166623075997e-01       4.494144463045e+02 
       4.198871366489e-01       4.420070220259e+02 
       4.231119659828e-01       4.348336905545e+02 
       4.263367955948e-01       4.279003555467e+02 
       4.295616254787e-01       4.212046354066e+02 
       4.327864556283e-01       4.147378712817e+02 
       4.360112860378e-01       4.084830267161e+02 
       4.392361167013e-01       4.024200359671e+02 
       4.424609476134e-01       3.965267284294e+02 
       4.456857787685e-01       3.907784638174e+02 
       4.489106101615e-01       3.851515693038e+02 
       4.521354417873e-01       3.796266153514e+02 
       4.553602736408e-01       3.741839218839e+02 
       4.585851057173e-01       3.688113589304e+02 
       4.618099380120e-01       3.635000184625e+02 
       4.650347705204e-01       3.582470186976e+02 
       4.682596032381e-01       3.530528371497e+02 
       4.714844361608e-01       3.479229722310e+02 
       4.747092692843e-01       3.428654600635e+02 
       4.779341026044e-01       3.378903932362e+02 
       4.811589361173e-01       3.330076335704e+02 
       4.843837698191e-01       3.282272473908e+02 
       4.876086037060e-01       3.235570046190e+02 
       4.908334377743e-01       3.190022383236e+02 
       4.940582720205e-01       3.145645742500e+02 
       4.972831064411e-01       3.102428302365e+02 
       5.005079410327e-01       3.060328255672e+02 
       5.037327757921e-01       3.019276213384e+02 
       5.069576107160e-01       2.979186498787e+02 
       5.101824458013e-01       2.939962605018e+02 
       5.134072810450e-01       2.901510174688e+02 
       5.166321164440e-01       2.863738659964e+02 
       5.198569519954e-01       2.826570936889e+02 
       5.230817876966e-01       2.789952113028e+02 
       5.263066235446e-01       2.753842857906e+02 
       5.295314595368e-01       2.718225215115e+02 
       5.327562956705e-01       2.683097876733e+02 
       5.359811319433e-01       2.648472664612e+02 
       5.392059683525e-01       2.614370549242e+02 
       5.424308048958e-01       2.580817496420e+02 
       5.456556415708e-01       2.547835102642e+02 
       5.488804783751e-01       2.515444366271e+02 
       5.521053153065e-01       2.483663681986e+02 
       5.553301523628e-01       2.452495324126e+02 
       5.585549895417e-01       2.421941508339e+02 
       5.617798268412e-01       2.391991255203e+02 
       5.650046642592e-01       2.362630443785e+02 
       5.682295017937e-01       2.333838941384e+02 
       5.714543394427e-01       2.305593344240e+02 
       5.746791772042e-01       2.277869420594e+02 
       5.779040150764e-01       2.250636369178e+02 
       5.811288530574e-01       2.223868385476e+02 
       5.843536911455e-01       2.197541007391e+02 
       5.875785293388e-01       2.171631303844e+02 
       5.908033676356e-01       2.146119312611e+02 
       5.940282060342e-01       2.120989138296e+02 
       5.972530445330e-01       2.096230628495e+02 
       6.004778831304e-01       2.071832926610e+02 
       6.037027218248e-01       2.047793321923e+02 
