# Matter power spectrum P(k) at redshift z=0
# for k=1.04952e-05 to 1.70192 h/Mpc,
# number of wavenumbers equal to 680
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       3.181496813529e-03       1.048582099969e+04 
       3.235861659492e-03       1.062777575097e+04 
       3.299197160175e-03       1.079174939968e+04 
       3.417633679368e-03       1.109435692182e+04 
       3.536744913288e-03       1.139346703091e+04 
       3.547573103755e-03       1.142040106704e+04 
       3.656475419156e-03       1.168892601785e+04 
       3.776775153117e-03       1.198060761541e+04 
       3.888971352234e-03       1.224802463849e+04 
       3.897598910715e-03       1.226840519478e+04 
       4.018905821867e-03       1.255222815894e+04 
       4.140658897113e-03       1.283200792827e+04 
       4.262824621330e-03       1.310768454308e+04 
       4.274899807036e-03       1.313466122381e+04 
       4.385372590874e-03       1.337921576056e+04 
       4.508275190043e-03       1.364656657407e+04 
       4.631507302974e-03       1.390971365188e+04 
       4.690515066053e-03       1.403399479365e+04 
       4.755046057237e-03       1.416864384135e+04 
       4.878870595729e-03       1.442334679131e+04 
       5.002961873725e-03       1.467382621650e+04 
       5.127302478274e-03       1.492008120803e+04 
       5.150660531394e-03       1.496581459535e+04 
       5.251876467388e-03       1.516212562905e+04 
       5.376669226776e-03       1.539997178287e+04 
       5.501667342089e-03       1.563363604668e+04 
       5.626858484915e-03       1.586314533161e+04 
       5.655336203058e-03       1.591472792922e+04 
       5.752231310915e-03       1.608851861830e+04 
       5.877775368743e-03       1.630978371907e+04 
       6.003481018486e-03       1.652697408076e+04 
       6.129339358562e-03       1.674011610912e+04 
       6.204542081045e-03       1.686543860476e+04 
       6.255342160117e-03       1.694924488535e+04 
       6.381481808079e-03       1.715439436090e+04 
       6.507751248122e-03       1.735559826034e+04 
       6.634143938904e-03       1.755289341034e+04 
       6.760653808980e-03       1.774632294565e+04 
       6.813121567463e-03       1.782536846391e+04 
       6.887275217905e-03       1.793591667343e+04 
       7.014002921062e-03       1.812171641380e+04 
       7.140832037824e-03       1.830376373262e+04 
       7.267758022699e-03       1.848208573511e+04 
       7.394776639146e-03       1.865673180221e+04 
       7.481074662313e-03       1.877324628586e+04 
       7.521883935794e-03       1.882774730156e+04 
       7.649076224799e-03       1.899515498004e+04 
       7.776350062152e-03       1.915900823278e+04 
       7.903702229715e-03       1.931933936755e+04 
       8.031129718835e-03       1.947619105851e+04 
       8.158629715373e-03       1.962958910410e+04 
       8.223244767701e-03       1.970600161506e+04 
       8.286199586006e-03       1.977959501364e+04 
       8.413836865694e-03       1.992624115602e+04 
       8.541539246190e-03       2.006955620006e+04 
       8.669304565503e-03       2.020958639113e+04 
       8.797130798222e-03       2.034636316417e+04 
       8.925016046621e-03       2.047993152158e+04 
       9.024788481520e-03       2.058188501295e+04 
       9.052958532479e-03       2.061032263012e+04 
       9.180956589547e-03       2.073758205075e+04 
       9.309008656613e-03       2.086174157576e+04 
       9.437113271095e-03       2.098283643228e+04 
       9.565269063139e-03       2.110090089183e+04 
       9.693474750159e-03       2.121598475412e+04 
       9.821729131798e-03       2.132810615941e+04 
       9.900549205878e-03       2.139552362203e+04 
       9.950031085261e-03       2.143728830745e+04 
       1.007837956100e-02       2.154359795953e+04 
       1.020677357870e-02       2.164705788497e+04 
       1.033521222361e-02       2.174771226574e+04 
       1.046369464307e-02       2.184556173189e+04 
       1.059222004334e-02       2.194068082358e+04 
       1.072078768664e-02       2.203307107122e+04 
       1.084939688841e-02       2.212275075024e+04 
       1.088021374499e-02       2.214385047016e+04 
       1.097804701474e-02       2.220982354875e+04 
       1.110673748002e-02       2.229425877403e+04 
       1.123546774472e-02       2.237606711026e+04 
       1.136423731335e-02       2.245536409655e+04 
       1.149304573257e-02       2.253211375322e+04 
       1.162189258936e-02       2.260638606345e+04 
       1.175077750945e-02       2.267816321484e+04 
       1.187970015572e-02       2.274753467197e+04 
       1.193409529464e-02       2.277607535478e+04 
       1.200866022684e-02       2.281448605258e+04 
       1.213765745586e-02       2.287903521301e+04 
       1.226669160906e-02       2.294125654586e+04 
       1.239576248474e-02       2.300116400965e+04 
       1.252486991221e-02       2.305876803393e+04 
       1.265401375075e-02       2.311412015022e+04 
       1.278319388873e-02       2.316723484735e+04 
       1.291241024274e-02       2.321813384767e+04 
       1.304166275682e-02       2.326684994688e+04 
       1.310672406115e-02       2.329055716355e+04 
       1.317095140170e-02       2.331342483645e+04 
       1.330027617417e-02       2.335787806520e+04 
       1.342963709642e-02       2.340022313075e+04 
       1.355903421548e-02       2.344049835361e+04 
       1.368846760270e-02       2.347871209558e+04 
       1.381793735328e-02       2.351489600151e+04 
       1.394744358578e-02       2.354910968226e+04 
       1.407698644180e-02       2.358134650704e+04 
       1.420656608553e-02       2.361162938284e+04 
       1.433618270349e-02       2.363997738247e+04 
       1.438325664242e-02       2.364980512149e+04 
       1.446583650419e-02       2.366644973165e+04 
       1.459552771790e-02       2.369104234933e+04 
       1.472525659638e-02       2.371378326619e+04 
       1.485502341274e-02       2.373470119280e+04 
       1.498482846120e-02       2.375382853623e+04 
       1.511467205696e-02       2.377116592063e+04 
       1.524455453613e-02       2.378676033494e+04 
       1.537447625556e-02       2.380061860340e+04 
       1.550443759280e-02       2.381276605088e+04 
       1.563443894607e-02       2.382322275149e+04 
       1.573400623423e-02       2.383011473022e+04 
       1.576448073419e-02       2.383202829124e+04 
       1.589456339661e-02       2.383918449734e+04 
       1.602468739341e-02       2.384472528564e+04 
       1.615485320534e-02       2.384868403902e+04 
       1.628506133386e-02       2.385106009309e+04 
       1.641531230125e-02       2.385187149076e+04 
       1.654560665067e-02       2.385116511341e+04 
       1.667594494627e-02       2.384896157087e+04 
       1.680632777336e-02       2.384524932786e+04 
       1.693675573852e-02       2.384008218011e+04 
       1.706722946977e-02       2.383345019433e+04 
       1.719774961678e-02       2.382541617114e+04 
       1.732831685104e-02       2.381596176210e+04 
       1.736678046608e-02       2.381291466191e+04 
       1.745893186610e-02       2.380512507705e+04 
       1.758959537779e-02       2.379292213375e+04 
       1.772030812446e-02       2.377938105607e+04 
       1.785107086729e-02       2.376451367382e+04 
       1.798188439052e-02       2.374831598279e+04 
       1.811274950180e-02       2.373086936634e+04 
       1.824366703249e-02       2.371214500258e+04 
       1.837463783796e-02       2.369214856301e+04 
       1.850566279801e-02       2.367095039543e+04 
       1.863674281716e-02       2.364852743028e+04 
       1.876787882511e-02       2.362491623212e+04 
       1.889907177708e-02       2.360015393917e+04 
       1.899955469794e-02       2.358040729002e+04 
       1.903032265427e-02       2.357422230075e+04 
       1.916163246429e-02       2.354715571149e+04 
       1.929300224157e-02       2.351896604418e+04 
       1.942443304792e-02       2.348968223425e+04 
       1.955592597291e-02       2.345932810142e+04 
       1.968748213449e-02       2.342787210328e+04 
       1.981910267943e-02       2.339542063671e+04 
       1.995078878391e-02       2.336190895600e+04 
       2.008254165407e-02       2.332739175238e+04 
       2.021436252661e-02       2.329187136692e+04 
       2.034625266938e-02       2.325536672499e+04 
       2.047821338201e-02       2.321792679682e+04 
       2.061024599657e-02       2.317955756999e+04 
       2.074235187820e-02       2.314022760078e+04 
       2.087453242586e-02       2.310000595709e+04 
       2.092919697195e-02       2.308309982530e+04 
       2.100678907300e-02       2.305886155513e+04 
       2.113912328829e-02       2.301686704787e+04 
       2.127153657641e-02       2.297401122538e+04 
       2.140403047882e-02       2.293029002091e+04 
       2.153660657457e-02       2.288574969596e+04 
       2.166926648112e-02       2.284040837540e+04 
       2.180201185525e-02       2.279423591999e+04 
       2.193484439386e-02       2.274727794066e+04 
       2.206776583499e-02       2.269958640142e+04 
       2.220077795867e-02       2.265113252041e+04 
       2.233388258798e-02       2.260190323049e+04 
       2.246708158996e-02       2.255200272631e+04 
       2.260037687675e-02       2.250137308784e+04 
       2.273377040656e-02       2.245003483361e+04 
       2.286726418486e-02       2.239803080470e+04 
       2.300086026544e-02       2.234534336178e+04 
       2.300727326703e-02       2.234280532741e+04 
       2.313456075163e-02       2.229204035528e+04 
       2.326836779750e-02       2.223805216838e+04 
       2.340228360909e-02       2.218347279390e+04 
       2.353631044571e-02       2.212826610210e+04 
       2.367045062127e-02       2.207247398860e+04 
       2.380470650562e-02       2.201607461594e+04 
       2.393908052601e-02       2.195912549756e+04 
       2.407357516850e-02       2.190161576737e+04 
       2.420819297950e-02       2.184355000727e+04 
       2.434293656729e-02       2.178499603332e+04 
       2.447780860364e-02       2.172594888480e+04 
       2.461281182548e-02       2.166628510912e+04 
       2.474794903655e-02       2.160612834528e+04 
       2.488322310923e-02       2.154557298639e+04 
       2.501863698633e-02       2.148450764453e+04 
       2.515419368294e-02       2.142299757052e+04 
       2.523378358320e-02       2.138668238852e+04 
       2.528989628845e-02       2.136100900315e+04 
       2.542574796847e-02       2.129863302978e+04 
       2.556175196698e-02       2.123584930239e+04 
       2.569791160841e-02       2.117260935583e+04 
       2.583423029990e-02       2.110899310164e+04 
       2.597071153359e-02       2.104499333231e+04 
       2.610735888897e-02       2.098059499362e+04 
       2.624417603533e-02       2.091583867167e+04 
       2.638116673433e-02       2.085073926003e+04 
       2.651833484259e-02       2.078529076892e+04 
       2.665568431443e-02       2.071949182214e+04 
       2.679321920467e-02       2.065339910046e+04 
       2.693094367154e-02       2.058697162663e+04 
       2.706886197971e-02       2.052024368182e+04 
       2.720697850342e-02       2.045310964851e+04 
       2.734529772969e-02       2.038593600134e+04 
       2.748382426170e-02       2.031844700404e+04 
       2.760872792044e-02       2.025729003727e+04 
       2.762256282228e-02       2.025054196848e+04 
       2.776151825748e-02       2.018243220269e+04 
       2.790069554035e-02       2.011400075335e+04 
       2.804009977480e-02       2.004552854639e+04 
       2.817973619964e-02       1.997668948862e+04 
       2.831961019276e-02       1.990763342995e+04 
       2.845972727549e-02       1.983844785433e+04 
       2.860009311706e-02       1.976896577952e+04 
       2.874071353936e-02       1.969938030758e+04 
       2.888159452174e-02       1.962957440787e+04 
       2.902274220613e-02       1.955956647881e+04 
       2.916416290226e-02       1.948940408335e+04 
       2.930586309316e-02       1.941905859446e+04 
       2.944784944086e-02       1.934866868788e+04 
       2.959012879229e-02       1.927801048604e+04 
       2.973270818549e-02       1.920723460320e+04 
       2.987559485602e-02       1.913631306911e+04 
       3.001879624367e-02       1.906534688579e+04 
       3.016231999941e-02       1.899424045743e+04 
       3.030617399271e-02       1.892302785829e+04 
       3.042897432091e-02       1.886221772892e+04 
       3.045036631909e-02       1.885164156156e+04 
       3.059490530808e-02       1.878016991039e+04 
       3.073979953144e-02       1.870866317688e+04 
       3.088505781180e-02       1.863706212737e+04 
       3.103068923170e-02       1.856534055264e+04 
       3.117670314296e-02       1.849361653023e+04 
       3.132310917654e-02       1.842178476889e+04 
       3.146991725283e-02       1.834989245597e+04 
       3.161713759239e-02       1.827798964917e+04 
       3.176478072726e-02       1.820592483021e+04 
       3.191285751268e-02       1.813389683612e+04 
       3.206137913949e-02       1.806184625229e+04 
       3.221035714705e-02       1.798973771636e+04 
       3.235980343681e-02       1.791762163104e+04 
       3.250973028651e-02       1.784546076151e+04 
       3.266015036513e-02       1.777325935474e+04 
       3.281107674853e-02       1.770106304592e+04 
       3.296252293592e-02       1.762885170293e+04 
       3.311450286711e-02       1.755659453805e+04 
       3.326703094072e-02       1.748441522579e+04 
       3.339765474247e-02       1.742280292108e+04 
       3.342012203325e-02       1.741224564333e+04 
       3.357379151922e-02       1.733998175957e+04 
       3.372805529231e-02       1.726777541816e+04 
       3.388292978764e-02       1.719558066566e+04 
       3.403843200532e-02       1.712341892847e+04 
       3.419457953520e-02       1.705126092497e+04 
       3.435139058299e-02       1.697909992526e+04 
       3.450888399792e-02       1.690694269846e+04 
       3.466707930183e-02       1.683489953461e+04 
       3.482599672002e-02       1.676283705899e+04 
       3.498565721384e-02       1.669074533810e+04 
       3.514608251517e-02       1.661875800616e+04 
       3.530729516292e-02       1.654677303244e+04 
       3.546931854177e-02       1.647483106690e+04 
       3.563217692314e-02       1.640299446584e+04 
       3.579589550878e-02       1.633109634012e+04 
       3.596050047695e-02       1.625926859563e+04 
       3.612601903153e-02       1.618750956414e+04 
       3.629247945427e-02       1.611578622213e+04 
       3.645991116032e-02       1.604406746738e+04 
       3.662834475740e-02       1.597241425918e+04 
       3.666320320617e-02       1.595765374042e+04 
       3.679781210884e-02       1.590078725226e+04 
       3.696834640089e-02       1.582921111368e+04 
       3.713998221440e-02       1.575774003965e+04 
       3.731275560158e-02       1.568622775994e+04 
       3.748670416797e-02       1.561481108493e+04 
       3.766186716015e-02       1.554340722412e+04 
       3.783828555976e-02       1.547205717144e+04 
       3.801600218421e-02       1.540073142314e+04 
       3.819506179485e-02       1.532942133141e+04 
       3.837551121304e-02       1.525820652956e+04 
       3.855739944505e-02       1.518701056755e+04 
       3.874077781645e-02       1.511582226751e+04 
       3.892570011692e-02       1.504470638119e+04 
       3.911222275638e-02       1.497357766239e+04 
       3.930040493367e-02       1.490246774852e+04 
       3.949030881884e-02       1.483141009143e+04 
       3.968199975045e-02       1.476035940379e+04 
       3.987554644934e-02       1.468932184600e+04 
       4.007102125059e-02       1.461827745196e+04 
       4.022561971204e-02       1.456260320927e+04 
       4.026850035549e-02       1.454725563174e+04 
       4.046806410561e-02       1.447612841500e+04 
       4.066979728129e-02       1.440522769139e+04 
       4.087378942732e-02       1.433416454944e+04 
       4.108013520858e-02       1.426307104041e+04 
       4.128893479911e-02       1.419201829219e+04 
       4.150029430843e-02       1.412089162731e+04 
       4.171432624934e-02       1.404974230193e+04 
       4.193115005209e-02       1.397857415433e+04 
       4.215089263056e-02       1.390730296150e+04 
       4.237368900662e-02       1.383597736591e+04 
       4.259968300016e-02       1.376461249771e+04 
       4.282902799287e-02       1.369311460798e+04 
       4.306188777549e-02       1.362158631520e+04 
       4.329843748941e-02       1.354992757642e+04 
       4.353886467541e-02       1.347811028117e+04 
       4.378337044420e-02       1.340619110042e+04 
       4.403217078591e-02       1.333409168383e+04 
       4.408490426006e-02       1.331896300315e+04 
       4.428549803834e-02       1.326184983405e+04 
       4.454360253732e-02       1.318944483414e+04 
       4.480675447631e-02       1.311684427923e+04 
       4.507524600746e-02       1.304398868865e+04 
       4.534939362165e-02       1.297094075543e+04 
       4.562954085242e-02       1.289763229971e+04 
       4.591606135687e-02       1.282398434373e+04 
       4.620936243670e-02       1.275006618369e+04 
       4.650988907525e-02       1.267580310640e+04 
       4.681812858152e-02       1.260119859207e+04 
       4.713461595073e-02       1.252612342520e+04 
       4.745994007438e-02       1.245063715516e+04 
       4.779475096134e-02       1.237465376970e+04 
       4.813976816698e-02       1.229816605000e+04 
       4.838949087131e-02       1.224387439745e+04 
       4.849579067252e-02       1.222107062688e+04 
       4.886370851212e-02       1.214335065585e+04 
       4.924451651659e-02       1.206495574215e+04 
       4.963933063134e-02       1.198577900769e+04 
       5.004940737980e-02       1.190576337983e+04 
       5.047616718782e-02       1.182481434730e+04 
       5.092122246810e-02       1.174283510423e+04 
       5.138641159803e-02       1.165968245317e+04 
       5.187384022263e-02       1.157524362602e+04 
       5.238593169163e-02       1.148940345570e+04 
       5.292548891398e-02       1.140189621737e+04 
       5.313937954579e-02       1.136801238897e+04 
       5.349577049776e-02       1.131256245575e+04 
       5.410058474399e-02       1.122107703656e+04 
       5.474440585577e-02       1.112717746643e+04 
       5.543251752635e-02       1.103041497647e+04 
       5.617118966201e-02       1.093027024725e+04 
       5.696789389480e-02       1.082614164301e+04 
       5.783156173498e-02       1.071714437417e+04 
       5.833457028351e-02       1.065530314168e+04 
       5.877288371842e-02       1.060226884923e+04 
       5.980463501544e-02       1.048000895267e+04 
       6.094198626231e-02       1.034853839332e+04 
       6.220270801659e-02       1.020529842317e+04 
       6.360709182004e-02       1.004688362622e+04 
       6.412349710554e-02       9.988527621772e+03 
       6.517728801284e-02       9.868827154102e+03 
       6.693563788341e-02       9.665569500255e+03 
       6.890159128392e-02       9.430519958337e+03 
       7.035772599080e-02       9.249775820436e+03 
       7.108721967320e-02       9.156891800834e+03 
       7.349238223585e-02       8.839297030700e+03 
       7.610187023684e-02       8.476021019517e+03 
       7.718569096037e-02       8.320212921255e+03 
       7.888689797214e-02       8.071101582672e+03 
       8.181102058000e-02       7.634927408902e+03 
       8.475582603533e-02       7.195055886600e+03 
       8.483757298174e-02       7.182950008499e+03 
       8.793516248079e-02       6.732896656989e+03 
       9.107984798520e-02       6.301835798912e+03 
       9.306813121567e-02       6.047672007128e+03 
       9.425478725769e-02       5.903853833281e+03 
       9.744875752272e-02       5.548800474805e+03 
       1.006545396527e-01       5.241813480072e+03 
       1.021226065014e-01       5.117846381605e+03 
       1.038675926124e-01       4.983660797187e+03 
       1.070850994803e-01       4.771378819000e+03 
       1.103053277236e-01       4.599123470146e+03 
       1.122161199347e-01       4.512704354646e+03 
       1.135272172435e-01       4.459020639553e+03 
       1.167501213505e-01       4.342089973788e+03 
       1.199736461995e-01       4.239049644070e+03 
       1.231975521074e-01       4.141133948001e+03 
       1.232002374944e-01       4.141051479832e+03 
       1.264216932138e-01       4.040853697430e+03 
       1.296459807004e-01       3.932599708013e+03 
       1.328703604134e-01       3.813055585088e+03 
       1.352233932017e-01       3.718053125649e+03 
       1.360947992624e-01       3.681267746590e+03 
       1.393192769592e-01       3.538520194805e+03 
       1.425437810016e-01       3.387854172310e+03 
       1.457683036272e-01       3.233467670093e+03 
       1.484340210776e-01       3.106378519670e+03 
       1.489928399638e-01       3.080068411146e+03 
       1.522173869061e-01       2.932242886447e+03 
       1.554419424319e-01       2.793952842032e+03 
       1.586665051877e-01       2.668192373875e+03 
       1.618910742346e-01       2.556800382238e+03 
       1.651156488948e-01       2.460415449104e+03 
       1.683402286565e-01       2.378568756629e+03 
       1.715648131161e-01       2.309834428908e+03 
       1.747894019424e-01       2.252062957696e+03 
       1.780139948540e-01       2.202639891639e+03 
       1.812385916054e-01       2.158731897123e+03 
       1.844631919780e-01       2.117852904850e+03 
       1.876877957742e-01       2.077472640657e+03 
       1.909124028132e-01       2.035109610464e+03 
       1.941370129287e-01       1.989343352513e+03 
       1.973616259665e-01       1.939504403664e+03 
       2.005862417833e-01       1.885630710624e+03 
       2.038108602453e-01       1.828386313530e+03 
       2.070354812276e-01       1.768893788842e+03 
       2.102601046130e-01       1.708550266393e+03 
       2.134847302916e-01       1.648829741864e+03 
       2.167093581601e-01       1.591125478633e+03 
       2.199339881216e-01       1.536636669616e+03 
       2.231586200846e-01       1.486232339720e+03 
       2.263832539629e-01       1.440464925260e+03 
       2.296078896752e-01       1.399520861646e+03 
       2.328325271449e-01       1.363263356206e+03 
       2.360571662993e-01       1.331274178295e+03 
       2.392818070700e-01       1.302906541156e+03 
       2.425064493921e-01       1.277374507962e+03 
       2.457310932040e-01       1.253812281275e+03 
       2.489557384475e-01       1.231355948360e+03 
       2.521803850673e-01       1.209223827994e+03 
       2.554050330110e-01       1.186763806940e+03 
       2.586296822287e-01       1.163505552817e+03 
       2.618543326732e-01       1.139195920545e+03 
       2.650789842992e-01       1.113779656815e+03 
       2.683036370641e-01       1.087402502416e+03 
       2.715282909270e-01       1.060362700749e+03 
       2.747529458489e-01       1.033062745041e+03 
       2.779776017929e-01       1.005969618321e+03 
       2.812022587235e-01       9.795284184633e+02 
       2.844269166071e-01       9.541449296767e+02 
       2.876515754114e-01       9.301430987074e+02 
       2.908762351055e-01       9.077278313886e+02 
       2.941008956602e-01       8.869977546842e+02 
       2.973255570471e-01       8.679296692088e+02 
       3.005502192395e-01       8.504059420986e+02 
       3.037748822114e-01       8.342294124212e+02 
       3.069995459383e-01       8.191507360499e+02 
       3.102242103964e-01       8.048917447769e+02 
       3.134488755631e-01       7.911740303694e+02 
       3.166735414166e-01       7.777441812291e+02 
       3.198982079360e-01       7.643904775793e+02 
       3.231228751013e-01       7.509558244374e+02 
       3.263475428933e-01       7.373423785562e+02 
       3.295722112935e-01       7.235204875753e+02 
       3.327968802841e-01       7.095148223202e+02 
       3.360215498480e-01       6.953981840120e+02 
       3.392462199688e-01       6.812785574747e+02 
       3.424708906307e-01       6.672854417691e+02 
       3.456955618186e-01       6.535525372069e+02 
       3.489202335176e-01       6.402045322429e+02 
       3.521449057138e-01       6.273467375427e+02 
       3.553695783935e-01       6.150522960148e+02 
       3.585942515437e-01       6.033672286029e+02 
       3.618189251516e-01       5.922962665673e+02 
       3.650435992052e-01       5.818145298651e+02 
       3.682682736926e-01       5.718709752542e+02 
       3.714929486026e-01       5.623917398046e+02 
       3.747176239241e-01       5.532939602218e+02 
       3.779422996466e-01       5.444871573613e+02 
       3.811669757598e-01       5.358894119752e+02 
       3.843916522540e-01       5.274286823192e+02 
       3.876163291194e-01       5.190500232868e+02 
       3.908410063470e-01       5.107150009285e+02 
       3.940656839278e-01       5.024064019100e+02 
       3.972903618531e-01       4.941253911653e+02 
       4.005150401146e-01       4.858847263375e+02 
       4.037397187042e-01       4.777110050870e+02 
       4.069643976141e-01       4.696365659482e+02 
       4.101890768366e-01       4.616964822657e+02 
       4.134137563646e-01       4.539233748693e+02 
       4.166384361907e-01       4.463465571869e+02 
       4.198631163082e-01       4.389884343370e+02 
       4.230877967103e-01       4.318626852768e+02 
       4.263124773906e-01       4.249762150335e+02 
       4.295371583428e-01       4.183246455493e+02 
       4.327618395607e-01       4.119000237987e+02 
       4.359865210385e-01       4.056865471915e+02 
       4.392112027704e-01       3.996643764388e+02 
       4.424358847509e-01       3.938100925651e+02 
       4.456605669744e-01       3.881008091696e+02 
       4.488852494358e-01       3.825111950092e+02 
       4.521099321300e-01       3.770229830797e+02 
       4.553346150520e-01       3.716170763540e+02 
       4.585592981969e-01       3.662806005899e+02 
       4.617839815601e-01       3.610049139308e+02 
       4.650086651370e-01       3.557869553512e+02 
       4.682333489233e-01       3.506272876890e+02 
       4.714580329145e-01       3.455318214503e+02 
       4.746827171065e-01       3.405083104086e+02 
       4.779074014952e-01       3.355663597564e+02 
       4.811320860767e-01       3.307167355220e+02 
       4.843567708470e-01       3.259684182866e+02 
       4.875814558025e-01       3.213295357979e+02 
       4.908061409394e-01       3.168048900852e+02 
       4.940308262543e-01       3.123974419506e+02 
       4.972555117435e-01       3.081047387407e+02 
       5.004801974038e-01       3.039230841661e+02 
       5.037048832319e-01       2.998454855042e+02 
       5.069295692244e-01       2.958636046592e+02 
       5.101542553784e-01       2.919677713495e+02 
       5.133789416908e-01       2.881483424275e+02 
       5.166036281585e-01       2.843967355844e+02 
       5.198283147787e-01       2.807050737118e+02 
       5.230530015486e-01       2.770678469019e+02 
       5.262776884653e-01       2.734812293785e+02 
       5.295023755263e-01       2.699436090670e+02 
       5.327270627288e-01       2.664545216350e+02 
       5.359517500703e-01       2.630154223918e+02 
       5.391764375484e-01       2.596283017378e+02 
       5.424011251605e-01       2.562957159021e+02 
       5.456258129043e-01       2.530197811100e+02 
       5.488505007774e-01       2.498027478680e+02 
       5.520751887776e-01       2.466460454867e+02 
       5.552998769027e-01       2.435507589493e+02 
       5.585245651505e-01       2.405161451818e+02 
       5.617492535189e-01       2.375413273357e+02 
       5.649739420057e-01       2.346251623567e+02 
       5.681986306091e-01       2.317657224830e+02 
       5.714233193269e-01       2.289603904144e+02 
       5.746480081573e-01       2.262065333026e+02 
       5.778726970984e-01       2.235016677083e+02 
       5.810973861483e-01       2.208431128395e+02 
       5.843220753053e-01       2.182282930662e+02 
       5.875467645675e-01       2.156548777560e+02 
       5.907714539332e-01       2.131210730969e+02 
       5.939961434008e-01       2.106252844087e+02 
       5.972208329686e-01       2.081661372584e+02 
       6.004455226349e-01       2.057430633167e+02 
       6.036702123982e-01       2.033554873397e+02 
