# Matter power spectrum P(k) at redshift z=0
# for k=1.04909e-05 to 1.70209 h/Mpc,
# number of wavenumbers equal to 680
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       2.973515013320e-02       1.928765897336e+04 
       2.987804774288e-02       1.921686724986e+04 
       3.002126010858e-02       1.914596409364e+04 
       3.016479488231e-02       1.907490445091e+04 
       3.030865993459e-02       1.900375542924e+04 
       3.042897432091e-02       1.894431533883e+04 
       3.045286336203e-02       1.893249966206e+04 
       3.059741349528e-02       1.886115686207e+04 
       3.074231890725e-02       1.878967958905e+04 
       3.088758842178e-02       1.871812606199e+04 
       3.103323112263e-02       1.864644269570e+04 
       3.117925636291e-02       1.857476562969e+04 
       3.132567377488e-02       1.850302302137e+04 
       3.147249328029e-02       1.843122215170e+04 
       3.161972510112e-02       1.835929611959e+04 
       3.176737977085e-02       1.828733746126e+04 
       3.191546814624e-02       1.821535629977e+04 
       3.206400141966e-02       1.814332166052e+04 
       3.221299113211e-02       1.807122166981e+04 
       3.236244918668e-02       1.799913512059e+04 
       3.251238786285e-02       1.792703414699e+04 
       3.266281983137e-02       1.785483429216e+04 
       3.281375816996e-02       1.778265054093e+04 
       3.296521637974e-02       1.771050325341e+04 
       3.311720840252e-02       1.763832006325e+04 
       3.326974863897e-02       1.756605475315e+04 
       3.339765474247e-02       1.750571135462e+04 
       3.342285196775e-02       1.749386731214e+04 
       3.357653376557e-02       1.742165713381e+04 
       3.373080992843e-02       1.734948529418e+04 
       3.388569689385e-02       1.727731275273e+04 
       3.404121166442e-02       1.720504456453e+04 
       3.419737183257e-02       1.713292656472e+04 
       3.435419560671e-02       1.706072323787e+04 
       3.451170183886e-02       1.698859459483e+04 
       3.466991005377e-02       1.691646374266e+04 
       3.482884047977e-02       1.684435657918e+04 
       3.498851408138e-02       1.677228889427e+04 
       3.514895259375e-02       1.670028039482e+04 
       3.531017855924e-02       1.662824412939e+04 
       3.547221536609e-02       1.655626971989e+04 
       3.563508728948e-02       1.648433535726e+04 
       3.579881953503e-02       1.641243761599e+04 
       3.596343828509e-02       1.634055297897e+04 
       3.612897074781e-02       1.626872435433e+04 
       3.629544520938e-02       1.619691243098e+04 
       3.646289108961e-02       1.612512809493e+04 
       3.663133900111e-02       1.605345772705e+04 
       3.666320320617e-02       1.603993669700e+04 
       3.680082081233e-02       1.598179750725e+04 
       3.697136971487e-02       1.591014223020e+04 
       3.714302029520e-02       1.583858595295e+04 
       3.731580861146e-02       1.576702535258e+04 
       3.748977227536e-02       1.569548181795e+04 
       3.766495054002e-02       1.562405854692e+04 
       3.784138439393e-02       1.555261112097e+04 
       3.801911666172e-02       1.548119911751e+04 
       3.819819211233e-02       1.540986805775e+04 
       3.837865757514e-02       1.533849425447e+04 
       3.856056206489e-02       1.526722164174e+04 
       3.874395691608e-02       1.519594709694e+04 
       3.892889592779e-02       1.512474976343e+04 
       3.911543551995e-02       1.505352526661e+04 
       3.930363490195e-02       1.498234712376e+04 
       3.949355625505e-02       1.491117387754e+04 
       3.968526492966e-02       1.484002326156e+04 
       3.987882965924e-02       1.476887795581e+04 
       4.007432279225e-02       1.469774722502e+04 
       4.022561971204e-02       1.464316989954e+04 
       4.027182054422e-02       1.462661534343e+04 
       4.047140327190e-02       1.455545717097e+04 
       4.067315577180e-02       1.448434978558e+04 
       4.087716760599e-02       1.441319465576e+04 
       4.108353345776e-02       1.434205103457e+04 
       4.129235352090e-02       1.427080850701e+04 
       4.150373392608e-02       1.419957485989e+04 
       4.171778720876e-02       1.412830588657e+04 
       4.193463282357e-02       1.405697651539e+04 
       4.215439771054e-02       1.398563198724e+04 
       4.237721691980e-02       1.391417209030e+04 
       4.260323430166e-02       1.384273016963e+04 
       4.283260327072e-02       1.377109089933e+04 
       4.306548765330e-02       1.369936673649e+04 
       4.330206262939e-02       1.362759452438e+04 
       4.354251578168e-02       1.355566850181e+04 
       4.378704826650e-02       1.348362104233e+04 
       4.403587612368e-02       1.341139902776e+04 
       4.408490426006e-02       1.339735018169e+04 
       4.428923174532e-02       1.333904706664e+04 
       4.454736552668e-02       1.326650404914e+04 
       4.481054772644e-02       1.319375509382e+04 
       4.507907056839e-02       1.312076597777e+04 
       4.535325062240e-02       1.304757580881e+04 
       4.563343150929e-02       1.297410292406e+04 
       4.591998698278e-02       1.290034074102e+04 
       4.621332445190e-02       1.282625311742e+04 
       4.651388901953e-02       1.275183188145e+04 
       4.682216812814e-02       1.267705782151e+04 
       4.713869692252e-02       1.260187326870e+04 
       4.746406446233e-02       1.252620838141e+04 
       4.779892094602e-02       1.245010260763e+04 
       4.814398614359e-02       1.237344223462e+04 
       4.838949087131e-02       1.232000624789e+04 
       4.850005928005e-02       1.229622014836e+04 
       4.886803066762e-02       1.221832454732e+04 
       4.924889545550e-02       1.213974691461e+04 
       4.964376995523e-02       1.206044103119e+04 
       5.005391111318e-02       1.198024111189e+04 
       5.048073984597e-02       1.189911246004e+04 
       5.092586913854e-02       1.181693673221e+04 
       5.139113803883e-02       1.173362661701e+04 
       5.187865298160e-02       1.164900255331e+04 
       5.239083825148e-02       1.156298435081e+04 
       5.293049786998e-02       1.147530108631e+04 
       5.313937954579e-02       1.144215878031e+04 
       5.350089177582e-02       1.138578216828e+04 
       5.410582986923e-02       1.129411261272e+04 
       5.474978828362e-02       1.120001845880e+04 
       5.543805305026e-02       1.110305710684e+04 
       5.617689691312e-02       1.100269249223e+04 
       5.697379494760e-02       1.089831961521e+04 
       5.783768282638e-02       1.078911922401e+04 
       5.833457028351e-02       1.072788859876e+04 
       5.877925606898e-02       1.067396280459e+04 
       5.981129569997e-02       1.055141715335e+04 
       6.094897899356e-02       1.041959773026e+04 
       6.221008355382e-02       1.027594918021e+04 
       6.361490746970e-02       1.011704199636e+04 
       6.412349710554e-02       1.005939534764e+04 
       6.518560537055e-02       9.938370341322e+03 
       6.694451774191e-02       9.734314402657e+03 
       6.891108496078e-02       9.498251148981e+03 
       7.035772599080e-02       9.317937206979e+03 
       7.109735760203e-02       9.223341874821e+03 
       7.350316363311e-02       8.904114927713e+03 
       7.611325991933e-02       8.538840131352e+03 
       7.718569096037e-02       8.383831071635e+03 
       7.889883412479e-02       8.131563413742e+03 
       8.182343030431e-02       7.692750014894e+03 
       8.475582603533e-02       7.252050744948e+03 
       8.485038747542e-02       7.237961862562e+03 
       8.794832584585e-02       6.785049127773e+03 
       9.109331924768e-02       6.351213724082e+03 
       9.306813121567e-02       6.097097653146e+03 
       9.426853838660e-02       5.950659580093e+03 
       9.746277018537e-02       5.593275245416e+03 
       1.006688021976e-01       5.284293400483e+03 
       1.021226065014e-01       5.160695404761e+03 
       1.038820977653e-01       5.024469312305e+03 
       1.070998427495e-01       4.810824671682e+03 
       1.103203063540e-01       4.637468769314e+03 
       1.122161199347e-01       4.551153299941e+03 
       1.135424295517e-01       4.496483835176e+03 
       1.167655663100e-01       4.378811034215e+03 
       1.199893231851e-01       4.275097072528e+03 
       1.232002374944e-01       4.176926003184e+03 
       1.232134607384e-01       4.176523810473e+03 
       1.264378332579e-01       4.075533435363e+03 
       1.296623520160e-01       3.966481819864e+03 
       1.328869629137e-01       3.846024235070e+03 
       1.352233932017e-01       3.750995174105e+03 
       1.361116328940e-01       3.713218161032e+03 
       1.393363416890e-01       3.569350458716e+03 
       1.425610768090e-01       3.417491435806e+03 
       1.457858304991e-01       3.261879795299e+03 
       1.484340210776e-01       3.134621053581e+03 
       1.490105978918e-01       3.107260481980e+03 
       1.522353758845e-01       2.958257355496e+03 
       1.554601624570e-01       2.818866416178e+03 
       1.586849562566e-01       2.692109845779e+03 
       1.619097563453e-01       2.579834771207e+03 
       1.651345620457e-01       2.482688138868e+03 
       1.683593728463e-01       2.400196650351e+03 
       1.715841883438e-01       2.330919552326e+03 
       1.748090082069e-01       2.272691428276e+03 
       1.780338321545e-01       2.222872625764e+03 
       1.812586599411e-01       2.178607138236e+03 
       1.844834913482e-01       2.137394422754e+03 
       1.877083261781e-01       2.096676848052e+03 
       1.909331642504e-01       2.053949718413e+03 
       1.941580053985e-01       2.007789300885e+03 
       1.973828494684e-01       1.957515143051e+03 
       2.006076963168e-01       1.903171961104e+03 
       2.038325458100e-01       1.845429055072e+03 
       2.070573978230e-01       1.785419134677e+03 
       2.102822522386e-01       1.724547562991e+03 
       2.135071089471e-01       1.664310386478e+03 
       2.167319678452e-01       1.606114753588e+03 
       2.199568288358e-01       1.551148549190e+03 
       2.231816918276e-01       1.500316203064e+03 
       2.264065567343e-01       1.454154302853e+03 
       2.296314234749e-01       1.412856815759e+03 
       2.328562919724e-01       1.376285924200e+03 
       2.360811621545e-01       1.344016865006e+03 
       2.393060339525e-01       1.315402658412e+03 
       2.425309073017e-01       1.289644970656e+03 
       2.457557821404e-01       1.265871438789e+03 
       2.489806584106e-01       1.243214786490e+03 
       2.522055360568e-01       1.220881020245e+03 
       2.554304150267e-01       1.198215425544e+03 
       2.586552952705e-01       1.174743950105e+03 
       2.618801767407e-01       1.150208123213e+03 
       2.651050593924e-01       1.124560873578e+03 
       2.683299431828e-01       1.097940417007e+03 
       2.715548280709e-01       1.070654635802e+03 
       2.747797140180e-01       1.043108117646e+03 
       2.780046009870e-01       1.015764786680e+03 
       2.812294889425e-01       9.890856923945e+02 
       2.844543778508e-01       9.634767475498e+02 
       2.876792676796e-01       9.392535732371e+02 
       2.909041583982e-01       9.166364921804e+02 
       2.941290499771e-01       8.957143562117e+02 
       2.973539423883e-01       8.764739485774e+02 
       3.005788356047e-01       8.587904729052e+02 
       3.038037296006e-01       8.424667754859e+02 
       3.070286243514e-01       8.272474624360e+02 
       3.102535198332e-01       8.128548718563e+02 
       3.134784160236e-01       7.990082869113e+02 
       3.167033129006e-01       7.854521403016e+02 
       3.199282104435e-01       7.719719646745e+02 
       3.231531086322e-01       7.584093178727e+02 
       3.263780074475e-01       7.446680325414e+02 
       3.296029068709e-01       7.307152005733e+02 
       3.328278068846e-01       7.165771111615e+02 
       3.360527074716e-01       7.023276754585e+02 
       3.392776086154e-01       6.880756536926e+02 
       3.425025103002e-01       6.739505828614e+02 
       3.457274125108e-01       6.600881392876e+02 
       3.489523152327e-01       6.466154759673e+02 
       3.521772184515e-01       6.336361991193e+02 
       3.554021221539e-01       6.212273417339e+02 
       3.586270263266e-01       6.094318107325e+02 
       3.618519309571e-01       5.982554625188e+02 
       3.650768360331e-01       5.876754505754e+02 
       3.683017415430e-01       5.776376903709e+02 
       3.715266474753e-01       5.680679047744e+02 
       3.747515538191e-01       5.588817753845e+02 
       3.779764605638e-01       5.499906286180e+02 
       3.812013676992e-01       5.413100962308e+02 
       3.844262752155e-01       5.327680954605e+02 
       3.876511831031e-01       5.243069315525e+02 
       3.908760913527e-01       5.158927267652e+02 
       3.941009999554e-01       5.075038697094e+02 
       3.973259089027e-01       4.991425503712e+02 
       4.005508181861e-01       4.908223350131e+02 
       4.037757277976e-01       4.825695395506e+02 
       4.070006377293e-01       4.744173218289e+02 
       4.102255479737e-01       4.664004823676e+02 
       4.134504585234e-01       4.585524278036e+02 
       4.166753693713e-01       4.509028008976e+02 
       4.199002805104e-01       4.434730367098e+02 
       4.231251919342e-01       4.362787923446e+02 
       4.263501036361e-01       4.293247918143e+02 
       4.295750156099e-01       4.226094399607e+02 
       4.327999278494e-01       4.161225844776e+02 
       4.360248403487e-01       4.098487073965e+02 
       4.392497531021e-01       4.037674306164e+02 
       4.424746661040e-01       3.978559518909e+02 
       4.456995793489e-01       3.920902425705e+02 
       4.489244928318e-01       3.864464327211e+02 
       4.521494065473e-01       3.809039859967e+02 
       4.553743204906e-01       3.754448585430e+02 
       4.585992346569e-01       3.700556365450e+02 
       4.618241490414e-01       3.647281516345e+02 
       4.650490636396e-01       3.594589423088e+02 
       4.682739784471e-01       3.542487960599e+02 
       4.714988934595e-01       3.491031434963e+02 
       4.747238086727e-01       3.440300049677e+02 
       4.779487240826e-01       3.390392115084e+02 
       4.811736396852e-01       3.341419769077e+02 
       4.843985554767e-01       3.293469894844e+02 
       4.876234714533e-01       3.246623008530e+02 
       4.908483876113e-01       3.200933532245e+02 
       4.940733039472e-01       3.156419453881e+02 
       4.972982204575e-01       3.113067255342e+02 
       5.005231371388e-01       3.070838434904e+02 
       5.037480539879e-01       3.029659162948e+02 
       5.069729710015e-01       2.989440200999e+02 
       5.101978881764e-01       2.950094001978e+02 
       5.134228055097e-01       2.911520700086e+02 
       5.166477229984e-01       2.873627797146e+02 
       5.198726406395e-01       2.836343147175e+02 
       5.230975584303e-01       2.799608493714e+02 
       5.263224763679e-01       2.763384471453e+02 
       5.295473944497e-01       2.727654339259e+02 
       5.327723126731e-01       2.692415343848e+02 
       5.359972310355e-01       2.657682187636e+02 
       5.392221495344e-01       2.623471314678e+02 
       5.424470681673e-01       2.589811460449e+02 
       5.456719869319e-01       2.556725324443e+02 
       5.488969058258e-01       2.524232353049e+02 
       5.521218248468e-01       2.492350140127e+02 
       5.553467439926e-01       2.461081876085e+02 
       5.585716632611e-01       2.430430831016e+02 
       5.617965826502e-01       2.400382997116e+02 
       5.650215021578e-01       2.370930028607e+02 
       5.682464217818e-01       2.342046741055e+02 
       5.714713415204e-01       2.313710031237e+02 
       5.746962613715e-01       2.285893448750e+02 
       5.779211813332e-01       2.258573122713e+02 
       5.811461014038e-01       2.231718892071e+02 
       5.843710215814e-01       2.205306467891e+02 
       5.875959418642e-01       2.179312896938e+02 
       5.908208622506e-01       2.153718165291e+02 
       5.940457827387e-01       2.128507440436e+02 
       5.972707033271e-01       2.103666570140e+02 
       6.004956240140e-01       2.079189901084e+02 
       6.037205447979e-01       2.055073092890e+02 
