# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.369695005075e-10       4.143525168277e-15       3.528291157478e-13       0.000000000000e+00       8.203164098533e-09       4.444266743051e-10      -1.839198587350e-12 
    3       1.297463282439e-10       5.311156897179e-15       3.955995536258e-13       0.000000000000e+00       5.044249633188e-09       3.154485360144e-10      -1.393946962717e-12 
    4       1.228946350949e-10       4.597115170730e-15       3.697026524100e-13       0.000000000000e+00       3.510322800483e-09       2.387328525822e-10      -9.133709126389e-13 
    5       1.177706792787e-10       3.069324911918e-15       3.147138944767e-13       0.000000000000e+00       2.620226272961e-09       1.884298746057e-10      -5.087401250691e-13 
    6       1.142695819547e-10       1.716549978633e-15       2.533322223767e-13       0.000000000000e+00       2.046202819104e-09       1.532089303011e-10      -2.105130080631e-13 
    7       1.119968640755e-10       9.260449918846e-16       1.988050137578e-13       0.000000000000e+00       1.649786879477e-09       1.273597517499e-10      -2.014205565382e-14 
    8       1.106869657392e-10       5.952143221787e-16       1.569171333859e-13       0.000000000000e+00       1.362020212550e-09       1.077703245856e-10       7.717307044793e-14 
    9       1.101024875866e-10       4.763986799843e-16       1.289227692159e-13       0.000000000000e+00       1.145435905547e-09       9.260612269617e-11       1.046205842669e-13 
   10       1.100038824210e-10       4.057795339122e-16       1.134822525688e-13       0.000000000000e+00       9.779507856012e-10       8.062236218971e-11       8.795582710482e-14 
   11       1.103488157658e-10       3.413429642445e-16       1.079306286908e-13       0.000000000000e+00       8.250637381521e-10       7.127165880757e-11       5.124815751789e-14 
   12       1.109771516770e-10       2.979124104454e-16       1.091932678043e-13       0.000000000000e+00       7.205995655156e-10       6.300464583177e-11       1.195712462778e-14 
   13       1.118405083508e-10       2.861958049827e-16       1.145793399076e-13       0.000000000000e+00       6.348755340941e-10       5.630642579676e-11      -1.794407264111e-14 
   14       1.129091409276e-10       2.983876970366e-16       1.220783139632e-13       0.000000000000e+00       5.635818451973e-10       5.050258034375e-11      -3.422569724187e-14 
   15       1.141562392693e-10       3.230539040231e-16       1.303413386283e-13       0.000000000000e+00       5.035924601363e-10       4.560856716235e-11      -3.713426041159e-14 
   16       1.155017233779e-10       3.579158705774e-16       1.387576532909e-13       0.000000000000e+00       4.526053594775e-10       4.138164590496e-11      -3.054883205904e-14 
   17       1.169846153744e-10       4.083415813050e-16       1.471935909556e-13       0.000000000000e+00       4.088821057588e-10       3.768857715630e-11      -1.960468528104e-14 
   18       1.185407381659e-10       4.795880518941e-16       1.557823728214e-13       0.000000000000e+00       3.709456459924e-10       3.448278939708e-11      -9.150609648684e-15 
   19       1.201822487263e-10       5.720201881376e-16       1.647243413034e-13       0.000000000000e+00       3.381896745900e-10       3.171341831884e-11      -1.786164089953e-15 
   20       1.219042671188e-10       6.837478320498e-16       1.741994915114e-13       0.000000000000e+00       3.093489397980e-10       2.925202997326e-11       7.704633704798e-16 
   21       1.237041630230e-10       8.141630436154e-16       1.841970641125e-13       0.000000000000e+00       2.839681984021e-10       2.705000145286e-11      -9.152745244321e-16 
   22       1.255506048885e-10       9.627727772298e-16       1.945569704628e-13       0.000000000000e+00       2.614379061675e-10       2.505406989858e-11      -5.094029840396e-15 
   23       1.274529164291e-10       1.129701284116e-15       2.049067265554e-13       0.000000000000e+00       2.414468880527e-10       2.326463405252e-11      -1.001452368055e-14 
   24       1.294111726822e-10       1.315143056302e-15       2.147700571048e-13       0.000000000000e+00       2.235316643267e-10       2.167433211050e-11      -1.381713158049e-14 
   25       1.314221524131e-10       1.519502006750e-15       2.238829794273e-13       0.000000000000e+00       2.074804558764e-10       2.025303550300e-11      -1.570864514641e-14 
   26       1.334673111009e-10       1.743400661720e-15       2.320519832410e-13       0.000000000000e+00       1.930016454676e-10       1.895174235166e-11      -1.540023355216e-14 
   27       1.355474579525e-10       1.988538707756e-15       2.391842543102e-13       0.000000000000e+00       1.799207674190e-10       1.776223327963e-11      -1.349886543911e-14 
   28       1.376600051103e-10       2.256968883698e-15       2.452432888682e-13       0.000000000000e+00       1.680115455527e-10       1.668031464582e-11      -1.097917974177e-14 
   29       1.398132620978e-10       2.550159226989e-15       2.502714936957e-13       0.000000000000e+00       1.572127270952e-10       1.570254783142e-11      -8.470528317682e-15 
   30       1.420068679093e-10       2.869420704217e-15       2.543675660509e-13       0.000000000000e+00       1.474079145576e-10       1.481554205970e-11      -6.606185607845e-15 
   31       1.442300206081e-10       3.216004657114e-15       2.576369868601e-13       0.000000000000e+00       1.383965516165e-10       1.399761942646e-11      -5.973945136156e-15 
   32       1.464863369121e-10       3.590821729345e-15       2.600467988216e-13       0.000000000000e+00       1.301317929205e-10       1.324208667688e-11      -6.419653131587e-15 
   33       1.487756614582e-10       3.994603827494e-15       2.615162291512e-13       0.000000000000e+00       1.225548992649e-10       1.254105360313e-11      -7.470800457419e-15 
   34       1.510906557615e-10       4.428041801626e-15       2.619467431664e-13       0.000000000000e+00       1.155594791434e-10       1.188318535089e-11      -8.591926321340e-15 
   35       1.534320814159e-10       4.892046528901e-15       2.612000821763e-13       0.000000000000e+00       1.091095125422e-10       1.126954830686e-11      -9.488136188326e-15 
