# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   40       1.655316015124e-10       7.762510505467e-15       2.357742554428e-13       6.309972668797e-17       8.335878553462e-11       8.854050599367e-12      -6.737909111520e-15 
   41       1.680174660130e-10       8.429867628447e-15       2.263851749732e-13       6.629971132484e-17       7.922181425405e-11       8.465319948233e-12      -6.259682991097e-15 
   42       1.705297140736e-10       9.132919183092e-15       2.155997995249e-13       6.958031365413e-17       7.535339066651e-11       8.095607416118e-12      -6.246677547582e-15 
   43       1.730698735472e-10       9.872318928181e-15       2.033692885572e-13       7.294157405609e-17       7.174318226881e-11       7.746266037024e-12      -6.551616746280e-15 
   44       1.756357469506e-10       1.064868145700e-14       1.896418227001e-13       7.638352567099e-17       6.836484026307e-11       7.417658762549e-12      -6.989657853308e-15 
   45       1.782234385185e-10       1.146257689493e-14       1.743667791467e-13       7.990619078010e-17       6.518539498287e-11       7.109356074471e-12      -7.379343691156e-15 
   46       1.808350010357e-10       1.231451744682e-14       1.575094810733e-13       8.350956898757e-17       6.219979531252e-11       6.821011041447e-12      -7.685525203286e-15 
   47       1.834724665779e-10       1.320496369137e-14       1.390403273784e-13       8.719364526769e-17       5.940452703695e-11       6.551593004741e-12      -7.915221420093e-15 
   48       1.861354455135e-10       1.413432570059e-14       1.189306363657e-13       9.095839280632e-17       5.678719628643e-11       6.299051404840e-12      -8.078225133795e-15 
   49       1.888209061066e-10       1.510296099673e-14       9.715259239253e-14       9.480377266074e-17       5.432586942821e-11       6.060242471961e-12      -8.187275395465e-15 
   50       1.915251344649e-10       1.611114883100e-14       7.367796950083e-14       9.872973340704e-17       5.199567064465e-11       5.831839919775e-12      -8.258573151056e-15 
   51       1.942507528854e-10       1.715900952840e-14       4.847401764605e-14       1.027362107585e-16       4.979221734427e-11       5.613528526622e-12      -8.313092959924e-15 
   52       1.970012255904e-10       1.824655971848e-14       2.150636761032e-14       1.068231272556e-16       4.771340499032e-11       5.405550695856e-12      -8.375925499152e-15 
   53       1.997787298901e-10       1.937373101779e-14      -7.259951848537e-15       1.109903919373e-16       4.575239438201e-11       5.207771854113e-12      -8.476149713024e-15 
   54       2.025840383902e-10       2.054036687261e-14      -3.786062490221e-14       1.152378999999e-16       4.389729308435e-11       5.019653447843e-12      -8.647021457768e-15 
   55       2.054171569168e-10       2.174628499397e-14      -7.032567735863e-14       1.195655405662e-16       4.213477826548e-11       4.840495092799e-12      -8.915383348088e-15 
   56       2.082796937181e-10       2.299149005873e-14      -1.046582552414e-13       1.239732230330e-16       4.046274894026e-11       4.670293328442e-12      -9.266381356890e-15 
